id,,Geographic Area Name,Estimate!!Total!!Under 6 years!!Under .50,Estimate!!Total!!Under 6 years!!.50 to .74,Estimate!!Total!!Under 6 years!!.75 to .99,Estimate!!Total!!Under 6 years!!1.00 to 1.24,Estimate!!Total!!Under 6 years!!1.25 to 1.49,Estimate!!Total!!Under 6 years!!1.50 to 1.74,Estimate!!Total!!Under 6 years!!1.75 to 1.84,Estimate!!Total!!Under 6 years!!1.85 to 1.99,Estimate!!Total!!Under 6 years!!2.00 to 2.99,Estimate!!Total!!Under 6 years!!3.00 to 3.99,Estimate!!Total!!Under 6 years!!4.00 to 4.99,Estimate!!Total!!Under 6 years!!5.00 and over,Estimate!!Total!!6 to 11 years,Estimate!!Total!!6 to 11 years!!Under .50,Estimate!!Total!!6 to 11 years!!.50 to .74,Estimate!!Total!!6 to 11 years!!.75 to .99,Estimate!!Total!!6 to 11 years!!1.00 to 1.24,Estimate!!Total!!6 to 11 years!!1.25 to 1.49,Estimate!!Total!!6 to 11 years!!1.50 to 1.74,Estimate!!Total!!6 to 11 years!!1.75 to 1.84,Estimate!!Total!!6 to 11 years!!1.85 to 1.99,Estimate!!Total!!6 to 11 years!!2.00 to 2.99,Estimate!!Total!!6 to 11 years!!3.00 to 3.99,Estimate!!Total!!6 to 11 years!!4.00 to 4.99,Estimate!!Total!!6 to 11 years!!5.00 and over,Estimate!!Total!!12 to 17 years,Estimate!!Total!!12 to 17 years!!Under .50,Estimate!!Total!!12 to 17 years!!.50 to .74,Estimate!!Total!!12 to 17 years!!.75 to .99,Estimate!!Total!!12 to 17 years!!1.00 to 1.24,Estimate!!Total!!12 to 17 years!!1.25 to 1.49,Estimate!!Total!!12 to 17 years!!1.50 to 1.74,Estimate!!Total!!12 to 17 years!!1.75 to 1.84,Estimate!!Total!!12 to 17 years!!1.85 to 1.99,Estimate!!Total!!12 to 17 years!!2.00 to 2.99,Estimate!!Total!!12 to 17 years!!3.00 to 3.99,Estimate!!Total!!12 to 17 years!!4.00 to 4.99,Estimate!!Total!!12 to 17 years!!5.00 and over,n^M_i,n^H_i,n^U_i,n^O_i,p_i,,
1400000US47157022410,,"Census Tract 224.10, Shelby County, Tennessee",35,27,0,65,0,0,0,0,80,17,23,21,405,31,67,0,0,0,0,0,0,171,21,32,83,554,0,139,0,66,0,45,15,0,79,133,56,21,430,225,336,236,1227,,
1400000US47157022500,,"Census Tract 225, Shelby County, Tennessee",148,195,0,107,0,0,11,13,80,0,33,0,423,175,38,0,44,40,0,0,11,71,21,14,9,479,154,51,0,40,72,74,0,0,31,20,8,29,988.96,275.04,132,93,1489,,
1400000US47157022600,,"Census Tract 226, Shelby County, Tennessee",131,0,28,54,75,71,29,0,70,41,0,26,400,35,108,12,95,0,50,0,11,0,39,0,50,302,40,29,19,39,59,0,0,0,39,39,22,16,634.22,305.28,173.5,114,1227,,
1400000US47157022700,,"Census Tract 227, Shelby County, Tennessee",63,0,20,95,0,0,87,0,22,65,0,0,798,239,0,0,107,108,0,39,0,201,104,0,0,529,34,36,47,80,133,13,0,14,172,0,0,0,800.53,511.97,366.5,0,1679,,
1400000US47157002400,,"Census Tract 24, Shelby County, Tennessee",58,87,18,31,0,7,0,0,26,24,0,0,228,64,14,25,32,23,15,0,0,40,15,0,0,153,21,37,0,32,32,0,0,0,25,0,0,6,437.15,104.35,84.5,6,632,,
1400000US47157002500,,"Census Tract 25, Shelby County, Tennessee",20,51,0,0,0,0,0,0,10,0,92,19,185,47,0,0,42,0,0,0,4,0,55,0,37,311,35,42,28,46,0,0,2,9,16,9,74,50,311,28,77,272,688,,
1400000US47157002600,,"Census Tract 26, Shelby County, Tennessee",0,0,0,0,15,0,17,0,0,0,7,194,102,32,0,0,0,24,11,0,0,0,7,0,28,122,0,13,0,0,10,0,17,0,0,33,0,49,61.17,77.83,40,278,457,,
1400000US47157002700,,"Census Tract 27, Shelby County, Tennessee",9,0,31,0,19,0,0,0,73,27,0,27,149,66,0,33,0,18,0,0,0,16,0,0,16,130,64,0,0,0,0,0,0,0,28,0,27,11,215.21,83.29,85.5,81,465,,
1400000US47157002800,,"Census Tract 28, Shelby County, Tennessee",239,12,86,0,0,0,0,0,0,0,0,16,144,144,0,0,0,0,0,0,0,0,0,0,0,203,59,11,55,0,23,37,0,0,18,0,0,0,613.59,61.41,9,16,700,,
1400000US47157002900,,"Census Tract 29, Shelby County, Tennessee",0,0,0,44,64,0,0,0,0,31,36,266,333,19,0,78,0,0,0,0,0,0,0,60,176,242,0,0,0,0,0,76,0,0,69,0,0,97,162.12,153.38,65.5,635,1016,,
1400000US47157000300,,"Census Tract 3, Shelby County, Tennessee",0,0,21,0,0,6,0,0,0,0,0,8,23,4,9,10,0,0,0,0,0,0,0,0,0,48,7,16,0,11,6,0,0,0,8,0,0,0,79.98,14.02,4,8,106,,
1400000US47157003000,,"Census Tract 30, Shelby County, Tennessee",0,0,15,0,12,0,0,28,0,0,0,48,156,0,20,11,0,13,0,0,56,0,0,0,56,216,102,14,0,9,73,0,0,0,0,0,0,18,203.34,149.66,0,122,475,,
1400000US47157003100,,"Census Tract 31, Shelby County, Tennessee",14,0,0,42,0,0,0,0,10,38,7,62,109,0,0,0,15,0,0,0,0,0,59,0,35,46,0,0,0,0,8,0,0,0,0,0,0,38,73.64,10.36,102,142,328,,
1400000US47157003200,,"Census Tract 32, Shelby County, Tennessee",0,0,0,0,0,0,0,0,50,0,0,72,94,0,0,0,0,0,0,0,0,11,61,0,22,11,0,0,0,0,0,0,0,0,0,0,11,0,0,30.5,91.5,105,227,,
1400000US47157003300,,"Census Tract 33, Shelby County, Tennessee",0,0,0,0,0,10,0,0,0,0,0,161,66,0,0,0,0,0,0,0,0,29,0,11,26,114,0,0,0,0,11,0,0,0,44,0,0,59,3.63,53.87,36.5,257,351,,
1400000US47157003400,,"Census Tract 34, Shelby County, Tennessee",24,0,0,16,0,11,0,0,9,0,11,0,74,20,0,0,0,0,22,0,0,0,12,0,20,82,30,0,0,0,0,10,0,0,0,0,0,42,90,47.5,16.5,73,227,,
1400000US47157003500,,"Census Tract 35, Shelby County, Tennessee",0,0,0,0,29,0,0,33,22,19,28,150,124,0,0,0,0,0,0,48,0,32,28,0,16,126,30,4,0,0,0,0,0,0,0,6,3,83,43.57,127.43,80,280,531,,
1400000US47157003600,,"Census Tract 36, Shelby County, Tennessee",87,0,0,0,0,0,0,0,25,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,19,0,0,0,0,0,0,0,10,0,0,0,9,87,32.5,12.5,9,141,,
1400000US47157003700,,"Census Tract 37, Shelby County, Tennessee",0,0,0,0,32,0,0,0,15,0,0,0,62,16,0,0,0,25,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.81,66.69,7.5,0,109,,
1400000US47157003800,,"Census Tract 38, Shelby County, Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,5.28,10.72,0,0,16,,
1400000US47157003900,,"Census Tract 39, Shelby County, Tennessee",0,0,5,0,0,22,0,0,55,0,0,11,40,0,0,0,0,6,0,0,0,13,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98,60.02,43,23,133,,
1400000US47157000400,,"Census Tract 4, Shelby County, Tennessee",93,5,7,22,0,7,0,41,0,0,0,0,150,40,12,35,55,0,0,0,8,0,0,0,0,108,70,0,12,26,0,0,0,0,0,0,0,0,377,56,0,0,433,,
1400000US47157004200,,"Census Tract 42, Shelby County, Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,13,60,53,0,0,0,7,0,0,0,0,0,0,13,33,7,0,0,119,126,,
1400000US47157004300,,"Census Tract 43, Shelby County, Tennessee",0,0,0,0,0,26,0,0,11,0,9,0,60,0,0,0,0,32,0,0,0,0,0,0,28,33,6,0,0,0,0,0,0,0,0,0,0,27,16.56,52.94,5.5,64,139,,
1400000US47157004500,,"Census Tract 45, Shelby County, Tennessee",73,0,36,0,0,8,7,0,7,0,0,0,132,37,77,9,0,0,0,0,0,0,9,0,0,164,69,65,0,14,0,0,0,0,7,9,0,0,380,22,25,0,427,,
1400000US47157004600,,"Census Tract 46, Shelby County, Tennessee",28,0,41,27,0,15,0,0,0,9,0,0,66,14,0,0,31,7,0,0,14,0,0,0,0,96,0,0,21,0,46,0,0,7,0,7,0,15,179.49,71.51,16,15,282,,
1400000US47157005000,,"Census Tract 50, Shelby County, Tennessee",86,0,0,0,0,0,9,0,0,0,0,0,135,110,25,0,0,0,0,0,0,0,0,0,0,112,38,6,28,17,0,0,0,5,18,0,0,0,310,23,9,0,342,,
1400000US47157005300,,"Census Tract 53, Shelby County, Tennessee",73,44,0,0,0,0,0,0,7,29,51,0,147,44,84,0,0,9,0,0,0,10,0,0,0,71,34,11,8,0,0,0,0,0,18,0,0,0,300.97,23.53,46.5,51,422,,
1400000US47157005500,,"Census Tract 55, Shelby County, Tennessee",23,73,0,25,0,0,20,29,0,0,0,0,167,80,29,0,0,0,0,0,43,15,0,0,0,50,19,0,0,0,0,0,0,16,15,0,0,0,249,123,15,0,387,,
1400000US47157005600,,"Census Tract 56, Shelby County, Tennessee",0,0,19,9,11,32,31,0,15,17,0,0,247,91,42,54,29,18,13,0,0,0,0,0,0,256,111,0,34,34,0,0,28,0,24,25,0,0,432.57,142.93,61.5,0,637,,
1400000US47157005700,,"Census Tract 57, Shelby County, Tennessee",10,0,24,60,0,0,16,0,28,44,0,0,140,38,0,10,50,0,8,0,0,10,0,0,24,154,33,21,0,16,3,39,0,6,12,0,0,24,262.99,96.01,69,48,476,,
1400000US47157005800,,"Census Tract 58, Shelby County, Tennessee",0,0,11,0,0,0,0,0,12,0,0,0,78,45,0,19,0,0,0,0,0,0,14,0,0,100,34,20,9,0,0,30,0,0,0,7,0,0,138,36,27,0,201,,
1400000US47157005900,,"Census Tract 59, Shelby County, Tennessee",45,167,0,0,0,0,29,0,2,0,0,0,187,0,114,0,0,73,0,0,0,0,0,0,0,170,66,46,0,0,30,20,0,0,8,0,0,0,471.99,123.01,5,0,600,,
1400000US47157000600,,"Census Tract 6, Shelby County, Tennessee",73,6,0,32,0,19,0,9,0,0,0,0,175,34,8,5,25,0,103,0,0,0,0,0,0,101,51,0,0,0,0,44,0,0,6,0,0,0,234,178,3,0,415,,
1400000US47157006000,,"Census Tract 60, Shelby County, Tennessee",70,10,12,56,36,24,0,0,21,8,0,0,97,20,34,0,0,10,0,0,0,33,0,0,0,159,27,32,22,29,0,27,0,0,12,0,0,10,327.18,114.82,41,10,493,,
1400000US47157006200,,"Census Tract 62, Shelby County, Tennessee",23,0,10,5,0,0,0,0,10,0,0,0,31,0,14,0,0,5,5,0,0,7,0,0,0,142,5,28,0,0,10,12,32,0,34,21,0,0,89.95,84.55,46.5,0,221,,
1400000US47157006300,,"Census Tract 63, Shelby County, Tennessee",36,27,0,0,21,0,10,0,0,0,0,92,141,60,0,0,0,22,0,0,0,21,26,0,12,157,6,9,0,0,80,0,0,0,62,0,0,0,178.59,133.91,67.5,104,484,,
1400000US47157006400,,"Census Tract 64, Shelby County, Tennessee",31,0,7,8,0,0,0,0,10,10,0,6,73,8,0,0,0,0,0,0,7,7,20,31,0,155,0,0,15,3,0,21,0,0,93,10,12,1,72,83,95,50,300,,
1400000US47157006500,,"Census Tract 65, Shelby County, Tennessee",59,23,14,23,0,0,0,0,27,0,0,23,274,36,57,27,0,0,51,58,0,0,0,0,45,292,72,82,76,37,25,0,0,0,0,0,0,0,514.25,139.25,13.5,68,735,,
1400000US47157006600,,"Census Tract 66, Shelby County, Tennessee",0,14,84,0,19,0,0,0,0,26,32,17,79,0,0,32,0,0,23,0,0,0,0,24,0,75,34,0,19,0,0,15,0,7,0,0,0,0,189.27,57.73,26,73,346,,
1400000US47157006700,,"Census Tract 67, Shelby County, Tennessee",142,0,56,0,9,27,0,0,14,0,0,0,471,262,0,82,0,24,44,0,34,25,0,0,0,631,271,0,93,143,122,0,0,2,0,0,0,0,1100.15,230.35,19.5,0,1350,,
1400000US47157006800,,"Census Tract 68, Shelby County, Tennessee",88,13,0,23,12,27,0,0,0,0,0,7,133,54,0,7,34,15,11,0,0,9,0,0,3,131,24,28,12,11,25,13,0,0,18,0,0,0,311.16,99.34,13.5,10,434,,
1400000US47157006900,,"Census Tract 69, Shelby County, Tennessee",65,65,29,0,0,0,0,0,28,0,0,0,82,0,39,12,0,0,0,0,0,31,0,0,0,212,48,25,43,0,32,0,0,0,31,33,0,0,336.56,66.44,78,0,481,,
1400000US47157000700,,"Census Tract 7, Shelby County, Tennessee",303,0,0,64,0,0,0,0,0,0,0,0,363,190,0,0,53,0,0,0,0,41,0,4,75,232,162,29,0,0,0,0,0,0,41,0,0,0,801,41,41,79,962,,
1400000US47157007000,,"Census Tract 70, Shelby County, Tennessee",21,16,25,35,86,16,19,0,10,17,0,0,149,14,11,22,0,0,0,16,0,42,26,0,18,119,40,0,11,13,0,0,0,12,10,9,16,8,236.38,151.62,83,42,513,,
1400000US47157007100,,"Census Tract 71, Shelby County, Tennessee",69,0,8,0,0,0,0,0,74,15,11,28,247,0,0,0,0,14,0,0,0,9,35,24,165,73,0,0,0,0,0,0,0,0,8,0,13,52,81.62,54.88,95.5,293,525,,
1400000US47157007200,,"Census Tract 72, Shelby County, Tennessee",0,0,0,0,0,0,0,0,9,47,10,106,152,0,18,0,0,0,0,0,0,55,0,9,70,65,9,0,0,0,0,0,0,0,10,0,9,37,27,37,84,241,389,,
1400000US47157007300,,"Census Tract 73, Shelby County, Tennessee",0,0,0,10,0,0,0,0,9,0,0,44,74,0,0,0,0,0,0,0,0,9,9,0,56,13,0,0,0,0,0,0,0,0,0,0,0,13,10,9,18,113,150,,
1400000US47157007400,,"Census Tract 74, Shelby County, Tennessee",0,0,0,0,0,17,0,0,25,118,39,0,21,0,0,0,0,0,0,0,0,0,8,13,0,55,11,0,0,0,0,0,0,0,12,15,17,0,11,35.5,159.5,69,275,,
1400000US47157007500,,"Census Tract 75, Shelby County, Tennessee",23,0,0,15,0,16,0,0,0,5,0,0,143,58,20,0,0,0,31,0,0,29,0,0,5,101,34,16,8,0,13,6,0,0,19,5,0,0,178.29,85.71,34,5,303,,
1400000US47157007810,,"Census Tract 78.10, Shelby County, Tennessee",109,132,0,21,15,22,0,0,0,0,0,0,208,73,114,0,21,0,0,0,0,0,0,0,0,43,0,0,0,21,22,0,0,0,0,0,0,0,503.21,46.79,0,0,550,,
1400000US47157007821,,"Census Tract 78.21, Shelby County, Tennessee",462,0,0,0,0,0,0,0,0,24,0,0,505,211,0,96,88,0,94,0,0,16,0,0,0,532,132,0,231,43,11,23,0,0,14,78,0,0,1266.63,139.37,117,0,1523,,
1400000US47157007822,,"Census Tract 78.22, Shelby County, Tennessee",99,48,0,9,0,0,0,0,37,0,0,0,189,104,48,0,0,0,9,0,0,28,0,0,0,143,21,29,0,20,13,9,0,44,0,7,0,0,382.29,103.21,39.5,0,525,,
1400000US47157007900,,"Census Tract 79, Shelby County, Tennessee",134,0,48,65,0,0,0,44,0,76,0,0,539,28,20,174,74,73,0,0,36,53,20,27,34,373,99,0,95,18,38,0,0,0,13,21,27,62,791.63,187.37,150,150,1279,,
1400000US47157000800,,"Census Tract 8, Shelby County, Tennessee",441,23,0,17,8,0,0,0,0,0,0,0,212,150,9,0,43,0,0,0,0,0,0,10,0,147,101,0,21,6,0,0,4,0,7,8,0,0,813.64,12.86,11.5,10,848,,
1400000US47157008000,,"Census Tract 80, Shelby County, Tennessee",0,84,0,149,0,0,26,21,0,0,0,0,540,0,138,126,162,53,61,0,0,0,0,0,0,457,0,0,41,331,0,0,0,17,68,0,0,0,1048.49,194.51,34,0,1277,,
1400000US47157008110,,"Census Tract 81.10, Shelby County, Tennessee",17,75,93,68,32,6,57,0,37,0,14,0,249,32,28,21,74,13,0,51,0,11,7,12,0,243,47,13,46,0,0,27,36,0,0,22,52,0,528.85,231.15,53,78,891,,
1400000US47157008120,,"Census Tract 81.20, Shelby County, Tennessee",37,44,72,87,34,0,0,27,0,30,35,0,272,18,41,133,0,10,0,0,22,25,0,23,0,491,113,19,59,23,75,105,0,0,66,8,23,0,685.27,279.23,83.5,81,1129,,
1400000US47157008200,,"Census Tract 82, Shelby County, Tennessee",425,106,21,66,0,17,38,10,12,0,0,0,645,228,81,200,60,0,0,0,43,33,0,0,0,446,148,89,46,0,0,32,0,40,83,8,0,0,1470,244,72,0,1786,,
1400000US47157008500,,"Census Tract 85, Shelby County, Tennessee",0,0,0,0,0,0,0,0,0,21,0,300,459,0,0,0,0,0,0,0,0,12,14,59,374,397,0,0,0,0,0,0,0,0,111,25,37,224,0,61.5,121.5,994,1177,,
1400000US47157008600,,"Census Tract 86, Shelby County, Tennessee",0,0,0,0,14,24,0,0,107,0,56,260,678,87,52,0,23,20,0,0,0,95,115,44,242,414,84,34,0,48,0,11,0,0,0,0,40,197,339.22,158.78,216,839,1553,,
1400000US47157008700,,"Census Tract 87, Shelby County, Tennessee",194,149,77,57,13,0,0,0,17,24,0,0,344,69,24,79,40,8,37,0,0,10,69,8,0,307,0,0,0,24,48,91,0,0,101,8,13,22,735.77,238.23,165,43,1182,,
1400000US47157008800,,"Census Tract 88, Shelby County, Tennessee",349,0,85,204,203,34,0,0,15,0,0,0,706,258,0,95,186,32,68,0,0,67,0,0,0,773,200,0,239,203,32,76,0,0,23,0,0,0,1907.11,409.39,52.5,0,2369,,
1400000US47157008900,,"Census Tract 89, Shelby County, Tennessee",304,102,188,0,69,20,0,0,59,0,0,0,605,235,151,49,43,99,28,0,0,0,0,0,0,287,86,62,112,0,24,0,0,0,3,0,0,0,1395.36,207.64,31,0,1634,,
1400000US47157000900,,"Census Tract 9, Shelby County, Tennessee",49,119,0,9,32,0,0,0,0,0,0,0,195,25,98,0,0,72,0,0,0,0,0,0,0,233,57,43,0,33,19,0,0,0,56,25,0,0,473.59,110.41,53,0,637,,
1400000US47157009100,,"Census Tract 91, Shelby County, Tennessee",234,121,111,7,17,55,0,14,15,0,0,0,477,101,106,101,50,2,66,0,27,24,0,0,0,245,49,33,89,16,0,30,0,0,24,0,0,4,1024.27,236.23,31.5,4,1296,,
1400000US47157009200,,"Census Tract 92, Shelby County, Tennessee",130,33,0,0,0,48,50,0,94,15,211,115,489,58,0,27,0,16,56,48,0,80,84,52,68,576,41,0,32,0,40,7,0,0,106,55,125,170,339.48,386.52,294,741,1761,,
1400000US47157009300,,"Census Tract 93, Shelby County, Tennessee",0,0,0,0,0,102,0,30,117,0,62,198,286,0,0,0,51,0,0,0,0,29,7,64,135,60,0,0,0,53,0,0,0,0,7,0,0,0,104,208.5,83.5,459,855,,
1400000US47157009400,,"Census Tract 94, Shelby County, Tennessee",13,9,10,0,0,0,0,8,61,22,0,100,223,0,0,0,9,0,95,0,4,66,7,32,10,89,0,0,0,0,0,16,0,3,16,21,11,22,41,197.5,121.5,175,535,,
1400000US47157009500,,"Census Tract 95, Shelby County, Tennessee",0,0,53,0,0,0,0,0,92,94,14,99,434,0,0,18,0,0,0,0,0,225,40,29,122,194,0,0,0,40,0,0,0,0,91,19,0,44,111,204,357,308,980,,
1400000US47157009600,,"Census Tract 96, Shelby County, Tennessee",16,0,0,0,0,0,0,0,30,58,0,136,379,15,0,86,0,0,0,0,0,31,20,0,227,532,16,0,43,75,0,0,0,0,31,105,15,247,251,46,229,625,1151,,
1400000US47157009700,,"Census Tract 97, Shelby County, Tennessee",143,20,20,5,0,3,0,0,0,0,7,0,263,144,66,0,11,14,5,0,0,0,0,23,0,465,14,106,69,22,98,44,0,25,16,71,0,0,656.96,160.04,79,30,926,,
1400000US47157009800,,"Census Tract 98, Shelby County, Tennessee",102,10,40,16,0,0,51,90,92,0,28,0,266,78,0,18,91,0,0,36,0,33,10,0,0,305,34,0,32,71,0,59,0,0,82,10,11,6,492,339.5,123.5,45,1000,,
1400000US47157980100,,"Census Tract 9801, Shelby County, Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1400000US47157980200,,"Census Tract 9802, Shelby County, Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1400000US47157980300,,"Census Tract 9803, Shelby County, Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1400000US47157980400,,"Census Tract 9804, Shelby County, Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1400000US47157009901,,"Census Tract 99.01, Shelby County, Tennessee",77,154,64,43,0,0,0,26,20,0,0,11,411,163,108,88,17,27,0,0,0,8,0,0,0,240,72,48,37,41,21,0,0,0,21,0,0,0,927.84,82.66,24.5,11,1046,,
1400000US47157009902,,"Census Tract 99.02, Shelby County, Tennessee",179,121,38,22,0,0,10,0,23,0,0,0,148,56,21,27,12,0,6,0,0,12,14,0,0,141,31,0,25,11,0,6,0,0,35,33,0,0,543,57,82,0,682,,
1400000US47159975000,,"Census Tract 9750, Smith County, Tennessee",34,21,12,29,46,12,19,42,55,24,5,5,167,24,13,5,24,0,32,0,18,16,29,6,0,444,26,14,18,27,0,50,14,85,92,81,5,32,262.18,384.32,215.5,53,915,,
1400000US47159975100,,"Census Tract 9751, Smith County, Tennessee",28,0,12,27,0,9,0,6,23,15,61,17,229,10,0,25,30,14,10,28,21,35,0,16,40,212,30,0,8,17,46,9,20,0,49,21,7,5,206.8,196.7,89.5,146,639,,
1400000US47159975200,,"Census Tract 9752, Smith County, Tennessee",62,22,0,197,42,23,8,4,76,47,18,0,590,28,19,0,74,3,80,6,69,200,78,19,14,387,125,29,0,19,0,19,0,71,77,15,2,30,589.85,486.65,316.5,83,1476,,
1400000US47159975300,,"Census Tract 9753, Smith County, Tennessee",0,4,0,5,15,14,7,0,12,19,2,3,112,0,5,0,22,4,0,22,0,38,18,0,3,74,0,0,0,6,15,7,0,0,38,8,0,0,53.22,116.78,89,8,267,,
1400000US47159975400,,"Census Tract 9754, Smith County, Tennessee",0,24,11,0,59,17,13,0,47,29,10,7,496,22,3,44,20,104,33,28,24,44,55,72,47,434,0,10,42,9,81,9,17,0,86,58,37,85,265.52,392.98,230.5,258,1147,,
1400000US47161110200,,"Census Tract 1102, Stewart County, Tennessee",171,0,24,75,0,14,0,0,63,41,35,26,506,33,15,24,10,0,29,0,110,205,0,48,32,404,45,0,0,46,0,44,0,23,103,80,6,57,443,405.5,306.5,204,1359,,
1400000US47161110600,,"Census Tract 1106, Stewart County, Tennessee",8,13,7,0,0,15,10,0,13,2,3,1,90,0,23,30,1,0,0,6,3,18,9,0,0,196,3,19,51,0,6,31,0,24,24,30,0,8,156.98,120.52,68.5,12,358,,
1400000US47161110700,,"Census Tract 1107, Stewart County, Tennessee",20,51,22,0,0,64,0,0,53,4,50,41,336,16,0,22,0,0,28,0,25,117,33,61,34,387,0,10,0,79,8,7,0,20,182,17,36,28,222.64,325.36,230,250,1028,,
1400000US47161980100,,"Census Tract 9801, Stewart County, Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1400000US47161980200,,"Census Tract 9802, Stewart County, Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1400000US47163040200,,"Census Tract 402, Sullivan County, Tennessee",33,0,7,60,0,0,0,0,0,0,5,0,220,59,0,8,99,10,0,0,20,0,0,0,24,229,14,16,8,62,36,0,0,21,47,0,0,25,381.18,95.32,23.5,54,554,,
1400000US47163040300,,"Census Tract 403, Sullivan County, Tennessee",11,20,11,28,8,22,10,5,28,0,0,0,181,51,0,14,14,0,37,0,4,8,48,5,0,229,32,22,14,30,0,53,27,0,38,7,6,0,249.64,200.36,92,11,553,,
1400000US47163040500,,"Census Tract 405, Sullivan County, Tennessee",128,113,51,46,0,0,0,40,0,17,21,0,203,104,0,39,23,0,0,27,0,0,10,0,0,435,153,10,31,7,9,98,31,33,45,18,0,0,707.97,257.53,67.5,21,1054,,
1400000US47163040600,,"Census Tract 406, Sullivan County, Tennessee",128,0,47,61,25,31,5,0,15,0,0,8,472,205,24,0,142,12,44,4,0,0,29,0,12,276,84,0,59,0,43,74,0,0,0,16,0,0,776.4,219.1,52.5,20,1068,,
1400000US47163040700,,"Census Tract 407, Sullivan County, Tennessee",55,38,0,0,7,0,0,0,0,60,0,16,110,0,38,0,0,8,1,0,0,7,34,0,22,105,0,18,0,28,0,0,0,13,13,6,0,27,181.95,34.05,110,65,391,,
1400000US47163040800,,"Census Tract 408, Sullivan County, Tennessee",62,90,0,0,0,56,0,0,45,22,0,0,277,92,62,0,0,0,44,10,0,41,20,8,0,174,56,0,9,0,0,27,40,0,10,32,0,0,371,225,122,8,726,,
1400000US47163040900,,"Census Tract 409, Sullivan County, Tennessee",69,6,0,5,10,0,0,9,71,0,0,6,201,32,14,8,6,8,6,0,24,7,5,64,27,187,0,0,4,5,5,5,0,0,56,23,42,47,156.59,126.41,95,186,564,,
1400000US47163041000,,"Census Tract 410, Sullivan County, Tennessee",0,0,0,54,0,0,0,0,42,37,41,95,227,0,0,0,55,0,5,0,0,10,22,87,48,356,0,7,0,27,0,10,0,0,91,33,68,120,143,86.5,163.5,459,852,,
1400000US47163041100,,"Census Tract 411, Sullivan County, Tennessee",0,0,29,12,0,13,4,0,16,36,0,0,212,0,0,51,5,0,63,0,0,55,38,0,0,110,12,0,9,4,8,0,0,0,22,39,6,10,124.64,131.86,159.5,16,432,,
1400000US47163041200,,"Census Tract 412, Sullivan County, Tennessee",0,0,0,58,18,0,0,0,108,58,0,69,389,19,104,46,60,15,0,0,0,33,60,34,18,475,36,53,92,56,11,0,0,0,61,65,83,18,538.52,130.48,284,222,1175,,
1400000US47163041300,,"Census Tract 413, Sullivan County, Tennessee",8,25,41,21,0,9,0,13,47,72,4,60,492,19,25,27,88,18,37,0,17,149,52,31,29,382,0,0,33,45,10,49,0,0,54,34,67,90,341.24,268.76,283,281,1174,,
1400000US47163041400,,"Census Tract 414, Sullivan County, Tennessee",46,0,127,52,22,0,0,0,100,41,0,26,343,67,0,0,0,20,0,20,0,92,24,18,102,412,109,0,89,0,42,0,0,0,46,54,0,72,517.72,195.28,238,218,1169,,
1400000US47163041500,,"Census Tract 415, Sullivan County, Tennessee",0,0,0,32,0,10,0,0,25,28,86,0,169,0,0,0,33,0,0,0,0,0,74,36,26,147,0,0,0,0,0,0,0,0,80,23,13,31,65,62.5,177.5,192,497,,
1400000US47163041600,,"Census Tract 416, Sullivan County, Tennessee",0,44,0,55,0,21,0,0,50,6,0,0,97,0,0,6,13,12,0,0,0,23,0,4,39,155,0,0,0,0,0,0,0,0,42,16,0,97,121.96,86.54,79.5,140,428,,
1400000US47163041700,,"Census Tract 417, Sullivan County, Tennessee",24,27,37,34,0,0,0,10,87,24,0,0,194,0,18,0,0,5,0,0,0,144,27,0,0,308,25,26,90,10,6,0,0,6,96,30,19,0,294.63,186.87,244.5,19,745,,
