id,,Geographic Area Name,Estimate!!Total!!Under 6 years!!Under .50,Estimate!!Total!!Under 6 years!!.50 to .74,Estimate!!Total!!Under 6 years!!.75 to .99,Estimate!!Total!!Under 6 years!!1.00 to 1.24,Estimate!!Total!!Under 6 years!!1.25 to 1.49,Estimate!!Total!!Under 6 years!!1.50 to 1.74,Estimate!!Total!!Under 6 years!!1.75 to 1.84,Estimate!!Total!!Under 6 years!!1.85 to 1.99,Estimate!!Total!!Under 6 years!!2.00 to 2.99,Estimate!!Total!!Under 6 years!!3.00 to 3.99,Estimate!!Total!!Under 6 years!!4.00 to 4.99,Estimate!!Total!!Under 6 years!!5.00 and over,Estimate!!Total!!6 to 11 years,Estimate!!Total!!6 to 11 years!!Under .50,Estimate!!Total!!6 to 11 years!!.50 to .74,Estimate!!Total!!6 to 11 years!!.75 to .99,Estimate!!Total!!6 to 11 years!!1.00 to 1.24,Estimate!!Total!!6 to 11 years!!1.25 to 1.49,Estimate!!Total!!6 to 11 years!!1.50 to 1.74,Estimate!!Total!!6 to 11 years!!1.75 to 1.84,Estimate!!Total!!6 to 11 years!!1.85 to 1.99,Estimate!!Total!!6 to 11 years!!2.00 to 2.99,Estimate!!Total!!6 to 11 years!!3.00 to 3.99,Estimate!!Total!!6 to 11 years!!4.00 to 4.99,Estimate!!Total!!6 to 11 years!!5.00 and over,Estimate!!Total!!12 to 17 years,Estimate!!Total!!12 to 17 years!!Under .50,Estimate!!Total!!12 to 17 years!!.50 to .74,Estimate!!Total!!12 to 17 years!!.75 to .99,Estimate!!Total!!12 to 17 years!!1.00 to 1.24,Estimate!!Total!!12 to 17 years!!1.25 to 1.49,Estimate!!Total!!12 to 17 years!!1.50 to 1.74,Estimate!!Total!!12 to 17 years!!1.75 to 1.84,Estimate!!Total!!12 to 17 years!!1.85 to 1.99,Estimate!!Total!!12 to 17 years!!2.00 to 2.99,Estimate!!Total!!12 to 17 years!!3.00 to 3.99,Estimate!!Total!!12 to 17 years!!4.00 to 4.99,Estimate!!Total!!12 to 17 years!!5.00 and over,n^M_i,n^H_i,n^U_i,n^O_i,p_i,,
1400000US05035030301,,"Census Tract 303.01, Crittenden County, Arkansas",25,0,102,52,0,0,0,0,90,0,27,0,251,13,0,93,29,0,0,11,10,95,0,0,0,283,33,35,23,72,31,0,0,10,43,15,14,7,508,67.48,206.52,48,830,,
1400000US05035030302,,"Census Tract 303.02, Crittenden County, Arkansas",17,129,0,52,0,0,0,0,11,0,0,9,251,89,126,10,0,0,23,0,0,3,0,0,0,241,39,21,32,30,0,69,0,0,50,0,0,0,545,102.24,53.76,9,710,,
1400000US05035030501,,"Census Tract 305.01, Crittenden County, Arkansas",0,0,0,0,0,8,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,18,,
1400000US05035030502,,"Census Tract 305.02, Crittenden County, Arkansas",19,0,5,0,0,23,0,0,0,0,0,0,83,62,0,0,0,7,14,0,0,0,0,0,0,106,47,0,23,0,6,30,0,0,0,0,0,0,169,67,0,0,236,,
1400000US05035030600,,"Census Tract 306, Crittenden County, Arkansas",273,97,4,11,125,0,17,7,44,76,0,0,441,218,63,15,5,17,0,52,2,27,42,0,0,403,117,36,3,8,85,0,0,0,71,44,0,39,1077,100.72,281.28,39,1498,,
1400000US05035030701,,"Census Tract 307.01, Crittenden County, Arkansas",0,11,0,3,0,0,0,0,12,0,0,0,65,3,12,4,3,0,0,9,0,22,0,0,12,83,1,0,20,3,0,0,0,0,39,0,0,20,60,20.68,61.32,32,174,,
1400000US05035030702,,"Census Tract 307.02, Crittenden County, Arkansas",34,49,0,0,6,0,26,0,63,0,8,0,141,29,29,0,0,38,0,0,0,34,11,0,0,104,0,31,20,0,10,0,0,0,26,7,6,4,246,45.68,121.32,18,431,,
1400000US05035030703,,"Census Tract 307.03, Crittenden County, Arkansas",70,0,51,0,0,0,9,0,9,0,25,8,142,9,0,18,0,0,8,20,0,6,18,36,27,179,29,11,8,7,0,9,29,0,38,8,40,0,203,83.48,70.52,136,493,,
1400000US05035030803,,"Census Tract 308.03, Crittenden County, Arkansas",16,0,0,0,0,0,0,0,12,0,27,16,165,0,0,0,0,0,0,0,52,27,4,66,16,163,20,0,0,0,0,0,0,56,16,30,27,14,36,116.8,80.2,166,399,,
1400000US05035030804,,"Census Tract 308.04, Crittenden County, Arkansas",11,0,36,0,5,75,0,27,35,60,5,14,479,45,0,28,0,33,136,0,4,72,161,0,0,516,95,0,0,0,12,99,0,5,97,160,32,16,265,378.64,552.36,67,1263,,
1400000US05035030805,,"Census Tract 308.05, Crittenden County, Arkansas",19,0,0,0,10,3,0,0,103,28,0,0,127,14,0,0,0,0,0,0,0,93,12,0,8,105,0,0,0,0,0,0,0,0,58,32,0,15,43,43.64,285.36,23,395,,
1400000US05035030806,,"Census Tract 308.06, Crittenden County, Arkansas",0,0,49,0,0,0,0,0,37,44,54,154,469,0,0,30,0,2,16,6,0,15,155,66,179,305,3,0,24,0,28,45,0,0,0,70,14,121,136,75.32,312.68,588,1112,,
1400000US05035030807,,"Census Tract 308.07, Crittenden County, Arkansas",5,10,7,4,3,9,0,0,5,21,8,12,137,8,23,11,2,4,11,7,0,19,17,19,16,240,13,27,0,9,1,17,6,0,40,15,64,48,127,60.24,106.76,167,461,,
1400000US05035031000,,"Census Tract 310, Crittenden County, Arkansas",7,14,0,28,12,71,16,0,18,0,13,0,189,15,27,34,39,6,36,0,0,4,19,4,5,167,22,34,8,23,17,6,0,0,21,9,13,14,286,135.88,64.12,49,535,,
1400000US05035031100,,"Census Tract 311, Crittenden County, Arkansas",128,22,0,54,4,0,15,2,44,10,5,6,211,27,15,0,17,0,53,10,28,43,5,6,7,203,45,0,18,31,7,0,0,2,86,14,0,0,368,137.68,174.32,24,704,,
1400000US05035031200,,"Census Tract 312, Crittenden County, Arkansas",0,0,33,15,9,0,8,0,0,0,0,0,106,76,0,25,0,0,0,0,0,0,5,0,0,134,7,0,5,52,9,0,10,0,32,19,0,0,231,23.12,50.88,0,305,,
1400000US05037950100,,"Census Tract 9501, Cross County, Arkansas",0,0,0,7,0,0,0,0,2,0,0,0,41,18,0,0,0,3,8,0,0,12,0,0,0,61,6,0,14,0,5,0,0,0,19,12,5,0,53,13.28,39.72,5,111,,
1400000US05037950200,,"Census Tract 9502, Cross County, Arkansas",12,2,54,13,8,0,0,14,0,4,19,45,304,26,4,47,13,18,22,0,0,21,28,87,38,203,31,0,9,10,4,41,0,0,49,0,46,13,251,88.2,90.8,248,678,,
1400000US05037950300,,"Census Tract 9503, Cross County, Arkansas",2,11,3,47,5,23,0,0,27,0,0,6,85,3,11,0,0,5,30,0,0,36,0,0,0,75,0,0,0,0,0,19,0,0,28,0,9,19,87,86.56,76.44,34,284,,
1400000US05037950400,,"Census Tract 9504, Cross County, Arkansas",42,0,42,47,0,0,29,0,36,23,32,48,176,0,0,29,0,0,7,0,0,14,37,64,25,368,46,6,0,8,29,20,0,0,63,0,168,28,249,74.08,154.92,365,843,,
1400000US05037950500,,"Census Tract 9505, Cross County, Arkansas",42,0,49,109,78,21,34,0,25,64,9,0,388,160,0,0,22,78,0,42,5,50,3,13,15,378,52,0,9,140,18,0,53,0,42,35,19,10,757,173.72,200.28,66,1197,,
1400000US05037950600,,"Census Tract 9506, Cross County, Arkansas",81,10,0,0,0,10,0,0,52,28,0,35,325,46,13,0,0,0,10,0,72,57,17,47,63,352,34,0,0,0,0,8,0,7,108,104,34,57,184,141.72,331.28,236,893,,
1400000US05039970100,,"Census Tract 9701, Dallas County, Arkansas",0,0,0,7,2,3,2,2,1,0,0,0,111,2,0,22,0,2,21,0,1,15,48,0,0,95,4,0,1,7,4,22,0,2,24,31,0,0,51,59.4,112.6,0,223,,
1400000US05039970200,,"Census Tract 9702, Dallas County, Arkansas",9,1,36,7,6,22,0,21,0,1,8,18,70,0,30,23,3,1,0,0,0,2,8,3,0,44,0,4,1,11,1,0,0,0,7,18,0,2,133,44.44,34.56,31,243,,
1400000US05039970300,,"Census Tract 9703, Dallas County, Arkansas",55,0,0,0,13,0,0,0,171,39,0,0,290,26,0,20,14,63,48,0,0,33,56,26,4,140,0,0,5,9,31,29,0,0,10,9,36,11,236,111.24,283.76,77,708,,
1400000US05041950100,,"Census Tract 9501, Desha County, Arkansas",17,17,6,0,12,0,1,0,5,12,0,11,37,3,2,24,1,0,0,0,0,6,0,1,0,94,8,18,28,2,18,0,0,2,9,2,7,0,156,6.2,30.8,19,212,,
1400000US05041950200,,"Census Tract 9502, Desha County, Arkansas",9,0,0,49,0,25,0,0,13,64,0,8,298,100,0,59,32,20,0,0,0,34,53,0,0,504,81,8,60,60,0,51,0,0,152,28,0,64,478,107.84,312.16,72,970,,
1400000US05041950300,,"Census Tract 9503, Desha County, Arkansas",107,6,0,22,0,0,0,12,13,9,0,0,110,56,0,0,13,3,14,13,0,11,0,0,0,99,3,47,0,0,0,33,11,0,0,5,0,0,257,86.84,34.16,0,378,,
1400000US05041950400,,"Census Tract 9504, Desha County, Arkansas",127,36,20,84,0,0,0,0,16,0,0,24,343,111,10,52,87,0,0,0,4,30,44,5,0,269,110,10,27,19,0,0,0,4,0,76,0,23,693,15.36,158.64,52,919,,
1400000US05041950500,,"Census Tract 9505, Desha County, Arkansas",27,5,0,16,6,0,0,0,45,3,0,0,215,13,4,17,6,9,33,0,0,74,47,0,12,138,32,18,17,9,3,2,0,0,21,27,4,5,182,57.4,194.6,21,455,,
1400000US05043490100,,"Census Tract 4901, Drew County, Arkansas",10,0,4,12,14,0,0,0,19,82,24,21,97,10,6,8,2,11,0,0,0,45,0,7,8,166,4,22,13,11,3,0,0,0,55,33,4,21,130,19.04,214.96,85,449,,
1400000US05043490200,,"Census Tract 4902, Drew County, Arkansas",165,0,0,18,0,0,0,0,0,71,0,5,144,21,0,32,0,18,0,0,0,0,68,0,5,118,17,0,0,0,3,0,0,0,20,70,0,8,274,3.2,225.8,18,521,,
1400000US05043490300,,"Census Tract 4903, Drew County, Arkansas",70,57,0,28,4,0,0,0,40,0,73,0,354,0,0,0,28,8,24,27,0,49,156,0,62,466,4,0,0,4,26,14,134,9,59,29,114,73,229,231.68,309.32,322,1092,,
1400000US05043490400,,"Census Tract 4904, Drew County, Arkansas",16,24,70,0,0,0,0,0,72,63,0,7,281,6,9,129,0,0,0,0,4,95,0,10,28,169,19,15,11,0,0,0,0,8,81,12,0,23,299,51.68,283.32,68,702,,
1400000US05043490500,,"Census Tract 4905, Drew County, Arkansas",64,0,40,0,145,0,0,0,18,34,0,0,268,31,0,0,0,15,11,0,29,97,58,0,27,470,24,13,25,66,31,38,0,0,124,34,14,101,454,116.24,326.76,142,1039,,
1400000US05045030101,,"Census Tract 301.01, Faulkner County, Arkansas",23,4,0,9,0,4,0,4,85,69,16,7,245,11,0,0,32,1,14,6,0,36,134,5,6,318,22,11,0,8,0,9,0,3,49,130,28,58,121,67.2,475.8,120,784,,
1400000US05045030102,,"Census Tract 301.02, Faulkner County, Arkansas",15,36,43,18,12,95,0,12,170,21,85,120,574,0,46,108,35,44,50,0,7,186,63,35,0,398,0,16,78,29,42,25,15,17,53,48,46,29,522,286.44,475.56,315,1599,,
1400000US05045030103,,"Census Tract 301.03, Faulkner County, Arkansas",62,3,0,8,0,0,0,29,60,32,44,76,417,10,4,15,37,0,0,0,0,125,44,26,156,296,10,4,0,3,0,0,0,0,65,34,45,135,156,69,320,482,1027,,
1400000US05045030104,,"Census Tract 301.04, Faulkner County, Arkansas",0,0,0,0,52,46,8,17,108,148,80,70,596,42,0,2,16,110,35,0,28,99,119,52,93,418,0,0,0,0,36,47,0,0,135,41,8,151,258,235.72,595.28,454,1543,,
1400000US05045030200,,"Census Tract 302, Faulkner County, Arkansas",15,6,0,48,0,40,12,7,82,48,21,33,405,6,50,18,62,53,2,2,2,86,61,42,21,406,24,116,53,4,5,1,6,9,40,60,82,6,460,114.28,343.72,205,1123,,
1400000US05045030301,,"Census Tract 303.01, Faulkner County, Arkansas",0,0,75,0,0,30,0,9,54,110,30,37,528,16,0,68,0,66,47,0,11,201,31,29,59,627,0,0,125,21,10,150,21,0,142,32,106,20,381,331.52,506.48,281,1500,,
1400000US05045030302,,"Census Tract 303.02, Faulkner County, Arkansas",67,0,0,46,50,66,0,0,66,74,49,61,292,0,21,0,66,0,0,0,0,36,57,46,66,763,92,0,0,58,53,17,29,0,22,192,209,91,453,131.84,427.16,522,1534,,
1400000US05045030303,,"Census Tract 303.03, Faulkner County, Arkansas",17,0,0,32,23,0,8,50,103,7,65,53,500,45,0,34,16,17,33,12,30,88,90,86,49,333,40,0,41,27,19,0,0,0,82,12,39,73,311,176.68,338.32,365,1191,,
1400000US05045030401,,"Census Tract 304.01, Faulkner County, Arkansas",14,0,0,0,0,44,0,0,4,47,13,18,99,7,0,0,0,6,7,0,0,37,22,7,13,179,28,0,0,0,7,0,0,0,43,39,18,44,62,64.44,178.56,113,418,,
1400000US05045030402,,"Census Tract 304.02, Faulkner County, Arkansas",8,15,0,17,54,63,0,0,28,100,67,26,414,0,7,0,0,43,96,0,0,51,110,60,47,307,4,18,0,44,19,24,0,0,96,9,56,37,229,211,366,293,1099,,
1400000US05045030403,,"Census Tract 304.03, Faulkner County, Arkansas",22,55,99,16,0,11,0,0,50,69,0,0,216,24,64,39,27,0,0,0,0,10,25,27,0,352,38,46,0,55,34,14,0,14,34,53,0,64,519,54.04,225.96,91,890,,
1400000US05045030404,,"Census Tract 304.04, Faulkner County, Arkansas",0,33,16,0,0,0,0,0,150,33,5,0,366,0,56,14,0,33,0,0,0,126,41,75,21,88,0,4,0,0,0,0,0,10,46,9,9,10,156,61.52,353.48,120,691,,
1400000US05045030501,,"Census Tract 305.01, Faulkner County, Arkansas",52,0,0,182,66,32,24,46,212,220,66,423,1247,0,0,0,0,451,35,19,60,72,77,255,278,1298,116,0,0,0,165,0,9,0,12,202,248,546,1032,272.36,747.64,1816,3868,,
1400000US05045030502,,"Census Tract 305.02, Faulkner County, Arkansas",0,53,22,15,0,17,0,0,64,48,22,0,111,0,0,0,0,28,9,0,0,35,29,2,8,301,0,78,33,0,32,53,0,0,0,65,21,19,261,94.84,225.16,72,653,,
1400000US05045030600,,"Census Tract 306, Faulkner County, Arkansas",13,64,0,0,0,11,20,0,171,31,0,80,400,12,95,19,18,0,11,15,0,68,77,35,50,467,14,0,0,0,0,0,0,0,166,120,16,151,235,121.8,568.2,332,1257,,
1400000US05045030701,,"Census Tract 307.01, Faulkner County, Arkansas",24,0,35,0,11,0,0,0,7,0,0,0,180,37,0,42,79,0,9,0,0,4,0,9,0,116,0,0,10,24,47,0,9,0,0,9,17,0,309,19.76,18.24,26,373,,
1400000US05045030702,,"Census Tract 307.02, Faulkner County, Arkansas",6,34,72,33,0,10,52,6,58,0,42,7,205,56,9,0,55,0,0,38,0,33,0,14,0,139,11,55,0,26,0,0,11,0,10,26,0,0,357,133.16,110.84,63,664,,
1400000US05045030800,,"Census Tract 308, Faulkner County, Arkansas",20,18,8,0,25,0,0,0,43,22,6,0,132,17,22,14,0,32,0,0,0,29,0,0,18,215,0,10,0,17,32,0,0,0,12,20,70,54,215,13.44,112.56,148,489,,
1400000US05045030900,,"Census Tract 309, Faulkner County, Arkansas",25,99,30,0,65,21,0,24,11,0,0,0,224,15,59,0,46,73,9,7,0,15,0,0,0,116,2,38,0,0,11,57,0,0,8,0,0,0,463,123.44,28.56,0,615,,
1400000US05045031001,,"Census Tract 310.01, Faulkner County, Arkansas",76,8,56,132,0,0,9,0,57,36,14,59,408,51,0,35,145,0,0,0,5,46,20,16,90,408,38,7,185,0,13,0,0,0,15,33,38,79,746,32.88,188.12,296,1263,,
1400000US05045031003,,"Census Tract 310.03, Faulkner County, Arkansas",0,54,28,14,14,10,0,23,23,4,0,5,151,0,35,9,32,0,0,0,0,50,0,0,25,86,0,20,17,0,11,0,0,0,9,29,0,0,234,46.12,101.88,30,412,,
1400000US05045031005,,"Census Tract 310.05, Faulkner County, Arkansas",20,119,0,14,0,12,30,0,181,66,157,113,613,0,0,0,0,0,11,38,0,174,0,112,278,613,0,0,0,0,72,0,0,0,133,37,110,261,225,169.08,512.92,1031,1938,,
1400000US05045031006,,"Census Tract 310.06, Faulkner County, Arkansas",0,0,14,0,21,78,0,5,43,24,34,29,242,1,0,20,0,0,0,0,0,115,71,20,15,379,14,0,20,100,57,0,0,0,41,54,49,44,247,114.84,316.16,191,869,,
1400000US05045031101,,"Census Tract 311.01, Faulkner County, Arkansas",0,0,46,107,39,77,0,0,105,42,0,17,538,0,0,9,0,34,35,0,0,316,91,17,36,424,0,0,9,100,4,13,0,0,152,59,17,70,348,216.68,673.32,157,1395,,
1400000US05045031102,,"Census Tract 311.02, Faulkner County, Arkansas",10,137,24,21,0,6,0,62,89,20,3,10,474,0,66,0,19,9,30,0,37,116,8,80,109,398,15,33,0,0,0,12,16,0,53,78,141,50,334,204.28,322.72,393,1254,,
1400000US05047950100,,"Census Tract 9501, Franklin County, Arkansas",0,0,11,39,0,0,0,0,0,20,41,0,348,0,58,81,70,0,0,0,0,53,27,59,0,287,7,58,67,16,0,0,0,0,90,13,27,9,407,22.88,180.12,136,746,,
1400000US05047950200,,"Census Tract 9502, Franklin County, Arkansas",32,72,0,49,0,0,0,11,102,132,5,40,534,174,25,3,135,102,0,0,10,0,85,0,0,683,187,32,3,40,10,6,3,44,193,29,17,119,864,121.2,493.8,181,1660,,
1400000US05047950300,,"Census Tract 9503, Franklin County, Arkansas",112,37,15,5,28,62,14,15,77,121,0,137,423,19,21,39,1,66,13,0,22,89,85,0,68,669,19,24,59,80,83,13,27,2,77,31,67,187,608,206.88,441.12,459,1715,,
1400000US05049550100,,"Census Tract 5501, Fulton County, Arkansas",25,83,0,0,2,0,0,0,56,6,8,0,240,36,6,64,0,16,34,0,4,28,33,9,10,463,84,0,81,38,104,0,0,30,47,45,7,27,539,88.96,194.04,61,883,,
1400000US05049550200,,"Census Tract 5502, Fulton County, Arkansas",43,58,30,59,10,0,0,2,61,155,34,0,631,34,72,193,17,22,4,3,16,36,116,83,35,432,59,71,10,21,21,0,16,6,90,52,22,64,720,76.92,480.08,238,1515,,
1400000US05051010300,,"Census Tract 103, Garland County, Arkansas",179,0,135,29,0,0,0,0,86,30,0,0,419,86,48,37,27,0,0,26,0,70,18,85,22,491,133,65,2,53,0,25,38,34,68,21,25,27,794,158.84,257.16,159,1369,,
1400000US05051010400,,"Census Tract 104, Garland County, Arkansas",105,0,0,0,0,65,0,3,9,34,0,32,386,28,14,30,0,88,30,18,56,15,10,0,97,439,102,0,29,13,2,0,0,107,101,11,50,24,411,299,160,203,1073,,
1400000US05051010500,,"Census Tract 105, Garland County, Arkansas",147,141,107,89,13,0,9,59,4,77,49,26,663,222,29,0,50,38,53,0,8,75,49,49,90,456,1,0,0,44,119,50,1,6,35,116,11,73,1000,204.24,337.76,298,1840,,
1400000US05051010600,,"Census Tract 106, Garland County, Arkansas",257,94,0,0,58,43,0,0,22,0,0,0,196,78,59,0,0,12,0,0,0,47,0,0,0,189,21,24,44,43,23,0,0,0,21,6,7,0,713,57.4,81.6,7,859,,
1400000US05051010700,,"Census Tract 107, Garland County, Arkansas",11,0,5,0,0,0,0,0,57,0,0,0,197,50,12,0,14,0,6,0,0,0,115,0,0,120,14,3,0,0,35,0,0,23,11,34,0,0,144,39.88,206.12,0,390,,
1400000US05051010800,,"Census Tract 108, Garland County, Arkansas",8,0,0,0,7,0,0,0,0,0,0,38,129,43,17,0,0,0,0,0,0,44,0,0,25,159,133,0,0,0,5,0,8,0,7,0,0,6,213,16.16,42.84,69,341,,
1400000US05051010900,,"Census Tract 109, Garland County, Arkansas",107,6,4,19,132,0,0,0,9,0,0,17,309,142,25,7,45,61,0,4,0,18,0,7,0,193,49,0,0,7,43,0,0,26,33,15,17,3,647,39.6,65.4,44,796,,
1400000US05051011000,,"Census Tract 110, Garland County, Arkansas",43,20,26,13,42,14,0,0,0,0,0,18,490,14,80,108,108,0,13,0,0,71,0,82,14,475,34,41,83,0,23,24,0,0,142,40,42,46,635,85.08,218.92,202,1141,,
1400000US05051011100,,"Census Tract 111, Garland County, Arkansas",0,0,69,30,0,9,0,18,33,164,22,99,617,27,0,68,90,64,0,0,28,75,169,37,59,683,0,0,0,85,0,54,0,0,247,68,80,149,433,165.8,699.2,446,1744,,
1400000US05051011200,,"Census Tract 112, Garland County, Arkansas",60,0,87,0,28,0,0,10,43,113,47,36,671,19,59,12,106,0,45,0,22,101,222,33,52,830,94,78,0,69,80,0,23,0,227,96,9,154,692,159.36,742.64,331,1925,,
1400000US05051011300,,"Census Tract 113, Garland County, Arkansas",0,48,177,52,0,35,0,0,23,13,0,40,383,0,68,154,69,0,30,0,0,20,13,0,29,184,0,26,0,49,0,45,32,0,16,0,0,16,643,151.44,75.56,85,955,,
1400000US05051011400,,"Census Tract 114, Garland County, Arkansas",28,9,204,162,18,22,64,0,21,2,0,0,218,0,6,0,24,42,106,0,0,40,0,0,0,186,0,47,0,51,10,32,0,0,31,15,0,0,601,238.72,94.28,0,934,,
1400000US05051011500,,"Census Tract 115, Garland County, Arkansas",37,0,72,55,0,15,0,0,25,9,0,0,51,0,0,0,7,29,0,0,0,0,0,15,0,163,13,53,8,6,68,0,12,3,0,0,0,0,348,34,30,15,427,,
1400000US05051011601,,"Census Tract 116.01, Garland County, Arkansas",0,0,0,0,24,89,31,0,32,42,0,73,465,0,0,0,46,0,0,54,0,179,0,0,186,448,7,0,0,24,0,0,50,0,119,0,0,248,101,276.8,319.2,507,1204,,
1400000US05051011602,,"Census Tract 116.02, Garland County, Arkansas",0,0,0,0,15,0,6,9,101,22,14,90,322,0,0,20,0,13,0,0,0,143,28,25,93,432,64,0,0,0,15,0,0,0,158,54,24,117,127,79.32,441.68,363,1011,,
1400000US05051011700,,"Census Tract 117, Garland County, Arkansas",102,31,97,53,61,0,0,0,15,42,0,0,262,0,18,0,11,64,0,0,0,0,24,86,59,148,0,0,53,0,0,0,16,0,12,19,0,48,490,20.32,107.68,193,811,,
1400000US05051011800,,"Census Tract 118, Garland County, Arkansas",0,0,10,0,0,29,0,0,9,0,0,0,295,30,0,19,102,0,0,21,0,0,103,20,0,127,73,6,0,0,0,0,0,0,0,42,6,0,240,51.44,152.56,26,470,,
1400000US05051011900,,"Census Tract 119, Garland County, Arkansas",0,54,0,0,19,0,0,0,264,42,0,0,346,0,45,0,0,0,0,0,0,92,162,0,47,314,0,32,31,0,21,0,0,0,0,214,0,16,202,56.96,717.04,63,1039,,
1400000US05051012001,,"Census Tract 120.01, Garland County, Arkansas",0,0,42,0,0,12,0,0,148,33,0,0,318,53,0,88,0,0,10,0,32,135,0,0,0,267,47,0,113,0,12,37,0,0,46,12,0,0,355,143.64,321.36,0,820,,
1400000US05051012002,,"Census Tract 120.02, Garland County, Arkansas",14,0,12,14,18,0,36,79,0,0,36,0,103,0,0,0,0,0,8,0,0,95,0,0,0,104,0,23,13,0,11,0,15,0,9,9,13,11,105,154.64,96.36,60,416,,
1400000US05053470100,,"Census Tract 4701, Grant County, Arkansas",28,0,0,0,0,0,43,15,0,16,101,52,600,6,0,0,0,0,52,18,13,21,272,198,20,414,57,7,29,8,12,68,0,13,31,125,64,0,147,230.32,456.68,435,1269,,
1400000US05053470200,,"Census Tract 4702, Grant County, Arkansas",0,32,9,8,77,16,5,0,26,0,38,0,72,0,48,0,0,6,0,0,0,10,8,0,0,272,0,21,0,0,0,0,35,0,138,30,29,19,201,83.84,184.16,86,555,,
1400000US05053470300,,"Census Tract 4703, Grant County, Arkansas",37,9,25,40,10,18,4,17,59,36,5,2,255,25,24,14,37,6,42,3,10,47,21,11,15,279,43,12,2,18,15,46,0,4,79,23,15,22,317,173.6,235.4,70,796,,
1400000US05053470400,,"Census Tract 4704, Grant County, Arkansas",43,52,8,53,0,82,0,0,54,30,22,101,526,66,75,6,48,0,20,68,52,54,10,34,93,487,31,7,16,76,0,45,34,52,64,12,41,109,481,380.52,196.48,400,1458,,
1400000US05055480100,,"Census Tract 4801, Greene County, Arkansas",23,0,71,17,0,5,0,0,20,7,16,0,344,23,0,73,13,49,24,8,10,35,37,3,69,333,12,3,12,23,48,37,13,9,53,36,15,72,367,123.28,170.72,175,836,,
1400000US05055480200,,"Census Tract 4802, Greene County, Arkansas",20,0,7,1,0,15,5,8,63,23,51,39,271,16,0,10,2,23,13,5,44,36,68,14,40,323,19,3,7,9,37,14,0,10,109,91,24,0,154,147.28,356.72,168,826,,
1400000US05055480300,,"Census Tract 4803, Greene County, Arkansas",0,54,25,0,66,0,22,0,0,56,0,43,313,0,66,0,0,34,0,0,10,60,115,0,28,358,9,0,0,20,0,0,0,9,70,168,0,82,274,61.8,448.2,153,937,,
1400000US05055480400,,"Census Tract 4804, Greene County, Arkansas",41,69,0,0,11,84,101,14,109,45,108,36,455,92,0,0,29,31,93,37,0,60,39,16,58,303,14,0,0,122,0,14,35,0,31,25,17,45,409,410,277,280,1376,,
1400000US05055480500,,"Census Tract 4805, Greene County, Arkansas",291,76,99,34,33,94,11,0,54,59,8,11,764,230,112,55,92,18,36,22,16,95,15,73,0,510,94,18,45,0,39,78,0,0,35,190,11,0,1236,286.44,418.56,103,2044,,
1400000US05055480600,,"Census Tract 4806, Greene County, Arkansas",107,0,25,0,36,80,0,35,4,89,104,35,482,22,0,0,0,71,0,27,23,91,161,34,53,683,25,16,0,25,73,18,24,67,218,99,103,15,400,324.08,611.92,344,1680,,
1400000US05055480700,,"Census Tract 4807, Greene County, Arkansas",144,71,12,7,0,11,0,0,20,0,0,0,229,71,22,66,0,6,4,0,0,25,9,26,0,132,34,18,7,8,13,28,0,0,6,4,14,0,479,51.16,55.84,40,626,,
1400000US05055480801,,"Census Tract 4808.01, Greene County, Arkansas",0,0,0,32,75,18,15,0,112,90,21,0,481,0,22,0,18,101,0,16,0,64,125,45,90,431,50,23,0,0,0,19,0,0,115,99,97,28,321,114.56,558.44,281,1275,,
1400000US05055480802,,"Census Tract 4808.02, Greene County, Arkansas",0,56,0,14,49,7,0,13,39,51,0,103,331,0,175,0,20,57,0,0,6,40,11,0,22,429,0,114,0,0,24,12,0,44,33,99,8,95,509,99.92,255.08,228,1092,,
1400000US05057480100,,"Census Tract 4801, Hempstead County, Arkansas",19,43,0,23,0,10,0,0,34,26,40,0,444,8,145,23,7,14,40,0,0,82,122,3,0,352,13,50,31,9,23,12,0,26,60,110,3,15,408,116.16,405.84,61,991,,
1400000US05057480200,,"Census Tract 4802, Hempstead County, Arkansas",0,25,26,46,0,13,0,0,20,0,0,0,113,0,38,0,17,0,0,0,14,44,0,0,0,91,0,19,0,5,0,8,0,28,0,9,0,22,176,73.24,62.76,22,334,,
1400000US05057480300,,"Census Tract 4803, Hempstead County, Arkansas",0,125,223,27,69,92,0,11,0,81,0,0,672,0,89,130,106,46,131,35,0,100,0,35,0,436,15,30,129,64,24,0,9,0,84,46,35,0,1077,307.44,281.56,70,1736,,
1400000US05057480400,,"Census Tract 4804, Hempstead County, Arkansas",58,9,34,27,68,13,38,14,38,41,48,20,395,6,66,14,29,62,7,38,15,61,25,50,22,517,43,44,14,24,48,31,0,7,147,75,83,1,546,202.36,347.64,224,1320,,
1400000US05057480500,,"Census Tract 4805, Hempstead County, Arkansas",107,20,129,8,36,15,0,23,32,16,19,0,369,130,35,25,0,11,30,0,23,0,56,48,11,513,65,74,93,0,124,0,29,16,19,42,14,37,857,144.16,156.84,129,1287,,
