State_FIPS_Code,State,County,State_County_Tract_FIPS_Code,Primary_RUCA_Code,Secondary_RUCA_Code,Tract_Population,Land_Area,Population_Density
8041,CO,El Paso County,8041005106,1,1.0,9712,2.3440444511712,4143.2661378
8041,CO,El Paso County,8041005107,1,1.0,6963,1.78487776777344,3901.107474
8041,CO,El Paso County,8041005108,1,1.0,8377,2.43609159579118,3438.704856
8041,CO,El Paso County,8041005109,1,1.0,7285,1.76803830751339,4120.3858361
8041,CO,El Paso County,8041005110,1,1.0,4070,0.783568109195873,5194.1879107
8041,CO,El Paso County,8041005111,1,1.0,6571,2.2060221900642,2978.6645074
8041,CO,El Paso County,8041005201,1,1.0,4328,0.628499050960854,6886.2474707
8041,CO,El Paso County,8041005202,1,1.0,2466,0.393213404849752,6271.4036948
8041,CO,El Paso County,8041005300,1,1.0,4478,0.575636643876342,7779.21289
8041,CO,El Paso County,8041005400,1,1.0,5615,1.09037493610009,5149.6047957
8041,CO,El Paso County,8041005501,1,1.0,4366,1.30636358160733,3342.1017406
8041,CO,El Paso County,8041005502,1,1.0,4369,0.708733013434811,6164.5216424
8041,CO,El Paso County,8041005601,1,1.0,4881,0.979414576438192,4983.5892965
8041,CO,El Paso County,8041005602,1,1.0,3076,0.561688702804801,5476.3430075
8041,CO,El Paso County,8041005700,1,1.0,5636,1.21474809921899,4639.6450454
8041,CO,El Paso County,8041005800,1,1.0,2933,0.557369377773179,5262.2194849
8041,CO,El Paso County,8041005900,1,1.0,6573,2.4297583618148,2705.2072763
8041,CO,El Paso County,8041006000,1,1.0,6188,1.53209474329611,4038.9147127
8041,CO,El Paso County,8041006100,1,1.0,4454,0.521027124449997,8548.4992834
8041,CO,El Paso County,8041006200,1,1.0,4669,1.39369757697719,3350.0811633
8041,CO,El Paso County,8041006301,1,1.0,4664,0.998809646994503,4669.5584229
8041,CO,El Paso County,8041006302,1,1.0,5106,0.661178352949898,7722.5758787
8041,CO,El Paso County,8041006400,1,1.0,6932,1.25895679825544,5506.1460485
8041,CO,El Paso County,8041006501,1,1.0,3299,0.625863131412192,5271.1205285
8041,CO,El Paso County,8041006502,1,1.0,6349,1.01190044123757,6274.3326727
8041,CO,El Paso County,8041006600,1,1.0,2539,0.971778633723399,2612.73495
8041,CO,El Paso County,8041006700,1,1.0,5728,5.77181477288698,992.4088394
8041,CO,El Paso County,8041006801,1,1.0,4032,0.736431983468649,5475.0473778
8041,CO,El Paso County,8041006802,1,1.0,3849,0.81004931296979,4751.5625757
8041,CO,El Paso County,8041006901,1,1.0,5494,0.849843705839564,6464.7181149
8041,CO,El Paso County,8041006902,1,1.0,4910,0.957297485548196,5129.0221421
8041,CO,El Paso County,8041007000,1,1.0,4455,2.02957465439994,2195.0412074
8041,CO,El Paso County,8041007101,1,1.0,4565,6.11718780164232,746.25794532
8041,CO,El Paso County,8041007102,1,1.0,9449,2.76328423143273,3419.4817502
8041,CO,El Paso County,8041007201,1,1.0,6559,6.67397339292692,982.77287215
8041,CO,El Paso County,8041007202,1,1.0,9317,5.76542014866478,1616.0140562
8041,CO,El Paso County,8041007300,1,1.0,9227,14.895890251229,619.43259814
8041,CO,El Paso County,8041007400,1,1.0,8095,11.9795365847255,675.73565494
8041,CO,El Paso County,8041007500,2,2.0,7717,61.1877684375372,126.11997785
8041,CO,El Paso County,8041007601,1,1.0,6301,19.4808914172575,323.44515787
8041,CO,El Paso County,8041007602,2,2.0,3484,25.5982772893156,136.10290883
8041,CO,El Paso County,8041007700,1,1.0,5413,2.3170613145698,2336.1487959
8041,CO,El Paso County,8041007800,1,1.0,4470,2.01632748877601,2216.9017805
8041,CO,El Paso County,8041007900,1,1.0,2216,2.35275568844334,941.87425022
8041,CO,El Paso County,8041008000,1,1.0,3995,1.0772273848373,3708.5949134
8043,CO,Fremont County,8043978100,10,10.0,4385,162.780188556858,26.938167592
8043,CO,Fremont County,8043978200,5,5.0,3944,15.7038673538256,251.14832615
8043,CO,Fremont County,8043978300,4,4.0,5626,79.1489257865287,71.081192121
8043,CO,Fremont County,8043978400,4,4.0,2150,3.2646077896886,658.57834647
8043,CO,Fremont County,8043978500,4,4.0,5902,8.86989939721729,665.39649839
8043,CO,Fremont County,8043978600,4,4.0,3101,0.945361909012706,3280.2252454
8043,CO,Fremont County,8043978800,4,4.0,2490,1.94861057271308,1277.8335676
8043,CO,Fremont County,8043979000,10,10.0,3462,1009.01704563882,3.4310619577
8043,CO,Fremont County,8043979100,4,4.0,3342,6.2187264960301,537.40906633
8043,CO,Fremont County,8043979200,4,4.0,1754,97.6037271215156,17.970625218
8043,CO,Fremont County,8043979400,5,5.0,2722,141.005721648131,19.304181193
8043,CO,Fremont County,8043980100,4,4.0,945,0.259552167809272,3640.8865623
8043,CO,Fremont County,8043980200,5,5.0,3085,0.997138596781143,3093.8527602
8043,CO,Fremont County,8043980300,4,4.0,3916,5.30448017519772,738.24387511
8045,CO,Garfield County,8045951600,4,4.0,3912,573.416913900759,6.8222612643
8045,CO,Garfield County,8045951701,4,4.0,4136,4.99132853125188,828.63710014
8045,CO,Garfield County,8045951702,4,4.0,3526,4.3868658850929,803.76288958
8045,CO,Garfield County,8045951802,5,5.0,3564,142.509619349588,25.008838114
8045,CO,Garfield County,8045951803,7,7.0,5934,35.9855223267444,164.89964898
8045,CO,Garfield County,8045951804,7,7.0,4202,36.4233961701753,115.3654091
8045,CO,Garfield County,8045951901,5,5.0,4741,142.655403036616,33.233932253
8045,CO,Garfield County,8045951902,5,5.0,7097,278.075482975211,25.521847248
8045,CO,Garfield County,8045952001,4,4.0,5161,33.5661192252628,153.75623155
8045,CO,Garfield County,8045952002,4,4.0,8075,411.024078103837,19.646050998
8045,CO,Garfield County,8045952100,7,7.0,6041,1284.52861943762,4.7028924919
8047,CO,Gilpin County,8047013800,2,2.0,5441,149.89610337963,36.298475259
8049,CO,Grand County,8049000100,10,10.0,2911,1098.47519254915,2.6500370875
8049,CO,Grand County,8049000201,10,10.0,4817,495.276735259005,9.7258757722
8049,CO,Grand County,8049000202,7,7.0,7115,252.577698429491,28.169549585
8051,CO,Gunnison County,8051963600,8,8.0,3794,1261.57999380692,3.007340017
8051,CO,Gunnison County,8051963700,7,7.0,6124,5.59927420513145,1093.7131806
8051,CO,Gunnison County,8051963800,10,10.0,4501,326.232292195948,13.796917435
8051,CO,Gunnison County,8051963900,10,10.0,905,1645.68798967408,0.5499219814
8053,CO,Hinsdale County,8053973100,10,10.0,843,1117.2514027092,0.7545302677
8055,CO,Huerfano County,8055960600,7,7.0,3273,41.9444920208125,78.03169957
8055,CO,Huerfano County,8055960900,10,10.0,3438,1549.05627748082,2.2194158146
8057,CO,Jackson County,8057955600,10,10.0,1394,1613.72300026101,0.8638409441
8059,CO,Jefferson County,8059009806,1,1.0,3541,2.24097756437482,1580.1139897
8059,CO,Jefferson County,8059009807,1,1.0,1611,0.679327471787514,2371.4630527
8059,CO,Jefferson County,8059009808,1,1.0,5714,103.930524002428,54.979035802
8059,CO,Jefferson County,8059009815,1,1.0,4956,2.1109124829922,2347.7998448
8059,CO,Jefferson County,8059009823,1,1.0,4659,0.690103583491507,6751.1604221
8059,CO,Jefferson County,8059009824,1,1.0,5028,1.00913363305158,4982.4917487
8059,CO,Jefferson County,8059009827,1,1.0,6180,1.69451480084078,3647.0616822
8059,CO,Jefferson County,8059009828,1,1.0,5344,1.59904756315473,3341.9893961
8059,CO,Jefferson County,8059009829,1,1.0,1857,1.28595653725037,1444.0612464
8059,CO,Jefferson County,8059009830,1,1.0,2046,0.341831313504155,5985.4083554
8059,CO,Jefferson County,8059009831,1,1.0,2190,0.711102908584905,3079.723024
8059,CO,Jefferson County,8059009832,1,1.0,2501,0.514568407266752,4860.3838959
8059,CO,Jefferson County,8059009833,1,1.0,5555,0.979336583798844,5672.2071777
8059,CO,Jefferson County,8059009834,1,1.0,4307,0.7113098593507,6055.0264324
8059,CO,Jefferson County,8059009835,1,1.0,3575,0.719296768942559,4970.1321546
8059,CO,Jefferson County,8059009836,1,1.0,3796,2.38449792045369,1591.9493858
8059,CO,Jefferson County,8059009837,1,1.0,2750,8.4287873148447,326.26282967
8059,CO,Jefferson County,8059009838,1,1.0,4360,1.68964759682284,2580.4197326
8059,CO,Jefferson County,8059009839,1,1.0,2484,0.704512144457812,3525.8441172
8059,CO,Jefferson County,8059009840,1,1.0,3685,0.739738176393095,4981.4922598
8059,CO,Jefferson County,8059009841,1,1.0,2201,0.497518907423509,4423.9524713
8059,CO,Jefferson County,8059009842,1,1.0,2942,2.52330937440637,1165.9291682
8059,CO,Jefferson County,8059009843,1,1.0,7375,7.19494221594849,1025.0256053
8059,CO,Jefferson County,8059009845,2,2.0,4010,16.7020449515596,240.09036089
8059,CO,Jefferson County,8059009846,2,2.0,4786,10.6173820110363,450.77025533
8059,CO,Jefferson County,8059009847,2,2.0,3269,1.93388193304371,1690.3824086
8059,CO,Jefferson County,8059009848,2,2.0,2519,13.2652664799991,189.89441364
8059,CO,Jefferson County,8059009849,1,1.0,5718,4.06390956251535,1407.0194998
8059,CO,Jefferson County,8059009850,2,2.0,2553,21.1284542631086,120.83231306
8059,CO,Jefferson County,8059009851,1,1.0,3908,1.36142561278276,2870.520404
8059,CO,Jefferson County,8059009852,1,1.0,3528,3.63361258816643,970.93454913
8059,CO,Jefferson County,8059009900,1,1.0,2451,3.31039024119031,740.39609273
8059,CO,Jefferson County,8059010000,1,1.0,4535,1.90233892975566,2383.9074778
8059,CO,Jefferson County,8059010100,1,1.0,4360,2.70719825728922,1610.5211313
8059,CO,Jefferson County,8059010205,1,1.0,2326,0.852635996769097,2728.0105565
8059,CO,Jefferson County,8059010206,1,1.0,3942,1.24553858936798,3164.8959202
8059,CO,Jefferson County,8059010208,1,1.0,5707,1.15298758140964,4949.7497562
8059,CO,Jefferson County,8059010209,1,1.0,6152,0.986331210800977,6237.2557338
8059,CO,Jefferson County,8059010210,1,1.0,3460,1.08075635871672,3201.4616172
8059,CO,Jefferson County,8059010211,1,1.0,3093,0.696276585065259,4442.2002209
8059,CO,Jefferson County,8059010212,1,1.0,4481,0.86905035853448,5156.2029243
8059,CO,Jefferson County,8059010213,1,1.0,4786,1.06447327169083,4496.1204074
8059,CO,Jefferson County,8059010303,1,1.0,5333,1.18066686023256,4516.9388416
8059,CO,Jefferson County,8059010304,1,1.0,2819,0.521365349955289,5406.9569453
8059,CO,Jefferson County,8059010305,1,1.0,3641,0.64350027876577,5658.117207
8059,CO,Jefferson County,8059010306,1,1.0,2750,0.572893774025208,4800.1918064
8059,CO,Jefferson County,8059010307,1,1.0,4579,0.574996100368033,7963.5322693
8059,CO,Jefferson County,8059010308,1,1.0,5426,1.88808172084195,2873.8162867
8059,CO,Jefferson County,8059010402,1,1.0,5080,1.55305043884373,3270.9819803
8059,CO,Jefferson County,8059010403,1,1.0,5279,1.57720383260463,3347.0626249
8059,CO,Jefferson County,8059010405,1,1.0,2514,0.625374712160829,4019.9898575
8059,CO,Jefferson County,8059010406,1,1.0,2428,1.07352659549002,2261.7045634
8059,CO,Jefferson County,8059010502,1,1.0,5100,2.29631720301407,2220.9475212
8059,CO,Jefferson County,8059010503,1,1.0,4462,1.53069396460524,2915.0176999
8059,CO,Jefferson County,8059010504,1,1.0,2835,0.893071319249356,3174.4385234
8059,CO,Jefferson County,8059010603,1,1.0,3137,0.750521237936238,4179.7617994
8059,CO,Jefferson County,8059010604,1,1.0,2310,0.723716480539678,3191.8576709
8059,CO,Jefferson County,8059010701,1,1.0,3905,0.852699317525796,4579.5744405
8059,CO,Jefferson County,8059010702,1,1.0,5060,0.644808392934639,7847.2923979
8059,CO,Jefferson County,8059010801,1,1.0,2497,0.803791755019714,3106.526018
8059,CO,Jefferson County,8059010901,1,1.0,4793,1.7498378370865,2739.1109613
8059,CO,Jefferson County,8059010902,1,1.0,2310,1.02930747169485,2244.2273699
8059,CO,Jefferson County,8059011000,1,1.0,5500,1.50392781742618,3657.090411
8059,CO,Jefferson County,8059011100,1,1.0,6135,1.53400672126666,3999.3305863
8059,CO,Jefferson County,8059011202,1,1.0,4567,1.49137640792158,3062.2718555
8059,CO,Jefferson County,8059011300,1,1.0,3115,0.496006159101895,6280.1639513
8059,CO,Jefferson County,8059011401,1,1.0,2822,0.34561627312559,8165.1247914
8059,CO,Jefferson County,8059011402,1,1.0,3839,0.655941649150498,5852.6547369
8059,CO,Jefferson County,8059011550,1,1.0,6198,1.50960043058115,4105.7221994
8059,CO,Jefferson County,8059011601,1,1.0,4021,0.730506473389066,5504.4002298
8059,CO,Jefferson County,8059011602,1,1.0,4006,0.766485790667756,5226.4504428
8059,CO,Jefferson County,8059011701,1,1.0,4376,1.48327637039245,2950.2256541
8059,CO,Jefferson County,8059011702,1,1.0,5382,0.990960189776941,5431.0960778
8059,CO,Jefferson County,8059011708,1,1.0,4074,0.972753155613076,4188.1128594
8059,CO,Jefferson County,8059011709,1,1.0,3362,0.694068080624312,4843.9052218
8059,CO,Jefferson County,8059011710,1,1.0,3937,0.740058641198338,5319.8486996
8059,CO,Jefferson County,8059011711,1,1.0,4017,0.837898090647524,4794.1391022
8059,CO,Jefferson County,8059011712,1,1.0,4061,0.937317856298948,4332.5750947
8059,CO,Jefferson County,8059011720,1,1.0,5177,5.97100218224949,867.02363221
8059,CO,Jefferson County,8059011721,1,1.0,2686,0.984435449121772,2728.4673692
8059,CO,Jefferson County,8059011723,1,1.0,3110,0.540641114939529,5752.4296878
8059,CO,Jefferson County,8059011724,1,1.0,4340,3.57167176064136,1215.117259
8059,CO,Jefferson County,8059011725,1,1.0,1776,0.387699093586534,4580.8722006
8059,CO,Jefferson County,8059011726,1,1.0,5754,2.16790039181649,2654.1809862
8059,CO,Jefferson County,8059011727,1,1.0,3641,0.986878703685114,3689.4098397
8059,CO,Jefferson County,8059011728,1,1.0,2566,0.493250547878986,5202.224328
8059,CO,Jefferson County,8059011729,1,1.0,3871,0.748974512623225,5168.4001722
8059,CO,Jefferson County,8059011730,1,1.0,3618,0.741148221536162,4881.6146283
8059,CO,Jefferson County,8059011731,1,1.0,4227,5.03025689694315,840.31493552
8059,CO,Jefferson County,8059011732,1,1.0,4331,0.510841362971566,8478.1701599
8059,CO,Jefferson County,8059011733,1,1.0,1530,0.415597678444842,3681.4450113
8059,CO,Jefferson County,8059011803,1,1.0,5276,0.744583372587054,7085.8418201
8059,CO,Jefferson County,8059011804,1,1.0,3915,0.738351297380528,5302.3540609
8059,CO,Jefferson County,8059011805,1,1.0,4628,0.356873468139621,12968.18176
8059,CO,Jefferson County,8059011806,1,1.0,4829,1.14125586682255,4231.3035493
8059,CO,Jefferson County,8059011904,1,1.0,2030,0.982633124168915,2065.877844
8059,CO,Jefferson County,8059011951,1,1.0,3103,1.12983419228197,2746.4206883
8059,CO,Jefferson County,8059012022,1,1.0,5518,1.87612336427814,2941.1711964
8059,CO,Jefferson County,8059012023,1,1.0,3386,0.822879102142558,4114.8207449
8059,CO,Jefferson County,8059012024,1,1.0,4988,3.10492326605374,1606.4809248
8059,CO,Jefferson County,8059012026,2,2.0,3368,8.96748749415055,375.57900161
8059,CO,Jefferson County,8059012027,2,2.0,2952,21.2885673601577,138.66597738
8059,CO,Jefferson County,8059012030,2,2.0,3719,13.1982742777187,281.77926309
8059,CO,Jefferson County,8059012031,2,2.0,3739,18.5434693133713,201.63432941
8059,CO,Jefferson County,8059012032,2,2.0,2574,11.8962029939907,216.37156001
8059,CO,Jefferson County,8059012033,2,2.0,2860,21.8143365915209,131.10643947
8059,CO,Jefferson County,8059012034,1,1.0,3459,8.67775178881138,398.60554717
8059,CO,Jefferson County,8059012035,1,1.0,5294,11.5882513741376,456.84200567
8059,CO,Jefferson County,8059012036,1,1.0,3707,56.5739543966999,65.524852196
8059,CO,Jefferson County,8059012037,2,2.0,3331,15.5013718210277,214.88420757
8059,CO,Jefferson County,8059012038,1,1.0,3160,1.26241472933465,2503.1393619
8059,CO,Jefferson County,8059012039,1,1.0,5312,0.89184003941331,5956.2250687
8059,CO,Jefferson County,8059012041,1,1.0,5253,1.17869851134445,4456.6103626
8059,CO,Jefferson County,8059012042,1,1.0,3851,0.983181003155227,3916.877958
8059,CO,Jefferson County,8059012043,1,1.0,5124,1.72046897514583,2978.2577158
8059,CO,Jefferson County,8059012044,1,1.0,3730,1.56597945627547,2381.8958704
8059,CO,Jefferson County,8059012045,1,1.0,5909,1.12390790999804,5257.5481918
8059,CO,Jefferson County,8059012046,1,1.0,2207,0.534619851520548,4128.1669465
8059,CO,Jefferson County,8059012047,1,1.0,4053,0.672148287945736,6029.9193983
8059,CO,Jefferson County,8059012048,1,1.0,2418,0.905999178374572,2668.8765925
8059,CO,Jefferson County,8059012049,1,1.0,3752,1.01187804731142,3707.9567147
8059,CO,Jefferson County,8059012050,1,1.0,3942,1.38420371059634,2847.8467221
8059,CO,Jefferson County,8059012051,1,1.0,3425,1.0083923168756,3396.4955332
8059,CO,Jefferson County,8059012052,1,1.0,5326,0.933108184285024,5707.8054718
8059,CO,Jefferson County,8059012053,1,1.0,3794,0.979413032029492,3873.7487413
8059,CO,Jefferson County,8059012054,1,1.0,4150,0.914647867094365,4537.2652682
8059,CO,Jefferson County,8059012055,1,1.0,3706,0.940370380094425,3941.0003531
8059,CO,Jefferson County,8059012057,1,1.0,5705,1.48561151634679,3840.1694772
8059,CO,Jefferson County,8059012058,2,2.0,3660,222.862811333489,16.422659205
8059,CO,Jefferson County,8059012059,1,1.0,3245,0.757936330206935,4281.3622605
8059,CO,Jefferson County,8059012060,1,1.0,3336,0.470386349280383,7092.0425414
8059,CO,Jefferson County,8059015800,1,1.0,3523,0.886278623684743,3975.0479204
8059,CO,Jefferson County,8059015900,1,1.0,3411,2.14903003411599,1587.2277008
8059,CO,Jefferson County,8059060300,1,1.0,4687,0.716139997559834,6544.8096964
8059,CO,Jefferson County,8059060400,1,1.0,3482,2.0220584033594,1722.0076305
8059,CO,Jefferson County,8059060500,1,1.0,4040,22.8004457935712,177.18951798
8059,CO,Jefferson County,8059980000,99,99.0,0,1.11444029856509,0.0
8059,CO,Jefferson County,8059980400,1,1.0,1128,0.304261255264503,3707.3402561
8061,CO,Kiowa County,8061960100,10,10.0,1398,1767.76707266597,0.7908281705
8063,CO,Kit Carson County,8063962100,7,7.0,5597,737.300549268954,7.5912055207
8063,CO,Kit Carson County,8063962200,10,10.0,1485,619.981061688317,2.3952344543
8063,CO,Kit Carson County,8063962300,10,10.0,1188,803.540033390116,1.4784577627
8065,CO,Lake County,8065961700,7,7.0,5140,15.4270039088984,333.18199894
8065,CO,Lake County,8065961900,7,7.0,2170,361.483734287572,6.0030363587
8067,CO,La Plata County,8067940300,10,10.2,5575,204.02009700431,27.325739385
8067,CO,La Plata County,8067940400,5,5.0,5375,482.782472737325,11.133378496
8067,CO,La Plata County,8067970600,5,5.0,8877,281.126535335299,31.576528304
8067,CO,La Plata County,8067970701,5,5.0,4547,345.947193577731,13.143624473
8067,CO,La Plata County,8067970703,5,5.0,5144,56.8349725944676,90.50765339
8067,CO,La Plata County,8067970704,5,5.0,3758,302.499592662205,12.423157225
8067,CO,La Plata County,8067970800,4,4.0,6718,4.35781517134442,1541.5981945
8067,CO,La Plata County,8067970900,4,4.0,3851,3.18276185063406,1209.9554352
8067,CO,La Plata County,8067971000,4,4.0,3154,1.92729001061009,1636.4947583
8067,CO,La Plata County,8067971100,4,4.0,4335,9.3995902683719,461.19031535
8069,CO,Larimer County,8069000100,1,1.0,2487,0.734060930012031,3388.0021376
8069,CO,Larimer County,8069000201,1,1.0,2461,0.379873960805996,6478.4645801
8069,CO,Larimer County,8069000202,1,1.0,2594,0.744196884309889,3485.6367377
8069,CO,Larimer County,8069000300,1,1.0,2851,2.73677136728047,1041.7384638
8069,CO,Larimer County,8069000401,1,1.0,1850,0.506627829935892,3651.5956896
8069,CO,Larimer County,8069000402,1,1.0,2578,0.985072517710507,2617.0662095
8069,CO,Larimer County,8069000503,1,1.0,5082,0.498996906549374,10184.431874
8069,CO,Larimer County,8069000504,1,1.0,2820,0.500474133470889,5634.6568412
8069,CO,Larimer County,8069000505,1,1.0,3229,0.49077370242642,6579.4071362
8069,CO,Larimer County,8069000506,1,1.0,2818,0.49350537531448,5710.1708329
8069,CO,Larimer County,8069000600,1,1.0,6073,0.756302731904549,8029.8533164
8069,CO,Larimer County,8069000700,1,1.0,2733,0.505741725444288,5403.9440736
8069,CO,Larimer County,8069000801,1,1.0,1560,0.424827064835822,3672.0824287
8069,CO,Larimer County,8069000802,1,1.0,1214,0.402186419396538,3018.5007286
8069,CO,Larimer County,8069000901,1,1.0,4868,1.13637592143284,4283.7936885
8069,CO,Larimer County,8069000902,1,1.0,3358,0.748516595443685,4486.2064788
8069,CO,Larimer County,8069001003,1,1.0,5080,1.17173284200545,4335.4592599
8069,CO,Larimer County,8069001004,1,1.0,3351,0.710490550535369,4716.4596313
8069,CO,Larimer County,8069001007,1,1.0,3002,1.08167412358667,2775.3275543
8069,CO,Larimer County,8069001008,1,1.0,1921,0.633125713323768,3034.1525539
8069,CO,Larimer County,8069001009,1,1.0,6149,2.61380747710028,2352.5068521
8069,CO,Larimer County,8069001010,1,1.0,2753,1.11019317464019,2479.7486265
8069,CO,Larimer County,8069001104,1,1.0,5671,1.0220692142203,5548.5479076
8069,CO,Larimer County,8069001106,1,1.0,5246,0.834087262180365,6289.5097886
8069,CO,Larimer County,8069001107,1,1.0,5329,1.00795795192873,5286.92689
8069,CO,Larimer County,8069001109,1,1.0,4961,0.814366321388362,6091.8531006
8069,CO,Larimer County,8069001110,1,1.0,4884,1.00309190621733,4868.9456766
8069,CO,Larimer County,8069001111,1,1.0,2056,0.867244944764223,2370.7258398
8069,CO,Larimer County,8069001112,1,1.0,4646,2.51920703879709,1844.2311126
8069,CO,Larimer County,8069001113,1,1.0,3636,1.00705794775883,3610.5171585
8069,CO,Larimer County,8069001114,1,1.0,2311,3.3158153628511,696.96281219
8069,CO,Larimer County,8069001301,1,1.0,3697,19.7950816760541,186.76356382
8069,CO,Larimer County,8069001304,1,1.0,2834,1.50162394574801,1887.2900955
8069,CO,Larimer County,8069001305,1,1.0,2189,1.10006301187496,1989.8860123
8069,CO,Larimer County,8069001306,1,1.0,2003,3.59722516088878,556.81807794
8069,CO,Larimer County,8069001307,1,1.0,4161,3.50324557488297,1187.7557285
8069,CO,Larimer County,8069001308,1,1.0,4501,10.4874817952824,429.17833736
8069,CO,Larimer County,8069001601,1,1.0,1681,2.25660311939669,744.92496512
8069,CO,Larimer County,8069001602,1,1.0,4573,1.22659371394771,3728.2108558
8069,CO,Larimer County,8069001603,1,1.0,5222,1.23683932126326,4222.0520566
8069,CO,Larimer County,8069001605,1,1.0,3189,5.91240693007072,539.37424093
8069,CO,Larimer County,8069001606,1,1.0,2935,1.25314248560225,2342.1119575
8069,CO,Larimer County,8069001607,1,1.0,3726,0.978635808351236,3807.3407576
8069,CO,Larimer County,8069001608,1,1.0,5116,6.13358826372941,834.09576581
8069,CO,Larimer County,8069001704,1,1.0,7876,3.30439639102575,2383.4912849
8069,CO,Larimer County,8069001706,1,1.0,6647,1.83813824620037,3616.1589117
8069,CO,Larimer County,8069001707,1,1.0,5200,1.30505855625586,3984.4955424
8069,CO,Larimer County,8069001708,1,1.0,3236,1.50583554827281,2148.9730427
8069,CO,Larimer County,8069001709,1,1.0,11580,46.5799663936667,248.60473067
8069,CO,Larimer County,8069001804,1,1.0,3711,1.1924688454155,3112.0309887
8069,CO,Larimer County,8069001806,1,1.0,7133,2.44335688041798,2919.3443075
8069,CO,Larimer County,8069001807,1,1.0,5566,1.46694772330991,3794.2729053
8069,CO,Larimer County,8069001808,1,1.0,4707,17.4384306027673,269.92107875
8069,CO,Larimer County,8069001809,1,1.0,10495,35.3733364787791,296.69239729
8069,CO,Larimer County,8069001901,1,1.0,3846,1.67695139900262,2293.4475038
8069,CO,Larimer County,8069001902,1,1.0,4466,1.19638932690036,3732.8985637
8069,CO,Larimer County,8069001903,3,3.0,3765,260.927216265095,14.429311185
8069,CO,Larimer County,8069002005,1,1.0,5130,0.997179909713867,5144.507977
8069,CO,Larimer County,8069002007,1,1.0,3144,1.84246259056027,1706.4118512
8069,CO,Larimer County,8069002008,1,1.0,3498,1.24320460172016,2813.6961488
8069,CO,Larimer County,8069002010,1,1.0,2518,9.3129192104365,270.37709048
8069,CO,Larimer County,8069002011,1,1.0,5231,5.7124770462257,915.71483923
8069,CO,Larimer County,8069002300,1,1.0,3340,39.0415438218247,85.549895651
8069,CO,Larimer County,8069002401,2,2.0,1217,398.868829121988,3.0511283689
8069,CO,Larimer County,8069002402,2,2.0,2963,940.922941341813,3.149035771
8069,CO,Larimer County,8069002501,1,1.0,7573,32.9569248969493,229.78478798
8069,CO,Larimer County,8069002502,2,2.0,8118,47.8638846975353,169.60595763
8069,CO,Larimer County,8069002503,2,2.0,2620,320.311719977081,8.1795321139
8069,CO,Larimer County,8069002600,2,2.0,6317,53.0327989936633,119.11496508
8069,CO,Larimer County,8069002700,1,1.0,5192,5.17598266864557,1003.0945489
8069,CO,Larimer County,8069002801,7,7.0,3189,11.1226013402379,286.71350365
8069,CO,Larimer County,8069002802,7,7.0,5861,42.1633065481384,139.00712444
8069,CO,Larimer County,8069002803,7,7.0,92,218.445764613581,0.4211571699
8071,CO,Las Animas County,8071000100,7,7.0,3930,309.173076863677,12.711326743
8071,CO,Las Animas County,8071000200,7,7.0,2371,1.57857951465412,1501.9832565
8071,CO,Las Animas County,8071000300,8,8.0,2184,630.963250408882,3.4613743329
8071,CO,Las Animas County,8071000400,7,7.0,2284,38.9506542115253,58.63829623
8071,CO,Las Animas County,8071000500,7,7.0,1972,28.1218519159162,70.1234046
8071,CO,Las Animas County,8071000800,8,8.0,2766,3763.88416316987,0.7348791515
8073,CO,Lincoln County,8073961700,10,10.0,3363,362.828159049386,9.2688506008
8073,CO,Lincoln County,8073961800,10,10.0,2104,2214.79822647827,0.9499736702
8075,CO,Logan County,8075965900,10,10.0,1090,550.408123126439,1.9803486798
8075,CO,Logan County,8075966000,5,5.0,2248,521.506567984099,4.3105880884
8075,CO,Logan County,8075966100,4,4.0,7348,30.1076472168983,244.05759597
8075,CO,Logan County,8075966200,4,4.0,3111,8.01770896235813,388.01607973
8075,CO,Logan County,8075966300,4,4.0,4080,16.2506389990996,251.06705036
8075,CO,Logan County,8075966400,4,4.0,4832,712.255860644914,6.7840789623
8077,CO,Mesa County,8077000200,1,1.0,2110,0.416130885548504,5070.5200534
8077,CO,Mesa County,8077000300,1,1.0,1362,0.557468992134327,2443.1852161
8077,CO,Mesa County,8077000400,1,1.0,3513,1.37316852433293,2558.3167235
8077,CO,Mesa County,8077000500,1,1.0,2891,0.467444636809128,6184.6896346
8077,CO,Mesa County,8077000601,1,1.0,4246,0.990547832654051,4286.5168748
8077,CO,Mesa County,8077000602,1,1.0,4803,1.00162085693061,4795.2276221
8077,CO,Mesa County,8077000700,1,1.0,4411,1.34977420744807,3267.9539849
8077,CO,Mesa County,8077000800,1,1.0,8230,6.09723906056708,1349.791261
8077,CO,Mesa County,8077000900,1,1.0,2971,6.47279717126102,458.9978523
8077,CO,Mesa County,8077001001,1,1.0,4764,2.05157437022874,2322.1190853
8077,CO,Mesa County,8077001002,1,1.0,6459,3.47557594861443,1858.3970241
8077,CO,Mesa County,8077001101,1,1.0,8132,2.12496158283359,3826.8927145
8077,CO,Mesa County,8077001102,1,1.0,4709,1.73585746343226,2712.7803401
8077,CO,Mesa County,8077001200,2,2.0,2098,12.5683165327407,166.92768634
8077,CO,Mesa County,8077001301,1,1.0,8825,3.75172703502873,2352.2500218
8077,CO,Mesa County,8077001302,1,1.0,4909,2.8807229994888,1704.0860926
