idx,IKN_addr,general,pediatric,specialist,Y_lat,X_long,med_indicator,chip_indicator,hygienist_for_general,hygienist_for_pediatric
5909,"8020 HOWARD DR,HOUSTON,TX,77017-4633",0.07142857142857142,0.0,0.0,29.67726893,-95.2655533,0,1,0.14285714285714285,0.0
5910,"8022 GULF FWY,HOUSTON,TX,77017-3619",0.3333333333333333,0.0,0.0,29.68283724,-95.27555375,0,1,0.6666666666666666,0.0
5911,"803 CASTROVILLE RD STE 148,SAN ANTONIO,TX,78237-3158",0.0,0.5,0.0,29.417035,-98.55221007,0,1,0.0,1.0
5912,"803 CASTROVILLE RD STE 3,SAN ANTONIO,TX,78237-3153",0.0,0.5,0.0,29.417035,-98.55221007,0,1,0.0,1.0
5913,"803 CASTROVILLE RD STE 304,SAN ANTONIO,TX,78237-3148",0.0,1.0,0.0,29.417035,-98.55221007,0,1,0.0,2.0
5914,"803 CASTROVILLE RD STE 4,SAN ANTONIO,TX,78237-3153",1.4846561962941276,0.0,0.0,29.417035,-98.55221007,0,1,2.9693123925882547,0.0
5915,"803 CASTROVILLE RD STE 402,SAN ANTONIO,TX,78237-3148",0.06666666666666668,0.0,0.0,29.417035,-98.55221007,0,1,0.13333333333333336,0.0
5916,"803 CASTROVILLE RD STE 412,SAN ANTONIO,TX,78237-3148",3.191710233805911,0.0,0.0,29.417035,-98.55221007,0,1,6.383420467611822,0.0
5917,"803 E NASA PKWY STE 120,WEBSTER,TX,77598-5303",1.263095238095238,0.0,0.0,29.54400537,-95.10954812,0,1,2.526190476190476,0.0
5918,"803 SW MILITARY DR STE 1 # 132,SAN ANTONIO,TX,78221-1528",0.07692307692307693,0.0,0.0,29.35670946,-98.50509342,0,1,0.15384615384615385,0.0
5919,"803 SW MILITARY DR STE 1,SAN ANTONIO,TX,78221-1528",1.5927405927405929,0.0,0.17095959595959595,29.35670946,-98.50509342,0,1,3.1854811854811858,0.0
5920,"803 SW MILITARY DR STE 130,SAN ANTONIO,TX,78221-1567",0.043478260869565216,0.0,0.27216939407341884,29.35670946,-98.50509342,0,1,0.08695652173913042,0.0
5921,"803 SW MILITARY DR STE 132,SAN ANTONIO,TX,78221-1567",3.966298496189801,0.2,0.12374300817505685,29.35670946,-98.50509342,0,1,7.932596992379602,0.4
5922,"8030 SPRING VALLEY RD,DALLAS,TX,75240-3827",4.530743069316395,0.08313573691641503,0.2471697026991733,32.93977887,-96.76831372,0,1,9.06148613863279,0.16627147383283006
5923,"8035 MEMORIAL BLVD STE C,PORT ARTHUR,TX,77640-7002",5.25581866963446,0.0,0.0,29.9390168,-93.98494190000001,0,1,10.51163733926892,0.0
5924,"8035 MEMORIAL BLVD,PORT ARTHUR,TX,77640-7002",0.7150557775557775,0.0,0.0,29.9390168,-93.98494190000001,0,1,1.4301115551115549,0.0
5925,"804 GILMER ST STE B,SULPHUR SPRINGS,TX,75482-4317",0.25,0.0,0.0,33.12832259,-95.59967222,0,1,0.5,0.0
5926,"804 GILMER ST,SULPHUR SPGS,TX,75482-4317",0.5,0.42424242424242425,0.0,33.12832259,-95.59967222,0,1,1.0,0.8484848484848485
5927,"804 GILMER ST,SULPHUR SPRINGS,TX,75482-4317",1.125,1.3333333333333333,0.0,33.12832259,-95.59967222,0,1,2.25,2.6666666666666665
5928,"804 S CENTRAL EXPY STE 2,ANNA,TX,75409-4583",1.0,0.0,0.0,33.34375968,-96.58753421,0,1,2.0,0.0
