IKN_addr,general,pediatric,specialist,X,Y,med_indicator,chip_indicator
"316 3RD AVE NE,AUSTIN,MN,55912",1.0,0.0,0.0,-92.97200458,43.6691,0,1
"3161 NORTHDALE BLVD NW,COON RAPIDS,MN,55433-1825",3.483407991233797,0.0,0.02325581395348837,-93.34678993,45.19596944,0,1
"3161 NORTHDALE BLVD NW,MINNEAPOLIS,MN,55433",0.3333333333333333,0.0,0.0,-93.34678993,45.19596944,0,1
"317 WAYZATA BLVD E,WAYZATA,MN,55391-1683",1.0,0.0,0.0,-93.5165396,44.9735174,0,1
"318 1ST ST SW,NEW RICHLAND,MN,56072-1201",0.0,0.0,0.07692307692307693,-93.49698565,43.8927227,0,1
"318 LABREE AVE N,THIEF RIVER FALLS,MN,56701",0.5,0.0,0.0,-96.17990520000001,48.11982944,0,1
"32 S BEHL ST,APPLETON,MN,56208-1616",1.3333333333333333,0.0,0.0,-96.00914367,45.19955611,0,1
"3201 JOHNSON ST NE,MINNEAPOLIS,MN,55418",1.0,0.0,0.0,-93.23709409,45.02597416,0,1
"3201 JOHNSON ST NE,MINNEAPOLIS,MN,55418-2275",1.0,0.0,0.0,-93.23709409,45.02597416,0,1
"3201 PINE RIDGE AVE NW STE B,BEMIDJI,MN,56601-5101",0.0,0.0,0.5,-94.90139026,47.49920383,0,1
"3201 PINE RIDGE AVE NW,BEMIDJI,MN,56601-5101",0.0,0.0,0.5,-94.90139026,47.49920383,0,1
"321 3RD ST,FARMINGTON,MN,55024-1352",1.5,0.0,0.0,-93.14519202,44.63978262,0,1
"321 WESTERN AVE,FERGUS FALLS,MN,56537",1.0,0.0,0.0,-96.11517313,46.28567571,0,1
"321 WESTERN AVE,FERGUS FALLS,MN,56537-2403",1.8333333333333333,0.0,0.0,-96.11517312,46.28567571,0,1
"3220 COUNTY ROAD 10,BROOKLYN CENTER,MN,55429-3073",1.0,0.0,0.0,-93.32210081,45.06012466,0,1
"3226 MAINE PRAIRIE RD,SAINT CLOUD,MN,56301-4904",0.03746163886482996,0.0,0.0,-94.1984824,45.54148058,0,1
"323 E 37TH ST,HIBBING,MN,55746-2950",0.010416666666666666,0.0,0.0,-92.93736492,47.40743321,0,1
"323 S CASCADE ST,FERGUS FALLS,MN,56537-2803",1.0,0.0,0.0,-96.07237076,46.280547,0,1
"324 1/2 10TH ST,WORTHINGTON,MN,56187-2316",1.0,0.0,0.0,-95.59666072,43.61981098,0,1
"324 W SUPERIOR ST  STE 404,DULUTH,MN,55802-1726",0.5,0.0,0.0,-92.10276354,46.78338141,0,1
"324 W SUPERIOR ST  STE 930,DULUTH,MN,55802-1716",0.5,0.0,0.0,-92.10276354,46.78338141,0,1
"324 W SUPERIOR ST STE 100,DULUTH,MN,55802-1763",0.0,0.0,0.5,-92.10276354,46.78338141,0,1
"324 W SUPERIOR ST STE 1130,DULUTH,MN,55802-1714",5.025922254379946,0.0,0.0,-92.10276354,46.78338141,0,1
"324 W SUPERIOR ST STE 404,DULUTH,MN,55802-1726",2.0,0.0,0.0,-92.10276354,46.78338141,0,1
"324 W SUPERIOR ST STE 600,DULUTH,MN,55802-1722",1.5,0.0,0.0,-92.10276354,46.78338141,0,1
"324 W SUPERIOR ST STE 700,DULUTH,MN,55802-1721",0.5,0.0,0.0,-92.10276354,46.78338141,0,1
"324 W SUPERIOR ST STE 824,DULUTH,MN,55802-1718",1.0,0.0,0.5,-92.10276354,46.78338141,0,1
"324 W SUPERIOR ST STE 930,DULUTH,MN,55802-1716",1.0,0.0,0.0,-92.10276354,46.78338141,0,1
"324 W SUPERIOR ST,DULUTH,MN,55802",1.054112554112554,0.0,0.0,-92.10276354,46.78338141,0,1
"325 19TH ST S STE 102,SARTELL,MN,56377-2570",0.0,0.0,0.125,-94.20356477,45.59525156,0,1
"325 33RD AVE N STE 101,SAINT CLOUD,MN,56303-1929",2.0,0.0,0.0,-94.19831013,45.56028581,0,1
"3262 W LAKE ST,MINNEAPOLIS,MN,55416-4512",1.0,0.0,0.0,-93.32128341,44.94849052,0,1
"327 13TH ST S,DELANO,MN,55328-4630",1.0,0.0,0.0,-93.77114137,45.036684,0,1
"327 BUSH ST,RED WING,MN,55066-2527",1.0,0.0,0.0,-92.53310585,44.56462212,0,1
"3300 EDINBOROUGH WAY STE 210,EDINA,MN,55435-5958",1.5,1.0,0.0,-93.32032834,44.86188731,0,1
"3300 EDINBOROUGH WAY,MINNEAPOLIS,MN,55435",0.5,0.0,0.0,-93.32032834,44.86188731,0,1
"3300 OAKDALE AVE N,MINNEAPOLIS,MN,55422",0.0,0.0,0.8333333333333333,-93.3218213,45.01439114,0,1
"3300 OAKDALE AVE N,ROBBINSDALE,MN,55422-2926",0.0,0.0,0.5,-93.3218213,45.01439114,0,1
"3301 7TH AVE,ANOKA,MN,55303-4516",0.25,0.0,0.0,-93.37791152,45.21658419,0,1
"331 WILLOW BND,CRYSTAL,MN,55428-3969",0.3333333333333333,0.0,0.0,-93.36815874,45.054032,0,1
"332 W MICHIGAN ST,DULUTH,MN,55802-1618",0.02704497219816329,0.0,0.0,-92.10241278,46.78288382,0,1
"3328 ELLIOT AVE,MINNEAPOLIS,MN,55407-2125",1.0,0.0,0.0,-93.26149574,44.94284389,0,1
"3333 PENN AVE N,MINNEAPOLIS,MN,55412-2341",0.012549173878835564,0.0,0.0,-93.30827883,45.01594783,0,1
"334 E LAKE ST,MINNEAPOLIS,MN,55408",0.4761904761904762,0.0,0.0,-93.27126149,44.94837149,0,1
"334 E LAKE ST,MINNEAPOLIS,MN,55408-2407",2.083333333333333,0.0,0.0,-93.27126149,44.94837149,0,1
"3340 SHERMAN CT STE 200,EAGAN,MN,55121-5013",0.0,0.0,0.3333333333333333,-93.16442235,44.83766237,0,1
"3340 SHERMAN CT,EAGAN,MN,55121-5012",0.0,0.0,0.3333333333333333,-93.16442235,44.83766237,0,1
"3350 N 4TH ST,MINNEAPOLIS,MN,55412-2616",0.05598015738334848,0.0,0.0,-93.28490414,45.01527244,0,1
"3359 W BROADWAY AVE STE B,ROBBINSDALE,MN,55422-2928",2.0,0.0,0.0,-93.32233909,45.0161809,0,1
"3359 W BROADWAY AVE,MINNEAPOLIS,MN,55422",2.0,0.0,0.0,-93.32233909,45.0161809,0,1
"3359 W BROADWAY AVE,ROBBINSDALE,MN,55422-2928",21.28887477257041,0.26785714285714285,0.0,-93.32233909,45.0161809,0,1
"336 5TH AVE SE,SAINT CLOUD,MN,56304-1006",0.02704497219816329,0.0,0.0,-94.14746677,45.56278475,0,1
"3360 NORTHDALE BLVD NW,COON RAPIDS,MN,55448-1601",1.5,0.0,0.25,-93.35069357,45.20617562,0,1
"3366 OAKDALE AVE N STE 200,ROBBINSDALE,MN,55422-2962",1.0,0.0,1.0,-93.32185499,45.01446286,0,1
"3371 COON RAPIDS BLVD NW,COON RAPIDS,MN,55433-2624",0.5,0.0,0.0,-93.35315649,45.17815381,0,1
"3371 COON RAPIDS BLVD NW,MINNEAPOLIS,MN,55433",0.5,0.0,0.0,-93.35315649,45.17815381,0,1
"338 CURTIS AVE,IRONTON,MN,56455",0.3333333333333333,0.0,0.0,-93.9763074,46.47784699,0,1
"3381 GORHAM AVE,SAINT LOUIS PARK,MN,55426-4240",0.020593359294937486,0.0,0.0,-93.36587644,44.93928886,0,1
"34 MAIN ST E,RICHMOND,MN,56368-8238",1.5,0.0,0.0,-94.51810349,45.45403752,0,1
"3400 1ST ST N,SAINT CLOUD,MN,56303",0.5,0.0,0.0,-94.19965374,45.55493158,0,1
"3401 HIGHWAY 169 N,PLYMOUTH,MN,55441-2413",0.6666666666666666,0.0,0.6666666666666666,-93.40113218,45.01874651,0,1
"3401 WOODDALE AVE S STE 1,SAINT LOUIS PARK,MN,55416-2341",1.0,0.0,0.0,-93.35958142,44.94163775,0,1
"3401 WOODDALE AVE S,SAINT LOUIS PARK,MN,55416-2340",0.0,0.0,0.6,-93.35958142,44.94163775,0,1
"3410 151ST ST W,ROSEMOUNT,MN,55068",0.0,0.14285714285714285,0.0,-93.13469671,44.73010873,0,1
"3410 151ST ST W,ROSEMOUNT,MN,55068-1755",0.0,1.5095238095238095,0.0,-93.13469671,44.73010873,0,1
"3416 4TH AVE S,MINNEAPOLIS,MN,55408-4526",0.012549173878835564,0.0,0.0,-93.27024078,44.94043724,0,1
"342 13TH AVE NE,MINNEAPOLIS,MN,55413-1265",0.022965840545502228,0.0,0.0,-93.26221199,45.00086747,0,1
"3436 DENMARK AVE,EAGAN,MN,55123-1088",1.3333333333333333,0.0,0.0,-93.15948145,44.83267394,0,1
"3436 DENMARK AVE,SAINT PAUL,MN,55123",0.3333333333333333,0.0,0.0,-93.15948145,44.83267394,0,1
"3444 DENMARK AVE,EAGAN,MN,55123-1088",0.7,2.833333333333333,0.0,-93.15951118,44.83252304,0,1
"345 CENTRAL AVE S,MILACA,MN,56353-1126",0.02704497219816329,0.0,0.0,-93.65072965,45.75192312,0,1
"345 SMITH AVE N,SAINT PAUL,MN,55102-2346",0.0,0.30952380952380953,0.16666666666666666,-93.10747072,44.94258658,0,1
"3455 PLYMOUTH BLVD STE 275,PLYMOUTH,MN,55447-1480",0.0,0.0,0.4166666666666666,-93.47672343,45.01941686,0,1
"347 SMITH AVE N,SAINT PAUL,MN,55102-2387",0.0,0.30952380952380953,0.16666666666666666,-93.10751338,44.94254945,0,1
"3475 PLYMOUTH BLVD STE 200,PLYMOUTH,MN,55447-1539",0.0,0.0,0.5,-93.47690746,45.01992264,0,1
"3475 PLYMOUTH BLVD STE 300,PLYMOUTH,MN,55447-1499",0.09090909090909093,0.0,0.19090909090909086,-93.47690746,45.01992264,0,1
"348 2ND ST STE 150,EXCELSIOR,MN,55331-2607",0.0,0.0,0.25,-93.56710666,44.90389298,0,1
"348 2ND ST STE 200,EXCELSIOR,MN,55331-2605",1.5,0.0,0.0,-93.56710666,44.90389298,0,1
"348 2ND ST,EXCELSIOR,MN,55331",1.5,0.0,0.25,-93.56710666,44.90389298,0,1
"3505 VICKSBURG LN N STE 1200,PLYMOUTH,MN,55447-1356",0.5,0.0,0.0,-93.48191885,45.02090508,0,1
"3505 VICKSBURG LN N,MINNEAPOLIS,MN,55447",0.5,0.0,0.0,-93.48191885,45.02090508,0,1
"3507 ROUND LAKE BLVD NW STE 900,ANOKA,MN,55303-4908",0.5,0.0,0.16666666666666666,-93.35761184,45.21761228,0,1
"3542 42ND AVE S,MINNEAPOLIS,MN,55406-2813",0.022965840545502228,0.0,0.0,-93.21280982,44.93888052,0,1
"3548 NOBLE AVE N,CRYSTAL,MN,55422-2866",1.5,0.0,0.0,-93.33877511,45.020088,0,1
"3548 NOBLE AVE N,MINNEAPOLIS,MN,55422",0.5,0.0,0.0,-93.33877511,45.020088,0,1
"3548 PINE RIDGE AVE NW,BEMIDJI,MN,56601-5100",0.0,0.0,0.4166666666666666,-94.90129319,47.50277682,0,1
"3585 124TH AVE NW STE 400,COON RAPIDS,MN,55433-1008",1.3928571428571428,2.6166666666666667,0.0,-93.35688246,45.19596624,0,1
"3585 124TH AVE NW, #400,MINNEAPOLIS,MN,55433",0.25,0.0,0.0,-93.35688246,45.19596624,0,1
"3585 124TH AVE NW,MINNEAPOLIS,MN,55433",0.0,0.7833333333333333,0.0,-93.35688246,45.19596624,0,1
"36 SAINT MARYS AVE SE,MINNEAPOLIS,MN,55414-3404",0.022965840545502228,0.0,0.0,-93.21886664,44.97034078,0,1
"360 COLBORNE ST,SAINT PAUL,MN,55102-3228",0.0071428571428571435,0.0,0.0,-93.11953516,44.93050659,0,1
"360 PIERCE AVE STE 200,NORTH MANKATO,MN,56003-2211",0.5,0.0,0.0,-94.01067025,44.1801555,0,1
"360 RAILROAD AVE,ALBANY,MN,56307",0.5,0.0,0.0,-94.5680958,45.62983458,0,1
"360 RAILROAD AVE,ALBANY,MN,56307-6201",2.5,0.0,0.125,-94.5680958,45.62983458,0,1
"3601 12TH AVE S,MOORHEAD,MN,56560-8100",0.02704497219816329,0.0,0.0,-96.71746057,46.86215849,0,1
"3611 20TH AVE S,MINNEAPOLIS,MN,55407-2901",0.012549173878835564,0.0,0.0,-93.2435152,44.93682041,0,1
"3617 W ARROWHEAD RD STE 200,DULUTH,MN,55811-4133",0.0,0.0,1.3666666666666665,-92.14461102,46.82211448,0,1
"3617 W ARROWHEAD RD,DULUTH,MN,55811",0.3333333333333333,0.0,0.3333333333333333,-92.14461102,46.82212445,0,1
"3617 W ARROWHEAD RD,DULUTH,MN,55811-4132",0.3333333333333333,0.0,0.6666666666666666,-92.14461102,46.82212445,0,1
"3622 MOBERG DR NW,BEMIDJI,MN,56601",1.0,0.0,0.0,-94.93469761,47.50420401,0,1
"3622 MOBERG DR NW,BEMIDJI,MN,56601-5644",1.0,0.0,0.0,-94.93469761,47.50420401,0,1
"3624 E LAKE ST,MINNEAPOLIS,MN,55406-2152",1.0,0.0,0.0,-93.2193,44.94839453,0,1
"363 5TH AVE N STE 1,BAYPORT,MN,55003-1232",3.0,0.0,0.0,-92.781891,45.02147549,0,1
"3632 10TH LN NW,ROCHESTER,MN,55901",0.0,0.0,0.14285714285714285,-92.47709755,44.06130417,0,1
"3632 10TH LN NW,ROCHESTER,MN,55901-7032",0.0,0.0,0.07692307692307693,-92.47709755,44.06130417,0,1
"3645 RHODE ISLAND AVE S,MINNEAPOLIS,MN,55426",0.3333333333333333,0.0,0.0,-93.37822220000001,44.93710744,0,1
"3645 RHODE ISLAND AVE S,SAINT LOUIS PARK,MN,55426-4030",0.3333333333333333,0.0,0.0,-93.37822220000001,44.93710744,0,1
"3645 RHODE ISLAND AVE S,ST LOUIS PARK,MN,55426-4030",0.3333333333333333,0.0,0.0,-93.37822220000001,44.93710744,0,1
"36666 STATE HIGHWAY 65,MCGREGOR,MN,55760-5710",0.43333333333333335,0.0,0.0,-93.28368291,46.54287252,0,1
"3690 COUNTY ROAD 140,BARNUM,MN,55707-9696",0.05598015738334848,0.0,0.0,-92.67011964,46.50567666,0,1
"3737 BRYANT AVE S,MINNEAPOLIS,MN,55409",0.5,0.0,0.0,-93.29073415,44.93480455,0,1
"3737 BRYANT AVE S,MINNEAPOLIS,MN,55409-1019",1.5,0.0,0.0,-93.29073415,44.93480455,0,1
"374 ANNAPOLIS ST W,WEST SAINT PAUL,MN,55118-1107",1.0,0.0,0.0,-93.10085388,44.91959454,0,1
"374 ANNAPOLIS ST W,WEST ST PAUL,MN,55118-1107",1.0,0.0,0.0,-93.10085388,44.91959454,0,1
"375 JACKSON ST STE 200,SAINT PAUL,MN,55101-1806",1.5,0.0,0.0,-93.08992706,44.94844082,0,1
"375 JACKSON ST,SAINT PAUL,MN,55101",0.5,0.0,0.0,-93.08992706,44.94844082,0,1
"3780 MARKETPLACE DR NW STE 112,ROCHESTER,MN,55901-3225",3.0672171666104933,0.0,0.0,-92.50100384,44.06232013,0,1
"3780 MARKETPLACE DR NW STE 112S,ROCHESTER,MN,55901-3225",1.6626180848257757,0.0,0.0,-92.50100384,44.06232013,0,1
"380 VICTORIA ST N,SAINT PAUL,MN,55104-4849",0.022965840545502228,0.0,0.0,-93.13643522,44.95260613,0,1
"3801 W 50TH ST,MINNEAPOLIS,MN,55410",1.0,0.0,0.0,-93.32798433,44.91248649,0,1
"3803 SILVER LAKE RD NE,MINNEAPOLIS,MN,55421",0.45,0.0,0.0,-93.21825311,45.03799727,0,1
"3803 SILVER LAKE RD NE,MINNEAPOLIS,MN,55421-4574",0.5769230769230769,0.0,0.0,-93.21825311,45.03799727,0,1
"3803 SILVER LAKE RD NE,SAINT ANTHONY,MN,55421-4574",1.45,0.0,0.0,-93.21825311,45.03799727,0,1
"3825 CEDAR GROVE PKWY STE 1101,EAGAN,MN,55122-1419",1.0,0.0,0.0,-93.20776222,44.81766601,0,1
"3833 COON RAPIDS BLVD NW STE 240,COON RAPIDS,MN,55433-2597",0.14285714285714285,0.0,0.9999999999999998,-93.36398103,45.18240265,0,1
"3844 CENTRAL AVE NE,COLUMBIA HEIGHTS,MN,55421-3929",0.8333333333333333,0.0,0.0,-93.24742287,45.03772847,0,1
"3844 CENTRAL AVE NE,MINNEAPOLIS,MN,55421",0.3333333333333333,0.0,0.0,-93.24742287,45.03772847,0,1
"3880 DEEGAN CT STE 100,MONTICELLO,MN,55362-2202",0.0,0.0,3.426623376623377,-93.80608163,45.28911291,0,1
"3880 DEEGAN CT STE 130,MONTICELLO,MN,55362-2202",0.3333333333333333,0.14285714285714285,0.0,-93.80608163,45.28911291,0,1
"3900 VINEWOOD LN N,MINNEAPOLIS,MN,55441",1.0,0.0,0.0,-93.44873165,45.02714413,0,1
"3903 COON RAPIDS BLVD NW,COON RAPIDS,MN,55433-2520",0.5,1.5,0.0,-93.36638283,45.18328952,0,1
"3903 COON RAPIDS BLVD NW,MINNEAPOLIS,MN,55433",0.0,0.5,0.0,-93.36638283,45.18328952,0,1
"3905 SILVER LAKE RD NE,SAINT ANTHONY,MN,55421-4352",0.6666666666666666,0.0,0.6666666666666666,-93.2182393,45.03956796,0,1
"3911 COON RAPIDS BLVD NW,COON RAPIDS,MN,55433-2520",0.3333333333333333,0.0,0.0,-93.36560476,45.18303978,0,1
"3911 COON RAPIDS BLVD NW,MINNEAPOLIS,MN,55433",0.3333333333333333,0.0,0.0,-93.36560476,45.18303978,0,1
"393 DUNLAP ST N STE 308,SAINT PAUL,MN,55104-4223",4.0,0.0,0.0,-93.14921984,44.95304347,0,1
"393 DUNLAP ST N,SAINT PAUL,MN,55104",1.5,0.0,0.0,-93.14921984,44.95304347,0,1
"3930 NORTHWOODS DR,ARDEN HILLS,MN,55112-6963",4.938888888888889,0.0,0.2361111111111111,-93.15143999,45.05894546,0,1
"3930 NORTHWOODS DR,SAINT PAUL,MN,55112",1.1055555555555556,0.0,0.5,-93.15143999,45.05894546,0,1
"3939 W 50TH ST STE 207,EDINA,MN,55424-1258",0.0,0.0,0.9166666666666664,-93.33049113,44.91249452,0,1
"3939 W 50TH ST STE 208,EDINA,MN,55424-1258",1.0,0.0,0.0,-93.33049113,44.91249452,0,1
"3943 TAMMINEN RD,IRON,MN,55751-8041",0.02704497219816329,0.0,0.0,-92.70737215,47.404003100000004,0,1
"3950 8TH ST N,SAINT CLOUD,MN,56303",0.5,0.0,0.0,-94.20664506,45.56587553,0,1
"3950 VETERANS DR STE 100,SAINT CLOUD,MN,56303-3424",0.0,0.0,4.509956709956711,-94.20664506,45.56587553,0,1
"3950 VETERANS DR STE 101,SAINT CLOUD,MN,56303-3424",0.5,0.0,0.0,-94.20664506,45.56587553,0,1
"3950 VETERANS DR,SAINT CLOUD,MN,56303",0.0,0.0,1.0,-94.20664506,45.56587553,0,1
"3960 SPRINGBROOK DR STE 150,MINNEAPOLIS,MN,55433",0.16666666666666666,0.0,0.0,-93.34150999,45.171659999999996,0,1
"4 W HIGHWAY 61,ESKO,MN,55733-9701",0.3333333333333333,0.0,0.0,-92.36322627,46.70683815,0,1
"40 CENTRAL AVE,OSSEO,MN,55369-1241",2.125,0.0,0.0,-93.40215819,45.11673006,0,1
"40 N 1ST AVE E STE 5,ELY,MN,55731-1269",2.25,0.0,0.0,-91.86542425,47.90269699,0,1
"40 S 7TH ST STE 220,MINNEAPOLIS,MN,55402-1695",0.25,0.0,0.14285714285714285,-93.27313164,44.97729132,0,1
"40 W NICOLLET BLVD STE 2,BURNSVILLE,MN,55337-4524",0.0,0.0,0.25,-93.27907057,44.74969057,0,1
"40 W NICOLLET BLVD,BURNSVILLE,MN,55337",0.9293164200140944,0.0,0.0,-93.27907057,44.74969057,0,1
"40 W NICOLLET BLVD,BURNSVILLE,MN,55337-4524",11.691797630873435,0.5833333333333333,3.5149224806201547,-93.27907057,44.74969057,0,1
"400 24TH AVE SE,WILLMAR,MN,56201",1.0,0.0,0.0,-95.03819469,45.09916512,0,1
"400 24TH AVE SE,WILLMAR,MN,56201-5326",1.0,0.0,0.0,-95.03819469,45.09916512,0,1
"400 2ND ST,NASHWAUK,MN,55769-1212",0.05598015738334848,0.0,0.0,-93.16703248,47.37646592,0,1
"400 4TH ST NW,FARIBAULT,MN,55021",0.45,0.0,0.0,-93.27512202,44.29472548,0,1
"400 4TH ST NW,FARIBAULT,MN,55021-5031",2.3833333333333333,0.0,0.0,-93.27512202,44.29472548,0,1
"400 7TH ST,WALNUT GROVE,MN,56180-9203",1.0,0.0,0.0,-95.47109412,44.22270667,0,1
"400 N BENTON DR,SAUK RAPIDS,MN,56379-1535",1.0,0.0,0.0,-94.17063418,45.59218684,0,1
"400 ROBERT ST N STE 270,SAINT PAUL,MN,55101-2015",1.0,0.0,0.0,-93.09199982,44.94864705,0,1
"4000 ANNAPOLIS LN N STE 103,PLYMOUTH,MN,55447-5480",2.0,0.0,0.0,-93.4551786,45.02833242,0,1
"4000 ANNAPOLIS LN N,MINNEAPOLIS,MN,55447",1.0,0.0,0.0,-93.4551786,45.02833242,0,1
"4001 STINSON BLVD STE 310,MINNEAPOLIS,MN,55421-3424",1.0,0.0,0.0,-93.22690215,45.03976263,0,1
"4001 STINSON BLVD STE 414,SAINT ANTHONY,MN,55421-3424",2.0,0.0,0.0,-93.22690215,45.03976263,0,1
"4001 STINSON BLVD,MINNEAPOLIS,MN,55421",1.0,0.0,0.0,-93.22690215,45.03976263,0,1
"401 JEWETT ST,MARSHALL,MN,56258",0.5,0.0,0.0,-95.76434254,44.44707569,0,1
"401 JEWETT ST,MARSHALL,MN,56258-2605",2.5,0.0,0.0,-95.76434253,44.44707569,0,1
"401 N 44TH AVE W,DULUTH,MN,55807-1452",0.02704497219816329,0.0,0.0,-92.15833819,46.74898098,0,1
"402 JAMES ST,BRAINERD,MN,56401",1.5,0.0,0.0,-94.21733105,46.35837181,0,1
"402 JAMES ST,BRAINERD,MN,56401-2965",1.5,0.0,0.0,-94.21733105,46.35837181,0,1
"402 SUNRISE DR,SAINT PETER,MN,56082",2.0,0.0,0.0,-93.96949136,44.32865427,0,1
"402 SUNRISE DR,SAINT PETER,MN,56082-1342",1.0,0.0,0.0,-93.96949136,44.32865427,0,1
"4029 28TH AVE S,MINNEAPOLIS,MN,55406-3118",0.006097560975609756,0.0,0.0,-93.23208369,44.92901602,0,1
"403 N 4TH AVE E,TRUMAN,MN,56088-1108",1.0,0.0,0.0,-94.43023569,43.83088578,0,1
"403 NE 5TH AVE,GRAND RAPIDS,MN,55744",0.6666666666666666,0.0,0.0,-93.52068059,47.2361419,0,1
"403 NE 5TH AVE,GRAND RAPIDS,MN,55744-2957",1.6666666666666663,0.0,0.0,-93.52068059,47.2361419,0,1
"4033 BROOKSIDE AVE,MINNEAPOLIS,MN,55416",0.5,0.0,0.0,-93.35563419,44.92800242,0,1
"404 S MAIN ST,ZUMBROTA,MN,55992-1601",0.0,0.0,0.3333333333333333,-92.66920235,44.29301358,0,1
"404 W 65TH ST,RICHFIELD,MN,55423-1402",2.0,0.0,0.0,-93.28574224,44.88523551,0,1
"4045 BROOKSIDE AVE,MINNEAPOLIS,MN,55416",0.5,0.0,0.0,-93.35564221,44.92769349,0,1
"4045 BROOKSIDE AVE,SAINT LOUIS PARK,MN,55416-2808",0.5,0.0,0.0,-93.35564371,44.92781147,0,1
"405 BABCOCK BLVD E STE 130,DELANO,MN,55328-9144",3.75,0.0,0.0,-93.78438299,45.03555647,0,1
"405 BABCOCK BLVD E,DELANO,MN,55328",0.75,0.0,0.0,-93.78438299,45.03555647,0,1
"405 E MAIN ST,BLOOMING PRAIRIE,MN,55917-1440",0.0,0.0,0.07692307692307693,-93.05151504,43.86658429,0,1
"405 HENRIETTA AVE S,PARK RAPIDS,MN,56470",1.0,0.0,0.0,-95.03700024,46.918053,0,1
"405 HENRIETTA AVE S,PARK RAPIDS,MN,56470-2278",4.0,0.0,0.0,-95.03700024,46.918053,0,1
"405 SIBLEY ST STE 240,SAINT PAUL,MN,55101-2976",2.0,0.0,0.0,-93.08920703,44.94968383,0,1
"40520 COUNTY HIGHWAY 34,OGEMA,MN,56569",0.0,0.25,0.0,-95.85719492,47.09296612,0,1
"40520 COUNTY HIGHWAY 34,OGEMA,MN,56569-9612",1.3333333333333333,0.25,0.3333333333333333,-95.85719492,47.09296612,0,1
"40520 CR-34,OGEMA,MN,56569",1.0,0.0,0.0,-95.85719492,47.09296612,0,1
"4057 BRUNSWICK AVE S,ST LOUIS PARK,MN,55416-2708",1.0,0.0,0.0,-93.35792486,44.92673211,0,1
"4072 MEADOWBROOK LN,SAINT LOUIS PARK,MN,55426-4609",0.05598015738334848,0.0,0.0,-93.36914954,44.92997449,0,1
"408 SAINT PETER ST STE 412,SAINT PAUL,MN,55102-1119",0.5,0.0,0.0,-93.09667417,44.94628616,0,1
"408 TROTT AVE SW,WILLMAR,MN,56201-3280",2.0,0.0,0.0,-95.04810484,45.11914537,0,1
"409 CASE AVE,SAINT PAUL,MN,55130-4051",0.05598015738334848,0.0,0.0,-93.0824235,44.97016552,0,1
"409 DUNLAP ST N,SAINT PAUL,MN,55104",1.3095238095238095,0.0,0.0,-93.14921984,44.95330847,0,1
"409 DUNLAP ST N,SAINT PAUL,MN,55104-4201",6.779599567099568,0.0,0.0,-93.14921984,44.95330847,0,1
"41 N 12TH ST,MINNEAPOLIS,MN,55403-1325",0.05598015738334848,0.0,0.0,-93.28143478,44.97672179,0,1
"410 CHURCH ST SE STE 300N,MINNEAPOLIS,MN,55455-0222",1.1666666666666663,0.0,0.3333333333333333,-93.23388695,44.97309022,0,1
"410 CHURCH ST SE,MINNEAPOLIS,MN,55455",1.5,0.0,0.0,-93.23388695,44.97309022,0,1
"410 CHURCH ST SE,MINNEAPOLIS,MN,55455-0222",5.533333333333332,0.0,1.25,-93.23388695,44.97309022,0,1
"4100 SHORELINE DR STE 5,SPRING PARK,MN,55384-4508",1.6893939393939394,0.0,0.0,-93.62590619,44.93505932,0,1
"4100 SHORELINE DR, #4,SPRING PARK,MN,55384",0.3428571428571429,0.0,0.0,-93.6255637,44.93545462,0,1
"4100 SHORELINE DR,SPRING PARK,MN,55384",1.2,0.0,0.0,-93.62590619,44.93505932,0,1
"4101 W DIVISION ST STE E0022,SAINT CLOUD,MN,56301-6600",2.5,0.0,0.0,-94.20935833,45.55352629,0,1
"4101 W DIVISION ST,SAINT CLOUD,MN,56301",0.5,0.0,0.0,-94.20935833,45.55352629,0,1
"411 E HOWARD ST,HIBBING,MN,55746",2.0,0.0,0.0,-92.93716294,47.42750645,0,1
"411 E HOWARD ST,HIBBING,MN,55746-1711",2.0,0.0,0.0,-92.93716294,47.42750645,0,1
"411 N 57TH AVE W,DULUTH,MN,55807-2510",0.02704497219816329,0.0,0.0,-92.16922153,46.73951916,0,1
"4110 CEDAR AVE S,MINNEAPOLIS,MN,55407",0.0,0.0,0.5,-93.24737177,44.92821616,0,1
"4110 CEDAR AVE S,MINNEAPOLIS,MN,55407-3433",0.0,0.0,0.5,-93.24737177,44.92821616,0,1
"4111 CENTRAL AVE NE STE 104,COLUMBIA HEIGHTS,MN,55421-2957",0.16666666666666666,0.0,0.0,-93.24723358,45.043596,0,1
"4111 CENTRAL AVE NE,MINNEAPOLIS,MN,55421",0.16666666666666666,0.0,0.0,-93.24723358,45.043596,0,1
"412 HERITAGE PL,FARIBAULT,MN,55021",1.5,0.0,0.0,-93.26612187,44.29570499,0,1
"412 HERITAGE PL,FARIBAULT,MN,55021-5248",2.5,0.0,0.0,-93.26612187,44.29570499,0,1
"412 LAKE AVE S,BATTLE LAKE,MN,56515",0.5,0.0,0.0,-95.71398975,46.27735171,0,1
"412 N CENTRAL AVE,DULUTH,MN,55807-2530",1.0,0.0,0.0,-92.16647044,46.739403,0,1
"412 S LAKE AVE,BATTLE LAKE,MN,56515-4238",2.0,0.0,0.0,-95.71398975,46.27735171,0,1
