id,,Geographic Area Name,Estimate!!Total!!Under 6 years!!Under .50,Estimate!!Total!!Under 6 years!!.50 to .74,Estimate!!Total!!Under 6 years!!.75 to .99,Estimate!!Total!!Under 6 years!!1.00 to 1.24,Estimate!!Total!!Under 6 years!!1.25 to 1.49,Estimate!!Total!!Under 6 years!!1.50 to 1.74,Estimate!!Total!!Under 6 years!!1.75 to 1.84,Estimate!!Total!!Under 6 years!!1.85 to 1.99,Estimate!!Total!!Under 6 years!!2.00 to 2.99,Estimate!!Total!!Under 6 years!!3.00 to 3.99,Estimate!!Total!!Under 6 years!!4.00 to 4.99,Estimate!!Total!!Under 6 years!!5.00 and over,Estimate!!Total!!6 to 11 years,Estimate!!Total!!6 to 11 years!!Under .50,Estimate!!Total!!6 to 11 years!!.50 to .74,Estimate!!Total!!6 to 11 years!!.75 to .99,Estimate!!Total!!6 to 11 years!!1.00 to 1.24,Estimate!!Total!!6 to 11 years!!1.25 to 1.49,Estimate!!Total!!6 to 11 years!!1.50 to 1.74,Estimate!!Total!!6 to 11 years!!1.75 to 1.84,Estimate!!Total!!6 to 11 years!!1.85 to 1.99,Estimate!!Total!!6 to 11 years!!2.00 to 2.99,Estimate!!Total!!6 to 11 years!!3.00 to 3.99,Estimate!!Total!!6 to 11 years!!4.00 to 4.99,Estimate!!Total!!6 to 11 years!!5.00 and over,Estimate!!Total!!12 to 17 years,Estimate!!Total!!12 to 17 years!!Under .50,Estimate!!Total!!12 to 17 years!!.50 to .74,Estimate!!Total!!12 to 17 years!!.75 to .99,Estimate!!Total!!12 to 17 years!!1.00 to 1.24,Estimate!!Total!!12 to 17 years!!1.25 to 1.49,Estimate!!Total!!12 to 17 years!!1.50 to 1.74,Estimate!!Total!!12 to 17 years!!1.75 to 1.84,Estimate!!Total!!12 to 17 years!!1.85 to 1.99,Estimate!!Total!!12 to 17 years!!2.00 to 2.99,Estimate!!Total!!12 to 17 years!!3.00 to 3.99,Estimate!!Total!!12 to 17 years!!4.00 to 4.99,Estimate!!Total!!12 to 17 years!!5.00 and over,n^M_i,n^H_i,n^U_i,n^O_i,p_i,
1400000US18057110404,,"Census Tract 1104.04, Hamilton County, Indiana",0,0,0,47,0,21,0,0,37,7,97,197,417,21,0,0,16,0,11,0,0,62,23,66,218,655,10,0,0,0,0,26,0,0,36,33,142,408,130.25,105.45,114.3,1128,1478,
1400000US18057110505,,"Census Tract 1105.05, Hamilton County, Indiana",14,0,46,0,16,35,113,17,116,150,111,60,823,15,0,0,0,0,98,0,34,206,229,181,60,847,81,0,0,0,0,38,0,0,61,251,181,235,278.875,465.585,775.54,828,2348,
1400000US18057110506,,"Census Tract 1105.06, Hamilton County, Indiana",103,0,0,68,0,26,0,0,182,338,316,443,977,143,0,14,34,61,41,0,32,76,168,98,310,1118,8,0,0,102,41,60,0,16,260,112,154,365,653.375,416.785,814.84,1686,3571,
1400000US18057110507,,"Census Tract 1105.07, Hamilton County, Indiana",0,0,0,54,41,32,0,0,216,167,166,735,1424,0,0,0,0,22,33,0,0,424,131,98,716,1248,129,0,20,29,42,22,0,138,0,154,124,590,391.375,567.425,695.2,2429,4083,
1400000US18057110508,,"Census Tract 1105.08, Hamilton County, Indiana",26,80,0,52,51,45,0,39,170,70,148,361,1131,13,101,0,66,0,43,15,11,80,229,186,387,872,27,60,0,112,12,33,44,0,31,152,153,248,675.625,328.595,557.78,1483,3045,
1400000US18057110509,,"Census Tract 1105.09, Hamilton County, Indiana",0,0,23,0,0,45,0,8,70,51,142,67,552,0,37,26,0,23,46,0,0,167,77,70,106,589,0,91,12,0,9,46,0,8,96,102,37,188,306.625,273.835,356.54,610,1547,
1400000US18057110511,,"Census Tract 1105.11, Hamilton County, Indiana",0,6,0,0,0,0,0,34,16,104,53,114,458,0,14,0,0,0,0,0,25,18,160,58,183,564,20,13,0,0,0,0,0,21,95,75,110,230,53,159.98,388.02,748,1349,
1400000US18057110512,,"Census Tract 1105.12, Hamilton County, Indiana",41,0,17,12,63,7,0,0,47,31,29,151,327,0,0,0,17,10,7,0,0,51,33,88,121,483,0,0,0,20,11,0,0,0,27,51,51,323,199.75,82.75,162.5,763,1208,
1400000US18057110600,,"Census Tract 1106, Hamilton County, Indiana",53,13,0,0,27,23,16,23,22,44,49,24,272,24,13,9,0,12,9,0,0,33,0,36,136,365,11,8,0,0,30,0,0,13,152,35,10,106,220,192.34,157.66,361,931,
1400000US18057110700,,"Census Tract 1107, Hamilton County, Indiana",50,0,0,17,19,23,0,8,9,1,26,0,158,33,0,41,0,11,33,10,0,20,10,0,0,235,19,0,14,11,83,10,8,0,37,40,13,0,339.25,91.67,76.08,39,546,
1400000US18057110804,,"Census Tract 1108.04, Hamilton County, Indiana",0,0,0,0,0,0,0,0,40,89,298,1340,1912,0,0,0,0,0,0,0,0,181,138,399,1194,2009,47,0,0,0,0,33,0,0,399,253,255,1022,67.625,396.775,715.6,4508,5688,
1400000US18057110805,,"Census Tract 1108.05, Hamilton County, Indiana",0,0,0,0,0,0,0,0,32,23,168,334,770,0,0,0,0,0,0,0,0,14,153,60,543,583,0,13,0,0,0,0,20,0,27,40,131,352,13,65.26,243.74,1588,1910,
1400000US18057110806,,"Census Tract 1108.06, Hamilton County, Indiana",0,0,0,0,34,167,0,0,213,250,267,469,1718,0,0,0,22,0,117,0,29,314,358,373,505,1908,0,0,0,0,0,167,0,61,382,336,382,580,337.875,822.705,1289.42,2576,5026,
1400000US18057110807,,"Census Tract 1108.07, Hamilton County, Indiana",0,0,59,20,0,0,0,29,74,78,0,235,443,0,0,30,32,0,0,0,0,42,63,93,183,748,32,0,19,0,0,0,0,0,11,289,60,337,192,107.74,478.26,908,1686,
1400000US18057110808,,"Census Tract 1108.08, Hamilton County, Indiana",0,0,45,0,0,62,0,0,136,491,202,924,2435,0,0,14,0,123,0,0,0,196,351,321,1430,2591,0,0,0,0,121,50,0,0,250,175,454,1541,373,402.84,1238.16,4872,6886,
1400000US18057110809,,"Census Tract 1108.09, Hamilton County, Indiana",0,0,0,0,17,66,17,29,157,29,145,294,1181,0,0,33,46,0,131,76,0,149,111,145,490,1038,0,0,0,47,17,73,0,0,85,160,139,517,328.75,465.67,448.58,1730,2973,
1400000US18057110810,,"Census Tract 1108.10, Hamilton County, Indiana",0,0,0,0,25,0,0,0,33,35,62,258,417,0,0,0,0,14,0,0,0,19,50,127,207,795,0,65,40,0,72,0,0,0,90,122,83,323,216,88.04,260.96,1060,1625,
1400000US18057110811,,"Census Tract 1108.11, Hamilton County, Indiana",68,0,0,0,0,0,10,0,45,120,0,57,237,0,0,0,0,0,108,0,0,0,57,20,52,253,0,0,0,0,0,0,0,7,9,43,12,182,135.5,90.98,240.52,323,790,
1400000US18057110812,,"Census Tract 1108.12, Hamilton County, Indiana",16,0,0,0,0,0,0,75,166,15,32,84,673,72,48,0,17,0,0,0,15,148,109,121,143,626,35,100,0,0,14,0,0,0,122,70,55,230,302,360.32,359.68,665,1687,
1400000US18057110903,,"Census Tract 1109.03, Hamilton County, Indiana",0,0,0,0,0,0,0,0,22,167,124,747,1643,19,0,33,15,0,0,0,0,0,200,193,1183,1750,43,11,0,30,0,0,0,0,118,126,245,1177,151,86.8,546.2,3669,4453,
1400000US18057110904,,"Census Tract 1109.04, Hamilton County, Indiana",0,0,0,0,0,11,27,0,0,58,0,271,479,0,0,0,0,10,12,28,0,0,75,9,345,421,0,0,0,0,0,0,0,0,12,62,33,314,24.375,71.065,199.56,972,1267,
1400000US18057110905,,"Census Tract 1109.05, Hamilton County, Indiana",17,11,17,0,0,51,31,22,25,41,22,98,201,0,12,0,0,0,5,0,0,33,72,0,79,278,9,7,36,0,11,6,0,0,21,29,37,122,158.75,125.23,172.02,358,814,
1400000US18057110906,,"Census Tract 1109.06, Hamilton County, Indiana",0,0,0,0,15,0,0,0,66,136,19,150,670,0,0,36,0,0,0,0,0,128,121,69,316,727,0,0,82,0,0,0,0,0,160,49,73,363,133,219.48,440.52,990,1783,
1400000US18057110907,,"Census Tract 1109.07, Hamilton County, Indiana",0,0,0,12,0,0,0,0,31,10,88,182,521,0,0,0,12,11,0,11,0,61,52,33,341,664,0,0,0,0,12,0,21,0,19,50,38,524,47,100.82,154.18,1206,1508,
1400000US18057110908,,"Census Tract 1109.08, Hamilton County, Indiana",0,43,30,0,0,0,0,101,79,0,89,558,1444,20,42,0,0,0,0,0,0,112,131,143,996,1406,0,43,0,0,47,0,0,0,114,139,148,915,225,290.1,385.9,2849,3750,
1400000US18057111001,,"Census Tract 1110.01, Hamilton County, Indiana",0,0,0,0,0,0,0,0,0,206,89,867,1155,0,0,0,0,0,0,27,0,0,203,156,769,1344,13,0,0,0,0,0,2,0,0,136,325,868,13,29,545,3074,3661,
1400000US18057111003,,"Census Tract 1110.03, Hamilton County, Indiana",0,0,0,10,0,0,0,0,0,31,78,165,317,0,0,0,0,0,0,0,0,0,10,35,272,434,0,0,0,0,0,20,0,0,28,42,0,344,22.5,24.86,93.64,894,1035,
1400000US18057111004,,"Census Tract 1110.04, Hamilton County, Indiana",20,0,9,0,0,0,0,0,14,44,6,100,298,0,0,0,0,0,0,0,0,10,70,80,138,337,21,0,0,0,0,0,0,0,12,91,61,152,50,22.32,218.68,537,828,
1400000US18057111006,,"Census Tract 1110.06, Hamilton County, Indiana",11,0,0,32,27,0,35,17,32,77,38,58,393,0,0,0,13,55,0,0,71,39,47,85,83,435,18,0,17,13,48,0,0,21,23,94,41,160,234,202.28,253.72,465,1155,
1400000US18057111007,,"Census Tract 1110.07, Hamilton County, Indiana",24,41,30,0,65,12,42,10,106,97,23,19,363,0,82,60,0,79,0,0,0,64,0,22,56,254,0,28,0,0,87,0,39,0,31,41,0,28,503.5,220.12,214.38,148,1086,
1400000US18057111008,,"Census Tract 1110.08, Hamilton County, Indiana",17,0,0,0,44,0,0,0,65,40,61,62,278,0,0,20,0,87,0,0,0,0,52,0,119,185,0,0,21,0,0,27,0,0,24,21,37,55,205.875,65.305,146.82,334,752,
1400000US18057111101,,"Census Tract 1111.01, Hamilton County, Indiana",0,0,0,0,0,0,0,0,21,45,21,106,388,0,0,0,0,0,0,0,0,11,69,61,247,480,17,0,0,0,22,0,0,0,12,48,93,288,39,27.28,178.72,816,1061,
1400000US18057111102,,"Census Tract 1111.02, Hamilton County, Indiana",0,40,15,0,0,23,0,0,93,124,55,226,698,0,0,33,0,17,13,0,0,32,191,103,309,811,0,28,15,0,9,17,0,0,65,151,54,472,190.125,137.675,538.2,1219,2085,
1400000US18059410100,,"Census Tract 4101, Hancock County, Indiana",0,41,3,18,20,0,4,32,32,45,15,36,374,0,23,2,19,27,0,4,1,23,57,80,138,349,27,13,1,22,26,16,12,0,55,28,35,114,252,127.2,171.8,418,969,
1400000US18059410200,,"Census Tract 4102, Hancock County, Indiana",35,0,0,17,0,0,0,0,144,271,160,290,889,18,0,0,34,0,0,39,0,105,307,265,121,1245,11,16,0,0,0,30,39,0,216,213,48,672,149.75,377.55,967.7,1556,3051,
1400000US18059410300,,"Census Tract 4103, Hancock County, Indiana",35,0,83,18,23,40,0,50,96,128,60,129,930,0,0,40,0,0,21,0,0,201,169,227,272,1078,0,0,124,0,0,61,0,0,190,137,194,372,399.25,397.69,619.06,1254,2670,
1400000US18059410400,,"Census Tract 4104, Hancock County, Indiana",123,0,88,0,36,0,0,8,175,62,30,0,366,45,0,66,0,33,31,0,16,79,44,38,14,738,10,0,52,65,17,95,0,0,323,49,100,27,613.75,428.99,374.26,209,1626,
1400000US18059410500,,"Census Tract 4105, Hancock County, Indiana",0,9,9,16,0,26,0,0,135,13,34,0,244,14,17,16,0,0,15,0,0,120,0,22,40,235,10,7,20,27,0,25,0,0,104,0,17,25,186.25,247.33,149.42,138,721,
1400000US18059410600,,"Census Tract 4106, Hancock County, Indiana",67,36,58,0,170,49,0,36,150,40,25,0,361,34,111,0,23,0,0,0,0,25,60,62,46,115,0,0,0,0,0,0,0,0,21,52,22,20,529.625,175.895,226.48,175,1107,
1400000US18059410700,,"Census Tract 4107, Hancock County, Indiana",0,40,0,0,0,27,0,0,69,38,96,31,349,0,37,38,23,0,105,0,0,59,0,87,0,698,0,0,99,41,0,106,0,0,279,24,89,60,426.75,341.59,216.66,363,1348,
1400000US18059410800,,"Census Tract 4108, Hancock County, Indiana",0,0,0,33,0,26,0,0,39,168,46,266,813,0,0,0,110,11,15,0,0,160,118,70,329,875,0,0,0,190,35,18,0,0,134,166,123,209,415.875,228.585,578.54,1043,2266,
1400000US18059410900,,"Census Tract 4109, Hancock County, Indiana",0,0,0,44,17,18,20,0,123,201,66,129,682,14,0,0,0,0,25,139,0,123,155,47,179,853,12,0,0,85,18,18,0,0,203,286,77,154,228.125,460.255,812.62,652,2153,
1400000US18059411000,,"Census Tract 4110, Hancock County, Indiana",0,141,0,10,0,15,0,0,87,29,15,103,423,0,3,0,11,0,15,0,7,59,94,71,163,509,0,7,0,2,2,2,22,34,98,105,120,117,196,226.28,320.72,589,1332,
1400000US18061060100,,"Census Tract 601, Harrison County, Indiana",39,39,0,48,17,7,6,0,101,71,6,36,473,15,7,22,23,51,26,178,3,25,102,21,0,373,25,6,26,58,0,9,16,0,67,64,67,35,402.25,338.41,310.34,165,1216,
1400000US18061060200,,"Census Tract 602, Harrison County, Indiana",7,0,108,5,0,49,0,0,174,41,19,114,513,2,0,46,50,21,6,0,0,180,150,0,58,736,55,0,42,42,34,3,0,24,65,348,58,65,448.25,305.53,698.22,314,1766,
1400000US18061060300,,"Census Tract 603, Harrison County, Indiana",0,68,12,13,38,11,0,9,100,45,45,0,496,40,9,16,107,0,45,0,0,83,79,62,55,453,0,10,0,0,62,41,22,0,107,77,75,59,435.625,247.175,311.2,296,1290,
1400000US18061060400,,"Census Tract 604, Harrison County, Indiana",21,23,29,17,0,26,22,0,59,143,233,59,530,29,13,54,46,49,20,11,0,84,44,99,81,433,20,13,0,23,14,13,0,0,70,74,37,169,387.875,187.185,341.94,678,1595,
1400000US18061060500,,"Census Tract 605, Harrison County, Indiana",0,0,0,0,0,3,61,0,16,51,22,148,428,0,10,0,0,0,52,42,3,90,105,19,107,538,33,17,0,10,8,20,32,3,46,150,74,145,124.875,263.365,363.76,515,1267,
1400000US18061060600,,"Census Tract 606, Harrison County, Indiana",3,0,0,14,21,22,0,16,191,136,22,28,584,2,15,1,82,28,22,0,0,259,112,53,10,517,0,16,2,17,28,5,4,32,67,192,92,62,259.625,390.915,636.46,267,1554,
1400000US18063210102,,"Census Tract 2101.02, Hendricks County, Indiana",0,0,0,0,102,0,0,0,128,267,424,726,1778,0,0,0,0,0,82,0,0,88,276,877,455,1875,0,0,26,0,257,105,0,0,182,368,223,714,501.875,316.885,1062.24,3419,5300,
1400000US18063210103,,"Census Tract 2101.03, Hendricks County, Indiana",0,0,0,0,0,0,0,9,9,29,34,125,469,0,26,5,0,0,0,0,0,66,110,53,209,397,0,0,5,0,0,0,0,0,8,61,46,277,36,60.46,231.54,744,1072,
1400000US18063210104,,"Census Tract 2101.04, Hendricks County, Indiana",0,0,15,50,0,23,0,0,96,181,68,217,978,0,0,0,117,0,35,0,0,131,215,160,320,960,0,0,13,0,0,57,0,14,113,376,73,314,266.875,267.925,901.2,1152,2588,
1400000US18063210201,,"Census Tract 2102.01, Hendricks County, Indiana",37,14,0,0,27,0,0,23,52,11,48,59,193,0,0,0,0,7,0,0,59,22,5,36,64,641,75,0,0,0,0,21,26,61,120,183,77,78,173.125,297.155,272.72,362,1105,
1400000US18063210202,,"Census Tract 2102.02, Hendricks County, Indiana",0,0,0,0,56,128,17,48,202,64,70,115,644,0,17,0,0,89,0,16,60,211,93,9,149,318,0,0,0,0,0,0,0,33,113,63,87,22,242,548.12,419.88,452,1662,
1400000US18063210300,,"Census Tract 2103, Hendricks County, Indiana",0,0,0,21,0,42,0,12,147,143,67,113,593,11,49,0,4,18,23,15,11,167,120,72,103,579,6,0,6,26,15,0,0,5,155,130,64,172,196.625,358.155,571.22,591,1717,
1400000US18063210400,,"Census Tract 2104, Hendricks County, Indiana",11,3,7,0,0,0,0,4,74,68,17,49,336,10,2,0,3,0,8,0,2,141,35,51,84,525,0,2,24,37,0,34,5,3,149,68,113,90,125.25,255.43,309.32,404,1094,
1400000US18063210501,,"Census Tract 2105.01, Hendricks County, Indiana",0,0,41,26,0,0,0,46,28,196,43,28,476,0,0,0,0,0,39,0,0,56,64,114,203,739,31,0,0,0,0,0,0,0,186,126,226,170,122.375,228.025,488.6,784,1623,
1400000US18063210502,,"Census Tract 2105.02, Hendricks County, Indiana",0,0,0,0,0,38,135,66,0,34,97,69,764,44,0,0,0,50,108,172,0,53,150,148,39,600,88,0,0,0,23,0,82,0,110,133,68,96,296.25,610.81,378.94,517,1803,
1400000US18063210603,,"Census Tract 2106.03, Hendricks County, Indiana",0,0,0,0,3,0,0,0,54,131,84,238,645,0,0,0,0,20,0,0,0,187,160,91,187,998,0,20,0,0,20,0,0,0,182,27,164,585,63,262.26,478.74,1349,2153,
1400000US18063210604,,"Census Tract 2106.04, Hendricks County, Indiana",29,0,12,32,0,91,0,0,242,208,262,216,1660,98,32,32,19,0,93,0,0,519,287,126,454,1604,56,32,0,18,63,54,0,0,446,384,249,302,571.75,837.59,1337.66,1609,4356,
1400000US18063210605,,"Census Tract 2106.05, Hendricks County, Indiana",0,0,0,0,0,124,0,0,75,240,135,246,1066,0,0,0,0,0,43,0,0,161,190,288,384,876,13,0,0,0,0,0,0,0,74,108,157,524,117.375,254.825,655.8,1734,2762,
1400000US18063210606,,"Census Tract 2106.06, Hendricks County, Indiana",27,0,71,0,28,0,16,0,303,229,80,101,1557,53,125,10,95,47,0,48,0,330,328,354,167,1158,0,66,10,40,60,0,38,0,480,208,47,209,632,792.06,1187.94,958,3570,
1400000US18063210607,,"Census Tract 2106.07, Hendricks County, Indiana",83,91,0,0,26,166,0,26,130,95,11,8,493,72,74,24,8,0,49,10,32,0,87,103,34,391,107,80,24,0,0,0,31,14,0,62,22,51,723.375,274.225,293.4,229,1520,
1400000US18063210608,,"Census Tract 2106.08, Hendricks County, Indiana",14,0,0,0,0,19,0,11,44,18,61,18,243,0,0,0,0,0,2,0,0,53,68,46,74,284,0,0,0,0,0,0,0,28,29,70,32,125,27.125,124.995,203.88,356,712,
1400000US18063210700,,"Census Tract 2107, Hendricks County, Indiana",0,0,0,0,0,0,0,16,111,56,284,281,1002,0,0,0,51,0,32,0,45,136,147,291,300,1142,48,0,0,32,0,0,0,0,106,115,365,476,151,291.86,452.14,1997,2892,
1400000US18063210801,,"Census Tract 2108.01, Hendricks County, Indiana",0,13,0,0,51,15,0,19,106,0,6,0,289,0,0,24,0,0,15,0,0,170,14,37,29,217,0,0,0,45,0,14,0,0,21,6,17,114,160.5,219.64,132.86,203,716,
1400000US18063210802,,"Census Tract 2108.02, Hendricks County, Indiana",61,0,76,21,37,0,0,42,154,49,64,23,315,0,0,0,0,49,20,0,11,64,47,45,79,207,34,0,0,0,11,19,0,0,111,32,0,0,313.375,271.605,253.02,211,1049,
1400000US18063210900,,"Census Tract 2109, Hendricks County, Indiana",8,0,0,16,31,0,32,0,15,68,39,15,128,0,0,7,13,0,0,0,0,30,22,43,13,150,9,39,0,8,0,15,0,0,49,11,19,0,140.375,95.905,136.72,129,502,
1400000US18063211000,,"Census Tract 2110, Hendricks County, Indiana",21,0,0,0,0,0,0,0,104,9,30,130,404,17,0,0,0,0,0,0,0,148,33,118,88,754,45,0,110,6,0,0,0,0,102,243,36,212,199,219.48,419.52,614,1452,
1400000US18063211100,,"Census Tract 2111, Hendricks County, Indiana",3,22,8,19,22,29,0,0,39,41,18,30,302,0,8,14,5,28,25,4,0,59,83,28,48,349,35,10,53,19,11,9,0,0,29,109,20,54,296.375,106.365,281.26,198,882,
1400000US18065975500,,"Census Tract 9755, Henry County, Indiana",35,0,0,0,0,0,15,0,80,0,19,44,231,43,0,0,0,36,0,23,0,65,9,7,48,262,59,0,0,17,0,13,0,0,117,27,15,14,198.125,205.315,135.56,147,686,
1400000US18065975600,,"Census Tract 9756, Henry County, Indiana",7,0,0,16,2,29,0,0,119,28,26,12,362,3,28,17,16,5,11,0,45,114,58,36,29,278,25,8,38,1,4,39,0,0,59,33,48,23,219.375,255.665,229.96,174,879,
1400000US18065975700,,"Census Tract 9757, Henry County, Indiana",29,1,12,0,22,34,0,3,98,92,12,17,326,36,2,16,0,31,0,0,24,63,98,38,18,359,8,2,35,2,25,6,4,23,91,82,17,64,246,225.24,367.76,166,1005,
1400000US18065975800,,"Census Tract 9758, Henry County, Indiana",15,8,0,0,20,16,0,0,56,49,26,16,381,57,11,17,16,29,39,0,0,73,73,8,58,308,51,0,55,0,0,5,0,7,15,29,55,91,316.5,118.78,205.72,254,895,
1400000US18065975900,,"Census Tract 9759, Henry County, Indiana",47,16,17,38,0,0,0,0,29,74,0,10,427,56,24,46,30,0,61,8,0,56,30,51,65,335,49,0,46,27,0,0,21,0,47,65,55,25,434.125,133.715,219.16,206,993,
1400000US18065976000,,"Census Tract 9760, Henry County, Indiana",52,29,0,0,10,31,6,0,39,12,0,0,267,7,0,22,6,0,28,20,0,139,20,18,7,277,36,0,78,25,0,8,0,0,98,25,7,0,306.875,222.245,161.88,32,723,
1400000US18065976100,,"Census Tract 9761, Henry County, Indiana",24,0,0,36,0,0,0,29,0,16,0,0,99,15,7,19,0,0,0,0,0,34,24,0,0,174,37,0,24,0,13,16,0,4,80,0,0,0,185,109.68,83.32,0,378,
1400000US18065976300,,"Census Tract 9763, Henry County, Indiana",93,5,6,0,19,15,0,0,23,0,0,6,108,42,15,0,0,30,0,0,5,10,0,0,6,141,24,0,4,17,10,28,0,4,31,4,19,0,291.875,64.805,28.32,31,416,
1400000US18065976400,,"Census Tract 9764, Henry County, Indiana",0,0,0,0,0,22,28,60,82,0,0,21,330,6,0,0,0,29,0,0,0,146,42,85,22,296,0,39,0,14,35,0,0,0,15,83,0,110,136.75,246.91,217.34,238,839,
1400000US18065976500,,"Census Tract 9765, Henry County, Indiana",29,22,37,0,91,0,0,0,29,0,0,0,163,56,12,58,11,10,9,0,0,7,0,0,0,153,0,10,28,10,67,11,0,0,15,0,12,0,453.5,39.12,19.38,12,524,
1400000US18065976600,,"Census Tract 9766, Henry County, Indiana",23,0,0,35,0,10,0,16,24,6,0,0,114,16,0,0,24,10,18,0,0,14,32,0,0,169,32,0,19,19,8,15,0,0,34,29,0,13,212.875,76.765,94.36,13,397,
1400000US18065976700,,"Census Tract 9767, Henry County, Indiana",60,0,17,0,33,21,13,13,74,32,36,6,324,15,22,31,12,58,26,0,0,32,50,20,58,524,25,31,40,26,72,89,0,11,75,27,67,61,527,200.22,177.78,248,1153,
1400000US18065976800,,"Census Tract 9768, Henry County, Indiana",29,32,2,5,7,9,7,22,129,33,20,45,229,21,10,0,6,11,7,9,5,84,19,10,47,269,13,6,27,63,13,4,0,6,59,15,21,42,257.5,225.14,170.36,185,838,
1400000US18067001000,,"Census Tract 10, Howard County, Indiana",4,12,7,0,0,17,6,0,25,9,8,0,126,0,5,0,0,3,41,13,0,25,28,0,11,110,17,0,0,0,11,34,0,0,32,16,0,0,116.5,104.34,84.16,19,324,
1400000US18067010100,,"Census Tract 101, Howard County, Indiana",74,15,0,0,62,0,0,0,46,61,27,53,371,0,0,11,0,0,10,22,14,72,54,64,124,717,0,0,11,0,4,43,42,14,152,138,198,115,210.125,279.275,355.6,581,1426,
1400000US18067010200,,"Census Tract 102, Howard County, Indiana",36,8,28,21,43,0,79,0,176,68,0,22,389,0,0,28,10,0,30,32,47,197,8,28,9,631,49,41,35,10,24,54,0,0,128,147,103,40,385.5,500.12,413.38,202,1501,
1400000US18067010300,,"Census Tract 103, Howard County, Indiana",0,0,13,0,20,15,0,43,26,83,59,53,421,0,0,39,11,62,30,116,0,50,20,25,68,328,0,8,56,10,6,10,0,0,68,64,30,76,259.375,268.905,221.72,311,1061,
1400000US18067010400,,"Census Tract 104, Howard County, Indiana",6,0,0,0,0,0,0,0,30,77,6,10,316,0,6,0,0,0,0,0,0,160,70,22,58,347,10,6,0,0,0,0,19,0,105,95,14,98,28,201.9,354.1,208,792,
1400000US18067010500,,"Census Tract 105, Howard County, Indiana",0,2,3,12,0,7,0,16,22,47,18,74,461,0,0,7,12,53,9,17,25,65,96,48,129,580,18,2,0,0,38,9,42,33,63,91,58,226,162.625,235.375,291,553,1242,
1400000US18067010600,,"Census Tract 106, Howard County, Indiana",23,11,0,12,23,0,29,26,93,69,19,32,402,77,47,0,7,22,0,0,7,63,63,0,116,518,45,23,0,6,0,0,0,35,72,40,158,139,296,238.36,258.64,464,1257,
1400000US18067001100,,"Census Tract 11, Howard County, Indiana",332,0,0,51,16,0,14,0,23,134,26,0,176,26,27,0,50,26,0,0,34,0,13,0,0,301,61,0,0,0,0,0,0,67,0,33,32,108,589,129.26,188.74,166,1073,
1400000US18067001200,,"Census Tract 12, Howard County, Indiana",163,35,22,0,0,0,0,0,11,28,0,0,323,166,39,0,61,0,8,9,0,11,29,0,0,274,69,61,0,103,0,8,0,0,33,0,0,0,729,49.1,77.9,0,856,
1400000US18067001300,,"Census Tract 13, Howard County, Indiana",0,15,40,60,0,0,9,0,6,26,0,26,188,0,0,0,43,0,0,0,0,53,44,0,48,73,0,0,0,0,9,6,0,0,36,8,0,14,170.75,70.15,114.1,88,443,
1400000US18067001400,,"Census Tract 14, Howard County, Indiana",127,0,0,0,25,0,0,19,0,0,0,31,265,121,0,19,0,24,0,0,19,39,0,0,43,375,45,0,38,36,0,0,0,45,37,121,53,0,435,130.12,149.88,127,842,
1400000US18067001500,,"Census Tract 15, Howard County, Indiana",48,11,31,0,27,0,0,22,79,0,32,0,408,23,0,36,76,14,51,24,17,87,68,12,0,242,7,0,0,20,0,50,9,27,46,34,15,34,356.125,268.315,182.56,93,900,
1400000US18067000200,,"Census Tract 2, Howard County, Indiana",66,28,0,24,0,17,0,12,25,0,26,87,269,73,28,75,52,0,0,0,10,7,0,24,0,386,86,0,27,53,29,39,0,30,114,0,8,0,576,163.52,55.48,145,940,
1400000US18067000300,,"Census Tract 3, Howard County, Indiana",0,69,0,142,0,18,0,0,0,22,54,20,257,65,0,0,44,0,18,0,0,89,0,33,8,197,63,0,5,36,0,0,0,0,34,21,31,7,446.5,89.76,89.74,153,779,
1400000US18067000400,,"Census Tract 4, Howard County, Indiana",8,92,86,20,27,30,9,8,0,0,0,7,288,23,75,65,43,5,0,14,26,2,27,0,8,327,21,42,46,0,101,21,36,13,27,0,0,20,685.875,143.105,38.02,35,902,
1400000US18067000500,,"Census Tract 5, Howard County, Indiana",28,186,0,19,0,31,10,0,72,18,11,17,220,0,0,33,55,0,0,5,0,86,26,0,15,207,0,74,0,9,0,48,0,0,36,9,6,25,453.375,164.905,126.72,74,819,
1400000US18067000600,,"Census Tract 6, Howard County, Indiana",34,0,0,19,5,93,0,0,11,17,34,0,165,25,0,12,0,0,4,0,0,74,21,9,20,129,10,39,0,0,0,19,0,0,9,17,23,12,216.5,101.78,90.72,98,507,
1400000US18067000700,,"Census Tract 7, Howard County, Indiana",54,0,77,0,0,0,15,0,0,66,47,24,247,3,19,0,0,0,0,52,0,28,0,0,145,296,0,61,0,0,0,0,17,17,63,32,0,106,214,157.42,132.58,322,826,
1400000US18067000800,,"Census Tract 8, Howard County, Indiana",0,0,0,28,0,0,0,0,128,85,0,52,310,0,0,0,0,0,21,0,0,94,86,27,82,379,0,0,68,0,0,21,0,0,176,68,11,35,122.25,262.51,390.24,207,982,
1400000US18067000900,,"Census Tract 9, Howard County, Indiana",0,34,74,22,10,9,0,0,0,33,0,0,252,8,60,0,50,74,9,0,0,17,17,17,0,208,33,0,22,24,23,9,0,27,52,9,9,0,450.875,79.905,85.22,26,642,
