IKN_addr,general_med,general_chip,pediatric_med,pediatric_chip,specialist_med,specialist_chip,Y_lat_med,X_long_med,Y_lat_chip,X_long_chip,med_indicator_med,chip_indicator_med,med_indicator_chip,chip_indicator_chip
"2475 HIGHWAY 49 E,PLEASANT VIEW,TN,37146-7147",,1.0,,0.0,,0.0,,,36.39232494,-87.03775577,,,0.0,1.0
"2485 FORT CAMPBELL BLVD STE 102,CLARKSVILLE,TN,37042-7789",,0.5,,0.3333333333333333,,0.0,,,36.61374417,-87.43046616,,,0.0,1.0
"2510 MURFREESBORO PIKE STE 7,NASHVILLE,TN,37217-3623",,0.0,,0.0,,1.0,,,36.07870949,-86.64346541,,,0.0,1.0
"2565 BUSINESS PARK DR NE,CLEVELAND,TN,37311-6503",,0.0,,0.0,,1.0,,,35.17425031,-84.85509641,,,0.0,1.0
"2622 MADISON ST STE G,CLARKSVILLE,TN,37043-6555",,0.0,,0.5,,0.0,,,36.50474383,-87.25699193,,,0.0,1.0
"2623 HIGHWAY 70 E,CROSSVILLE,TN,38555-2808",,0.0,,0.0,,0.3333333333333333,,,35.95720544,-84.98167441,,,0.0,1.0
"264 NEW SHACKLE ISLAND RD STE 105A,HENDERSONVILLE,TN,37075-2482",,0.3333333333333333,,0.0,,0.0,,,36.32306388,-86.62086895,,,0.0,1.0
"2739 HIGHWAY 231 N,ROYAL,TN,37160-7316",,0.0,,0.0,,0.3333333333333333,,,35.55311925,-86.44869662,,,0.0,1.0
"2753 E CENTER ST,KINGSPORT,TN,37664-2715",,0.0,,0.0,,1.0,,,36.53391366,-82.51586946,,,0.0,1.0
"2805 OLD FORT PKWY STE A,MURFREESBORO,TN,37128-5116",,0.0,,1.0,,0.0,,,35.8450245,-86.44719864,,,0.0,1.0
"2850 S CHURCH ST,MURFREESBORO,TN,37127-6374",,1.0,,0.0,,0.0,,,35.79271993,-86.39967486,,,0.0,1.0
"2947 SAM JAMES RD,MARYVILLE,TN,37803-3019",,1.0,,0.0,,0.0,,,35.70095718,-83.961686,,,0.0,1.0
"2965 N GERMANTOWN RD STE 129,BARTLETT,TN,38133-4058",,1.0,,0.0,,0.0,,,35.20704782,-89.79189605,,,0.0,1.0
"3000 STANSBERRY LN # 105,FRANKLIN,TN,37069-5125",,1.0,,0.0,,0.0,,,35.97241011,-86.8344723,,,0.0,1.0
"301 MCGHEE ST,MARYVILLE,TN,37801-6811",,1.0,,0.0,,0.0,,,35.7549676,-83.975126,,,0.0,1.0
"301 W END AVE,DICKSON,TN,37055-1725",,1.2,,0.0,,0.0,,,36.08361953,-87.39714118,,,0.0,1.0
"3011 HARRAH DR STE H,SPRING HILL,TN,37174-6253",,0.0,,0.0,,1.0,,,35.77692125,-86.91145296,,,0.0,1.0
"3012 BUSINESS PARK CIR,GOODLETTSVILLE,TN,37072-3190",,0.0,,0.0,,1.0,,,36.33138517,-86.70097159,,,0.0,1.0
"304 GLENGARRY DR,NASHVILLE,TN,37217-2343",,0.0,,1.0,,0.0,,,36.12013996,-86.7039171,,,0.0,1.0
"304 PROVIDENCE BLVD,CLARKSVILLE,TN,37042-4326",,1.0,,0.0,,0.0,,,36.54630856,-87.37551716,,,0.0,1.0
"307 MAPLE ST,ATHENS,TN,37303-2957",,0.3333333333333333,,0.0,,0.0,,,35.44490299,-84.61488346,,,0.0,1.0
"3087 PARK AVE,MEMPHIS,TN,38111-3019",,1.0,,0.0,,0.0,,,35.10774851,-89.95961261,,,0.0,1.0
"309 NORTHCREEK BLVD,GOODLETTSVILLE,TN,37072-1995",,2.0,,0.0,,0.0,,,36.3210617,-86.69892047,,,0.0,1.0
