idx,IKN_addr,general,hygienist,pediatric,specialist,X,Y,med_indicator,chip_indicator,hygienist_for_general,hygienist_for_pediatric
80,"1036 W BAPTIST RD,COLORADO SPRINGS,CO,80921-2402",0.25,0.0,0.0,0.0,39.05671105,-104.84179259999999,0,1,0.5,0.0
81,"10371 PARKGLENN WAY STE 175,PARKER,CO,80138-3878",1.0,0.0,0.0,0.0,39.52909394,-104.7648875,0,1,2.0,0.0
82,"10371 PARKGLENN WAY STE 260,PARKER,CO,80138-3872",0.5,0.0,0.3333333333333333,0.0,39.52909394,-104.7648875,0,1,1.0,0.6666666666666666
83,"10375 PARK MEADOWS DR STE 150,LONE TREE,CO,80124-6755",0.0,0.0,0.0,0.3333333333333333,39.54033926,-104.87195790000001,0,1,0.0,0.0
84,"104 E 6TH ST,WALSENBURG,CO,81089-2020",0.5,0.0,0.0,0.0,37.62380609,-104.7807879,0,1,1.0,0.0
85,"1040 E ELIZABETH ST STE 201,FORT COLLINS,CO,80524-3951",1.0,0.0,0.0,0.0,40.57425451,-105.0589218,0,1,2.0,0.0
86,"1040 E ELIZABETH ST STE 202,FORT COLLINS,CO,80524-3951",1.0,0.0,0.0,0.0,40.57425451,-105.0589218,0,1,2.0,0.0
87,"10401 E COLFAX AVE STE 150,AURORA,CO,80010-2371",0.125,0.0,0.4,0.0,39.74024746,-104.8666702,0,1,0.25,0.8
88,"10401 E COLFAX AVE,AURORA,CO,80010-2371",3.0,0.0,0.0,0.0,39.74024746,-104.8666702,0,1,6.0,0.0
89,"1044 EAGLERIDGE BLVD,PUEBLO,CO,81008-2130",1.5,0.0,0.0,0.0,38.32026852,-104.62229070000001,0,1,3.0,0.0
90,"10442 TOWN CENTER DR STE 100,WESTMINSTER,CO,80021-6094",4.5555555555555545,0.0,0.0,0.13367733058135536,39.88731925,-105.07547609999999,0,1,9.111111111111109,0.0
92,"1045 GARDEN OF THE GODS RD STE N,COLORADO SPRINGS,CO,80907-3436",1.6666666666666663,0.0,0.0,0.0,38.89651936,-104.8420213,0,1,3.3333333333333326,0.0
