IKN_addr,general,pediatric,specialist,X,Y,med_indicator,chip_indicator
"2217 SPRINGWELLS ST,DETROIT,MI,48209-1509",1.0,0.0,0.0,-83.12679607,42.31080643,1,0
"22190 GARRISON ST STE 200,DEARBORN,MI,48124-2235",0.5,0.0,0.0,-83.24855811,42.30670849,1,0
"22190 GARRISON ST STE 205,DEARBORN,MI,48124-2235",1.0,0.0,0.0,-83.24855811,42.30670849,1,0
"22201 MOROSS RD STE 252,GROSSE POINTE,MI,48236-2175",0.3333333333333333,0.0,0.5833333333333333,-82.91242775,42.41793211,1,0
"2222 S LINDEN RD STE K,FLINT,MI,48532-5413",0.0,1.0,0.0,-83.77258851,42.99666207,1,0
"22239 GRATIOT AVE,EASTPOINTE,MI,48021-2228",1.0,0.0,0.0,-82.96026884,42.46160383,1,0
"2229 US HIGHWAY 23 S,ALPENA,MI,49707-4565",2.0,0.0,0.0,-83.46139797,45.04077034,1,0
"22341 WEST RD,WOODHAVEN,MI,48183-3157",1.0,0.0,0.0,-83.25099047,42.13832247,1,0
"2240 LIVERNOIS RD,TROY,MI,48083-1664",0.0,1.0,0.0,-83.14729526,42.55529470000001,1,0
"2240 S HURON PKWY,ANN ARBOR,MI,48104-5151",1.0,0.0,0.0,-83.69695679,42.25426346,1,0
"2241 HILTON RD STE 1,FERNDALE,MI,48220-1459",1.0,0.0,0.0,-83.12325876,42.46466715,1,0
"2244 FORD AVE,WYANDOTTE,MI,48192-2316",1.5,0.0,0.0,-83.17937152,42.21382049,1,0
"2245 COLUMBIA AVE W STE 101,BATTLE CREEK,MI,49015-7633",1.0,0.0,0.0,-85.23934199,42.297304499999996,1,0
"225 COMMERCE AVE SW,GRAND RAPIDS,MI,49503-4107",1.0,0.0,0.0,-85.66912902,42.95905213,1,0
"225 E 5TH ST STE 300,FLINT,MI,48502-1641",4.2333333333333325,0.0,0.25,-83.68481171,43.01272435,1,0
"225 S SUPERIOR ST,ALBION,MI,49224-1750",1.0,0.0,0.0,-84.75301332,42.24431655,1,0
"22540 HARPER AVE,SAINT CLAIR SHORES,MI,48080-2941",1.0,0.0,0.0,-82.90942969,42.46219472,1,0
"22541 GRATIOT AVE,EASTPOINTE,MI,48021-2360",9.105158730158731,0.0,0.5,-82.95883175,42.46382366,1,0
"2255 LEE ST SW,WYOMING,MI,49519-1670",1.0,0.0,0.0,-85.72126126,42.92185355,1,0
"226 N STATE ST STE 1,ALMA,MI,48801-2273",3.333333333333333,0.0,0.0,-84.66180416,43.377066,1,0
"226 W STATE ST,MONTROSE,MI,48457-9748",0.837689576505366,0.0,0.0,-83.89764016,43.17620747,1,0
"22601 HARPER AVE STE 1002,SAINT CLAIR SHORES,MI,48080-1829",1.0,0.0,0.0,-82.90932521,42.46259145,1,0
"22615 MICHIGAN AVE,DEARBORN,MI,48124-2115",1.0,0.0,0.0,-83.25383732,42.30390086,1,0
"2264 S STATE RD,IONIA,MI,48846-2149",2.0,0.0,0.0,-85.07483851,42.95452499,1,0
"2267 E APPLE AVE,MUSKEGON,MI,49442-4368",1.0,0.0,0.0,-86.18759099,43.23420152,1,0
"227 E MAIN ST,MANCHESTER,MI,48158-9312",1.6107142857142855,0.0,0.2,-84.03789271,42.15025069,1,0
"227 N 4TH ST,HARBOR BEACH,MI,48441-1114",1.0,0.0,0.0,-82.65669235,43.84669529,1,0
"22701 ANN ARBOR TRL,DEARBORN HEIGHTS,MI,48127-2574",0.625,0.0,0.0,-83.26217295,42.34154762,1,0
"22731 NEWMAN ST STE 210,DEARBORN,MI,48124-2023",1.0,0.0,0.0,-83.25535375,42.30267692,1,0
"2277 SCIENCE PKWY,OKEMOS,MI,48864-2551",3.25,0.0,0.0,-84.43414011,42.70678953,1,0
"2279 N PARK DR STE 810,HOLLAND,MI,49424-8527",2.555776576364812,0.0,0.0,-86.08980104,42.81055728,1,0
"228 S SAGINAW ST,SAINT CHARLES,MI,48655-1429",1.0,0.0,0.0,-84.13934904,43.29584527,1,0
"22811 GREATER MACK AVE STE L1,SAINT CLAIR SHORES,MI,48080-2052",0.0,0.5,0.0,-82.89960301,42.46229267,1,0
"22826 JOHN R RD,HAZEL PARK,MI,48030-1702",0.5,0.0,0.0,-83.10380154,42.46009954,1,0
"2287 S MILFORD RD,HIGHLAND,MI,48357-4933",4.208333333333333,0.0,0.0,-83.61591384,42.61772578,1,0
"229 S WARREN AVE,BIG RAPIDS,MI,49307-1845",1.0,0.0,0.0,-85.48037293,43.69662233,1,0
"22914 MICHIGAN AVE,DEARBORN,MI,48124-2010",1.0,0.0,0.0,-83.25901303,42.30315301,1,0
"2295 METROPOLITAN PKWY STE 120,STERLING HEIGHTS,MI,48310-4293",0.0,0.0,1.0,-83.08491091,42.56425944,1,0
"22972 LAHSER RD,SOUTHFIELD,MI,48033-4408",0.16666666666666666,0.0,0.0,-83.26001682,42.4572473,1,0
"230 TEMPLE ST STE 1,MASON,MI,48854-1851",1.0,0.0,0.0,-84.42669437,42.58031849,1,0
"2300 HAGGERTY RD,WEST BLOOMFIELD,MI,48323-2184",1.0,0.0,0.0,-83.43906679,42.55675928,1,0
"2300 N STALLMAN RD STE A,SUTTONS BAY,MI,49682-9158",0.5,0.0,0.0,-85.61218334,45.01434533,1,0
"2300 N STALLMAN RD,SUTTONS BAY,MI,49682-9158",0.5,0.0,0.0,-85.61218334,45.01434533,1,0
"23000 GREATER MACK AVE STE 100,SAINT CLAIR SHORES,MI,48080-1977",1.0,0.0,0.0,-82.89876272,42.46388195,1,0
"23000 TELEGRAPH RD STE 3,BROWNSTOWN,MI,48134-9265",0.5,0.0,0.0,-83.26656067,42.137620299999995,1,0
"23020 POWER RD,FARMINGTON,MI,48336-3247",1.5843165606323502,0.0,0.0,-83.36653479,42.46124372,1,0
"23023 ORCHARD LAKE RD STE C,FARMINGTON,MI,48336-3267",1.0,0.0,0.0,-83.35671354,42.4601579,1,0
"23044 CHERRY HILL ST,DEARBORN,MI,48124-1066",1.0,0.0,0.0,-83.26122961,42.3113429,1,0
"23077 GREENFIELD RD STE 290,SOUTHFIELD,MI,48075-3745",1.0,0.0,0.0,-83.20132866,42.46051459,1,0
"2308 WADSWORTH AVE,SAGINAW,MI,48601-1435",1.8921717171717167,0.0,0.0,-83.91297191,43.43635452,1,0
"231 S COCHRAN AVE,CHARLOTTE,MI,48813-1550",1.875,0.0,0.0,-84.83585616,42.56143241,1,0
"231 STATE ST,PETOSKEY,MI,49770-2785",2.0,0.0,0.0,-84.95757979999998,45.37192347,1,0
"231 W MAIN ST,MORENCI,MI,49256-1420",1.0,0.0,0.0,-84.21799164,41.71946251,1,0
"23100 CHERRY HILL ST STE 1,DEARBORN,MI,48124-1493",1.0,0.0,0.0,-83.26127585,42.31216513,1,0
"23100 CHERRY HILL ST STE 6,DEARBORN,MI,48124-1449",1.0,0.0,0.0,-83.26127585,42.31216513,1,0
"2316 S CEDAR ST,LANSING,MI,48910-3152",1.7833333333333332,0.0,0.0,-84.54804835,42.70772045,1,0
"2320 GLADE ST,MUSKEGON,MI,49444-1317",1.0,0.0,0.0,-86.25944625,43.20979183,1,0
"23200 RED ARROW HWY,MATTAWAN,MI,49071-7774",5.283333333333333,0.0,0.0,-85.77785988,42.23892208,1,0
"23205 GRATIOT AVE STE 397,EASTPOINTE,MI,48021-1641",0.6666666666666666,0.0,0.0,-82.9556282,42.46864994,1,0
"2325 HAWTHORN DR,MT PLEASANT,MI,48858-1288",1.0,0.0,0.0,-84.80147336,43.61273246,1,0
"233 SOUTHBOUND GRATIOT AVE,MOUNT CLEMENS,MI,48043-2413",2.684598631502657,0.0,0.17717370348949296,-82.88201732,42.58847367,1,0
"2351 COUNTRYWOOD DR SE,GRAND RAPIDS,MI,49508-5295",2.5,0.0,0.0,-85.60749069,42.88252053,1,0
"23528 JOHN R RD,HAZEL PARK,MI,48030-1409",3.107743030962846,0.0,0.12454212454212454,-83.10409628,42.46551053,1,0
"2353 S CUSTER RD,MONROE,MI,48161-5047",0.3333333333333333,0.0,0.0,-83.43640568,41.92265159,1,0
"23645 GODDARD RD,TAYLOR,MI,48180-4046",0.5,0.0,0.0,-83.26500305,42.22650654,1,0
"2365 S HURON PKWY,ANN ARBOR,MI,48104-5156",9.25,0.0,0.0,-83.69843316,42.25329123,1,0
"23700 ORCHARD LAKE RD STE A,FARMINGTON HILLS,MI,48336-2559",1.0,0.0,0.0,-83.35700286,42.46667,1,0
"23800 ORCHARD LAKE RD STE 106,FARMINGTON HILLS,MI,48336-2561",0.29166666666666663,0.0,0.0,-83.35704336,42.46744383,1,0
"23845 VAN DYKE AVE,CENTER LINE,MI,48015-1300",1.7654474610356958,0.0,0.10025062656641603,-83.02698657,42.46972637,1,0
"2390 S COMMERCE RD,WALLED LAKE,MI,48390-2128",0.5,0.0,0.0,-83.47377144,42.55664583,1,0
"23935 DENTON ST,CLINTON TOWNSHIP,MI,48036-3404",1.0,0.0,0.0,-82.8723329,42.571387200000004,1,0
"24 N SAINT JOSEPH AVE STE E2,NILES,MI,49120-2263",2.0,0.0,0.0,-86.26143928,41.82776951,1,0
"2400 4TH ST,JACKSON,MI,49203-4573",1.3333333333333333,0.0,0.0,-84.41865565,42.22046442,1,0
"241 WEEKS ST,SARANAC,MI,48881-9733",1.0,0.0,0.0,-85.20757655,42.92376817,1,0
"2411 BYRON STATION DR SW,BYRON CENTER,MI,49315-8002",1.0,0.0,0.0,-85.72338863,42.82213022,1,0
"2424 N OUTER DR,SAGINAW,MI,48601-6010",1.5866161616161618,0.0,0.0,-83.89638414,43.45703172,1,0
"2424 PURITAN ST,DETROIT,MI,48238-1490",1.0,0.0,0.0,-83.12445419,42.41025546,1,0
"2425 AUSTINS PKWY STE 4,FLINT,MI,48507-1344",1.0,0.0,0.0,-83.73874434,42.99149161,1,0
"2425 MILITARY ST RM 4,PORT HURON,MI,48060-6692",1.0,0.0,0.0,-82.42832113,42.95800564,1,0
"2425 WELCH BLVD,FLINT,MI,48504-2998",0.0,0.0,1.0,-83.73179909,43.03807414,1,0
"2426 BURTON ST SE,GRAND RAPIDS,MI,49546-4803",1.0,0.0,0.0,-85.60789495,42.92707795,1,0
"2429 ELLSWORTH RD,YPSILANTI,MI,48197-4853",11.80515873015873,0.0,0.5,-83.6492825,42.23041772,1,0
"24293 TELEGRAPH RD STE 212,SOUTHFIELD,MI,48033-7903",12.49747474747475,0.0,0.0,-83.27927247,42.46622938,1,0
"2430 E 7 MILE RD,DETROIT,MI,48234-1434",1.3333333333333333,0.0,0.0,-83.07771705,42.43285257,1,0
"24326 W WARREN ST,DEARBORN HEIGHTS,MI,48127-2234",0.25,0.0,0.0,-83.27612219,42.34139151,1,0
"2440 GAYNOR AVE NW,GRAND RAPIDS,MI,49544-1830",1.0,0.0,0.0,-85.69457335,43.00827418,1,0
"24415 W WARREN ST,DEARBORN HEIGHTS,MI,48127-2223",1.0,0.0,0.0,-83.27694112,42.34132052,1,0
"24430 GRATIOT AVE,EASTPOINTE,MI,48021-3307",1.0,0.0,0.0,-82.95150464,42.47409715,1,0
"24475 JOY RD,DEARBORN HEIGHTS,MI,48127-1335",0.5,0.0,0.0,-83.27936297,42.35675649,1,0
"245 E 3RD ST,HILLMAN,MI,49746-9213",0.2778656126482214,0.0,0.0,-83.89879375,45.06639779,1,0
"24510 FORD RD,DEARBORN HEIGHTS,MI,48127-3110",0.5976190476190476,0.0,0.0,-83.27758469,42.32692349,1,0
"24619 HARPER AVE,SAINT CLAIR SHORES,MI,48080-1272",2.0,0.0,0.0,-82.90291388,42.47730968,1,0
"24621 COOLIDGE HWY,DETROIT,MI,48237-1891",0.0,0.0,1.0,-83.18256863,42.4721188,1,0
"24764 SOUTHFIELD RD,SOUTHFIELD,MI,48075-2715",1.0,0.0,0.0,-83.22109678,42.47230553,1,0
"24840 GRATIOT AVE,EASTPOINTE,MI,48021-3381",1.0,0.0,0.0,-82.94850352,42.47872882,1,0
"24901 KELLY RD,EASTPOINTE,MI,48021-1367",0.0,1.0,0.0,-82.92727114,42.47910514,1,0
"24911 LITTLE MACK AVE STE B,SAINT CLAIR SHORES,MI,48080-3200",1.0,0.0,2.0,-82.90715711,42.47927068,1,0
"24929 GODDARD RD,TAYLOR,MI,48180-3930",1.0,0.0,0.0,-83.27826113,42.22618948,1,0
"250 E CAPAC RD,IMLAY CITY,MI,48444-1114",1.0,0.0,0.0,-83.07589293,43.0308556,1,0
"250 NORTH AVE,BATTLE CREEK,MI,49017-3428",1.0,0.0,0.0,-85.18031331,42.32897094,1,0
"2500 E JOLLY RD,LANSING,MI,48910-5761",1.0,0.0,0.0,-84.51773155,42.68289049,1,0
"2500 SPRING ARBOR RD,JACKSON,MI,49203-3602",1.0,2.0,0.0,-84.44387268,42.23369234,1,0
"25000 JOSEPH,NOVI,MI,48375-5709",0.0,0.0,1.0,-83.44711874,42.47348782,1,0
"2501 COOLIDGE RD STE 201,EAST LANSING,MI,48823-6352",0.0,0.0,1.0,-84.50332832,42.76324619,1,0
"2501 W PIERSON RD UNIT B-D,FLINT,MI,48504-6802",11.520039682539684,0.0,0.3333333333333333,-83.7339215,43.06063249,1,0
"2501 W PIERSON RD,FLINT,MI,48504-6802",0.25,0.0,0.0,-83.7339215,43.06063249,1,0
"25101 COOLIDGE HWY,OAK PARK,MI,48237-1404",1.0,0.0,0.0,-83.18268112,42.47532737,1,0
"25147 W WARREN ST,DEARBORN HEIGHTS,MI,48127-2198",1.1666666666666663,0.0,0.0,-83.28519947,42.34113848,1,0
"2515 5TH AVE S,ESCANABA,MI,49829-1204",0.0,0.0,1.0,-87.08394918,45.73910613,1,0
"2515 ALPINE AVE NW,GRAND RAPIDS,MI,49544-1924",4.0,0.0,0.0,-85.68875053,43.01004702,1,0
"25150 FORD RD STE 220,DEARBORN HEIGHTS,MI,48127-3163",1.0,0.0,0.0,-83.28447297,42.32676748,1,0
"25225 W 7 MILE RD # 200,REDFORD,MI,48240-1462",0.3333333333333333,0.0,0.0,-83.29011299,42.42850451,1,0
"25225 W 7 MILE RD STE 100,REDFORD,MI,48240-1462",1.3333333333333333,0.0,0.0,-83.29011299,42.42850451,1,0
"25225 W 7 MILE RD,REDFORD,MI,48240-1462",0.3333333333333333,0.0,0.0,-83.29011299,42.42850451,1,0
"2525 S CLEVELAND AVE,SAINT JOSEPH,MI,49085-2649",2.0,0.0,0.0,-86.49503357,42.07248369,1,0
"2528 SPRING ARBOR RD,JACKSON,MI,49203-3602",1.0,0.0,0.0,-84.44641181,42.23159646,1,0
"25296 EVERGREEN RD,SOUTHFIELD,MI,48075-1760",0.5,0.0,0.0,-83.240489,42.47558218,1,0
"253 SOUTHBOUND GRATIOT AVE,MOUNT CLEMENS,MI,48043-2425",2.0,0.0,0.0,-82.88220189,42.58795999,1,0
"25318 LITTLE MACK AVE,SAINT CLAIR SHORES,MI,48081-3369",1.0,0.0,0.0,-82.90718677,42.48213935,1,0
"2532 MONROE ST,DEARBORN,MI,48124-3014",1.25,0.0,0.0,-83.24859807,42.29428459,1,0
"254 WEST RD,TRENTON,MI,48183-2916",3.0,0.0,0.0,-83.17902646,42.14102336,1,0
"2545 EAST PARIS AVE SE,GRAND RAPIDS,MI,49546-6134",1.0,0.0,0.0,-85.56894787,42.91663345,1,0
"255 W 13 MILE RD STE 100,MADISON HEIGHTS,MI,48071-1868",27.93809523809524,0.0,1.5,-83.1083898,42.51996653,1,0
"25520 LITTLE MACK AVE,SAINT CLAIR SHORES,MI,48081-3371",3.0,0.0,0.0,-82.90720425,42.48304684,1,0
"25529 VAN DYKE AVE,CENTER LINE,MI,48015-1848",1.0,0.0,0.0,-83.02741719,42.4823488,1,0
"2554 WOODMEADOW DR SE,GRAND RAPIDS,MI,49546-8033",2.0,0.0,0.0,-85.60479638,42.91543742,1,0
"25611 W 12 MILE RD STE 202,SOUTHFIELD,MI,48034",0.0,0.5,0.0,-83.29787567,42.5007355,1,0
"25631 GRATIOT AVE,ROSEVILLE,MI,48066-4434",0.6458333333333333,0.0,0.0,-82.94511946,42.48468421,1,0
"2565 FOREST HILL AVE SE STE 200,GRAND RAPIDS,MI,49546-7954",3.0,0.0,0.0,-85.55935012,42.91984502,1,0
"25650 OUTER DR,LINCOLN PARK,MI,48146-2096",1.0909090909090908,0.0,0.0,-83.17041604,42.26465985,1,0
"25711 W WARREN ST,DEARBORN HEIGHTS,MI,48127-2046",0.3333333333333333,0.0,0.0,-83.29179011,42.34102254,1,0
"25810 KELLY RD STE 2,ROSEVILLE,MI,48066-4467",1.0,0.0,0.0,-82.9274343,42.48634869,1,0
"25811 W 12 MILE RD STE 202,SOUTHFIELD,MI,48034-1896",0.5,0.5,0.0,-83.30015033,42.50072551,1,0
"25865 W 12 MILE RD STE D116,SOUTHFIELD,MI,48034-1817",1.7,0.0,0.0,-83.30075227,42.50071749,1,0
"2591 S LEATON RD,MOUNT PLEASANT,MI,48858-8421",3.0,0.0,0.0,-84.70775365,43.60314676,1,0
"25916 DEQUINDRE RD STE B,WARREN,MI,48091-6112",0.5,0.0,0.7333333333333334,-83.08476675,42.48312960000001,1,0
"25916 DEQUINDRE RD,WARREN,MI,48091-6112",0.0,0.0,0.2,-83.08476675,42.48312960000001,1,0
"260 JEFFERSON AVE SE STE 221,GRAND RAPIDS,MI,49503-4597",0.5714285714285714,0.0,0.0,-85.66403396,42.95749494,1,0
"2600 LAFRANIER RD STE A,TRAVERSE CITY,MI,49686-4765",0.0,0.25,0.0,-85.6056153,44.72341199,1,0
"2600 N M 52,STOCKBRIDGE,MI,49285-9766",1.0,0.0,0.0,-84.19013137,42.50852924,1,0
"2600 UNION LAKE RD STE 130,COMMERCE TOWNSHIP,MI,48382-3588",1.0,0.0,0.0,-83.44625075,42.59744815,1,0
"26000 HOOVER RD STE 102,WARREN,MI,48089-1167",0.2,0.0,0.0,-83.0062928,42.48564396,1,0
"26018 PONTIAC TRL,SOUTH LYON,MI,48178-8050",0.0,1.0,0.0,-83.65234564,42.47724837,1,0
"26021 COOLIDGE HWY,OAK PARK,MI,48237-1109",1.65,0.0,0.047619047619047616,-83.18319709,42.4825722,1,0
"26024 PONTIAC TRL,SOUTH LYON,MI,48178-8050",0.5,0.0,0.0,-83.65234704,42.477273499999995,1,0
"26042 M 32 S,HILLMAN,MI,49746-9788",0.2778656126482214,0.0,0.0,-83.90081887,45.04652927,1,0
"2609 METROPOLITAN PKWY STE 100,STERLING HEIGHTS,MI,48310-4251",1.5,0.0,0.0,-83.08189124,42.56434944,1,0
"261 M 62,CASSOPOLIS,MI,49031-1034",1.0,0.0,0.0,-86.01241532,41.90884142,1,0
"26111 WOODWARD AVE,HUNTINGTON WOODS,MI,48070-1330",2.0,0.0,2.0,-83.15403493,42.48413832,1,0
"26113 HOOVER RD,WARREN,MI,48089-1147",5.069329689917925,0.0,0.25,-83.00640543,42.48601387,1,0
"2620 44TH ST SW,WYOMING,MI,49519-4106",1.0,0.0,0.0,-85.72921263,42.88462053,1,0
"26210 HARPER AVE STE 100,SAINT CLAIR SHORES,MI,48081-2203",5.0761164274322175,0.0,0.0,-82.899058,42.48603485,1,0
"2628 LAKE LANSING RD STE 101,LANSING,MI,48912-3668",3.0,0.0,0.0,-84.5138123,42.76068949,1,0
"26288 M 60,MENDON,MI,49072-9666",1.0,0.0,0.0,-85.44384313,42.00665546,1,0
"26370 GRAND RIVER AVE,REDFORD,MI,48240-1463",0.5,0.0,0.0,-83.30417144,42.43542826,1,0
"26400 W 12 MILE RD STE 10,SOUTHFIELD,MI,48034-1774",0.0,0.0,1.0,-83.30691434,42.50060946,1,0
"26400 W 12 MILE RD STE 160,SOUTHFIELD,MI,48034-1785",0.5,0.0,0.0,-83.30691434,42.50060946,1,0
"26403 VALHALLA DR,FARMINGTON HILLS,MI,48331-3784",0.5,0.0,0.0,-83.41499619,42.48767574,1,0
"26500 W HURON RIVER DR,FLAT ROCK,MI,48134-1135",0.7276315789473684,0.0,0.0,-83.29355472,42.099303000000006,1,0
"26561 W 12 MILE RD STE 105,SOUTHFIELD,MI,48034-5693",2.9291716023914183,0.0,0.12454212454212454,-83.30937092,42.50048849,1,0
"26620 RYAN RD,WARREN,MI,48091-1144",1.0,0.0,0.0,-83.06680378,42.48862267,1,0
"26645 W 6 MILE RD,DETROIT,MI,48240-2319",1.0,0.0,0.0,-83.30929236,42.41344648,1,0
"26650 EUREKA RD STE C,TAYLOR,MI,48180-4835",2.2575757575757573,0.0,0.0,-83.29773498,42.19672341,1,0
"26711 WOODWARD AVE STE 101,HUNTINGTON WOODS,MI,48070-1367",0.3333333333333333,0.0,0.0,-83.15691667,42.48720215,1,0
"26730 VAN DYKE AVE,CENTER LINE,MI,48015-1224",2.0,0.0,0.0,-83.02767473,42.49032481,1,0
"26750 GRAND RIVER AVE,REDFORD,MI,48240-1529",2.7916666666666665,0.0,0.0,-83.30923288,42.43746324,1,0
"26771 W 12 MILE RD STE G115,SOUTHFIELD,MI,48034-1539",1.0,0.0,0.0,-83.31168005,42.50044149,1,0
"26776 W 12 MILE RD STE 103,SOUTHFIELD,MI,48034-7807",2.6,0.0,0.0,-83.31207188,42.50047449,1,0
"26789 WOODWARD AVE STE 101,HUNTINGTON WOODS,MI,48070-1334",1.0,0.0,0.0,-83.15786638,42.48820759,1,0
"2700 5 MILE RD NE STE 100,GRAND RAPIDS,MI,49525-6516",1.0,0.0,0.0,-85.60237083,43.04270748,1,0
"2700 5 MILE RD NE STE 201,GRAND RAPIDS,MI,49525-6516",1.0769230769230769,0.0,0.0,-85.60237083,43.04270748,1,0
"2700 84TH ST SW,BYRON CENTER,MI,49315-9230",2.0,0.0,0.0,-85.73030099,42.81219647,1,0
"2700 BAKER ST FL 3,MUSKEGON HTS,MI,49444-2157",7.688034188034187,0.0,0.0,-86.24216429,43.202187,1,0
"2700 BAKER ST FL 3,MUSKEGON,MI,49444-2157",0.5,0.0,0.0,-86.24216429,43.202187,1,0
"2700 HAMLIN BLVD,INKSTER,MI,48141-2206",2.2575757575757573,0.0,0.0,-83.3111155,42.29183741,1,0
"2700 MARTIN LUTHER KING JR BLVD,DETROIT,MI,48208-2576",3.5,0.0,0.5,-83.08739916,42.33734672,1,0
"2707 LOUANNA ST,MIDLAND,MI,48640-4455",0.5,0.0,0.0,-84.22901075,43.62363966,1,0
"27101 PLYMOUTH RD,REDFORD,MI,48239-2291",1.0,0.0,0.0,-83.31032972,42.37013949,1,0
"2711 ORCHARD LAKE RD,KEEGO HARBOR,MI,48320-1446",1.0,0.0,0.0,-83.33943351,42.60743263,1,0
"2715 PACKARD ST STE B,ANN ARBOR,MI,48108-3365",1.0,0.0,0.0,-83.71354771,42.24484734,1,0
"27225 LITTLE MACK AVE,SAINT CLAIR SHORES,MI,48081-1852",1.0,0.0,0.0,-82.90755069,42.49153682,1,0
"27235 JOY RD,DEARBORN HEIGHTS,MI,48127-1022",0.5,0.0,0.0,-83.31061001,42.35529860000001,1,0
"2725 S MILFORD RD,HIGHLAND,MI,48357-4945",1.5316849816849816,0.0,0.0,-83.61485788,42.61378741,1,0
"27281 W WARREN ST,DEARBORN HEIGHTS,MI,48127-1804",4.172619047619048,0.0,0.5,-83.31063075,42.34058468,1,0
"2730 5 MILE RD NE STE 102,GRAND RAPIDS,MI,49525-6518",1.0,0.0,0.0,-85.60141136,43.04268753,1,0
"27347 SOUTHFIELD RD,LATHRUP VILLAGE,MI,48076-3408",1.0,0.0,0.0,-83.2220706,42.49065462,1,0
"2735 BENSTEIN RD,COMMERCE TOWNSHIP,MI,48390-1101",1.0,0.0,0.0,-83.5039907,42.56205187,1,0
"2738 WASHTENAW RD,YPSILANTI,MI,48197-1506",4.739835164835165,0.0,0.3088235294117647,-83.65434885,42.2496869,1,0
"2740 FLUSHING RD,FLINT,MI,48504-4534",1.0,0.0,0.0,-83.72816645,43.02351293,1,0
"2741 12 MILE RD,BERKLEY,MI,48072-1629",2.783333333333333,0.0,0.0,-83.18654077,42.50310414,1,0
"27435 SOUTHFIELD RD,LATHRUP VILLAGE,MI,48076-3411",1.0,0.0,0.0,-83.22210121,42.49148329,1,0
"27445 SOUTHFIELD RD,LATHRUP VILLAGE,MI,48076-3411",1.0,0.0,0.0,-83.22211021,42.49164529,1,0
"275 W LAKEWOOD BLVD,HOLLAND,MI,49424-1903",0.0,0.0,1.0,-86.1201118,42.80486946,1,0
"27560 CHERRY HILL RD,GARDEN CITY,MI,48135-3152",1.0,0.0,0.0,-83.31312294,42.31166345,1,0
"27600 HOOVER RD,WARREN,MI,48093-7721",3.195105668325484,0.0,0.12454212454212454,-83.00650671,42.49771166,1,0
"27676 CHERRY HILL RD,GARDEN CITY,MI,48135-3184",1.5,0.0,0.0,-83.31395369,42.31163547,1,0
"27690 VAN DYKE AVE,WARREN,MI,48093-2842",0.16666666666666666,0.0,0.0,-83.02789612,42.49721869,1,0
"27753 DEQUINDRE RD,MADISON HEIGHTS,MI,48071-3477",2.333333333333333,0.0,0.0,-83.08536449,42.49693651,1,0
"27845 GRATIOT AVE,ROSEVILLE,MI,48066-4848",0.5,0.0,0.0,-82.93451171,42.50088599,1,0
"2799 W GRAND BLVD,DETROIT,MI,48202-2608",0.0,0.0,1.9,-83.0845621,42.36618433,1,0
"2800 NILES RD,SAINT JOSEPH,MI,49085-3317",2.0,0.0,0.0,-86.46985209,42.06721118,1,0
"28050 FORD RD,GARDEN CITY,MI,48135-2967",0.3333333333333333,0.0,0.0,-83.31838114,42.32599947,1,0
"2811 E COURT ST STE I,FLINT,MI,48506-4054",5.851190476190476,0.0,0.0,-83.65399047,43.01846252,1,0
"28200 7 MILE RD STE 126,LIVONIA,MI,48152-3736",1.5,0.0,0.0,-83.32522229,42.42745351,1,0
"28225 HOOVER RD,WARREN,MI,48093-5436",1.0,0.0,0.0,-83.00664913,42.50185096,1,0
"28245 SOUTHFIELD RD,LATHRUP VILLAGE,MI,48076-2863",0.5,0.0,0.0,-83.22238118,42.49705323,1,0
"28282 DEQUINDRE RD,WARREN,MI,48092-5604",5.666666666666666,0.0,0.0,-83.08537057,42.50041461,1,0
"2829 E GRAND RIVER AVE,LANSING,MI,48912-4331",1.6107142857142855,0.0,0.2,-84.51209489,42.74300592,1,0
"28303 DEQUINDRE RD STE 230,MADISON HEIGHTS,MI,48071-3040",1.0,0.0,0.0,-83.08546918,42.50051029,1,0
"28315 HOOVER RD,WARREN,MI,48093-4151",1.0,0.0,0.0,-83.00669199,42.50215414,1,0
"28350 GRATIOT AVE STE B,ROSEVILLE,MI,48066-4208",1.2083333333333333,0.0,0.0,-82.93172234,42.50434055,1,0
"28437 GREENFIELD RD STE 10,SOUTHFIELD,MI,48076-3045",0.5,0.0,0.0,-83.20294015,42.49867298,1,0
"28437 GREENFIELD RD STE 101,SOUTHFIELD,MI,48076-7164",0.5,0.0,0.0,-83.20294015,42.49867298,1,0
"285 JAMES ST,HOLLAND,MI,49424-1849",3.607575757575758,0.0,0.0,-86.11994249,42.81214947,1,0
"28501 RYAN RD STE D,WARREN,MI,48092-4178",1.0,0.0,0.0,-83.06740769,42.50227037,1,0
"28625 SOUTHFIELD RD,LATHRUP VILLAGE,MI,48076-2701",0.0,0.0,0.5,-83.22249721,42.49977221,1,0
"2864 ASHMUN ST,SAULT SAINTE MARIE,MI,49783-3740",3.166666666666667,0.0,0.0,-84.35402423,46.46659234,1,0
"28701 PLYMOUTH RD,LIVONIA,MI,48150-2419",1.0,0.0,0.0,-83.32590277,42.36934048,1,0
"28759 HOOVER RD,WARREN,MI,48093-4152",0.3333333333333333,0.0,0.0,-83.00685428,42.50539213,1,0
"28807 8 MILE RD STE 101,LIVONIA,MI,48152-2080",1.0,0.0,0.0,-83.33031672,42.44164173,1,0
