IKN_addr,general_med,general_chip,pediatric_med,pediatric_chip,specialist_med,specialist_chip,Y_lat_med,X_long_med,Y_lat_chip,X_long_chip,med_indicator_med,chip_indicator_med,med_indicator_chip,chip_indicator_chip
"1200 E 12 MILE RD,MADISON HEIGHTS,MI,48071-2652",1.0,2.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1200 N MAIN ST,ADRIAN,MI,49221-1759",1.624242424242424,0.8726551226551227,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1201 FLUSHING RD STE 6,FLINT,MI,48504-4730",1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1202 S LAPEER RD,LAKE ORION,MI,48360-1433",1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"12021 CONANT ST,HAMTRAMCK,MI,48212-2716",0.5833333333333333,0.5,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1205 W UNIVERSITY DR,ROCHESTER HILLS,MI,48307-1864",0.0,1.0,0.0,0.0,2.0,1.0,,,,,0.0,1.0,1.0,0.0
"1208 E EIGHTH ST,TRAVERSE CITY,MI,49686-2939",1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"12124 W LAKESHORE DR,BRIMLEY,MI,49715-9319",2.5,3.3337662337662337,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1215 E MICHIGAN AVE,LANSING,MI,48912-1811",0.0,0.05882352941176471,0.0,0.0,0.3333333333333333,0.0,,,,,0.0,1.0,1.0,0.0
"122 HIGHLAND DR,JACKSON,MI,49201-9164",0.5,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"122 N MAIN ST,EVART,MI,49631-9416",1.0,0.5,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"12265 N STATE RD,OTISVILLE,MI,48463-9794",1.0,2.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1227 N MICHIGAN AVE,SAGINAW,MI,48602-4729",1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1228 CATALPA DR,ROYAL OAK,MI,48067-1127",0.5,0.25,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"123 MARMONT ST,NILES,MI,49120-1657",1.5,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1235 INDUSTRIAL DR STE 2,SALINE,MI,48176-1742",1.25,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"124 PEARL ST STE 207,YPSILANTI,MI,48197-5375",1.5,2.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1241 E EIGHTH ST,TRAVERSE CITY,MI,49686-2955",0.0,0.0,3.0,3.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"125 N PANSY ST,ISHPEMING,MI,49849-3015",2.5,2.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"12500 E 12 MILE RD,WARREN,MI,48093-3500",1.5,2.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,1.0,0.0
"126 E MAIN ST,ROSE CITY,MI,48654-8721",0.5,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1264 S COMMERCE RD,WALLED LAKE,MI,48390-3008",0.25,1.0419584500466852,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"127 S MADISON ST,TRAVERSE CITY,MI,49684-2319",1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"12723 N BELLWOOD DR STE 30,HOLLAND,MI,49424-7275",2.5,3.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"12756 10 MILE RD,SOUTH LYON,MI,48178-8136",1.0,2.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"12776 S WEST BAY SHORE DR,TRAVERSE CITY,MI,49684-5451",0.3333333333333333,1.0,0.0,0.0,1.1666666666666663,1.0,,,,,0.0,1.0,1.0,0.0
"12807 W WARREN AVE,DEARBORN,MI,48126-1532",2.333333333333333,2.5,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1284 W GRAND RIVER AVE,WILLIAMSTON,MI,48895-9374",1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"12871 E JEFFERSON AVE STE C,DETROIT,MI,48215-2754",0.4583333333333333,1.4226190476190477,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"12890 RED ARROW HWY,SAWYER,MI,49125-9173",3.0,2.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1299 S WEST BAY SHORE DR,SUTTONS BAY,MI,49682-9498",0.09090909090909093,0.3333333333333333,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"130 MEDICAL CENTER DR,CARLETON,MI,48117-9461",1.624242424242424,1.916133383524688,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1308 MONROE ST,DEARBORN,MI,48124-2817",1.5,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1308 N BURDICK ST,KALAMAZOO,MI,49007-2503",1.7638888888888888,3.0261904761904757,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"13131 BROOK ST,WOLVERINE,MI,49799-8406",0.14285714285714285,0.17786561264822134,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1317 PINE AVE,ALMA,MI,48801-1242",2.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1320 S WASHINGTON AVE,SAGINAW,MI,48601-2591",1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"13205 E 14 MILE RD,STERLING HEIGHTS,MI,48312-6302",2.833333333333333,3.6428571428571432,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"13219 EUREKA RD,SOUTHGATE,MI,48195-1309",0.5,0.2,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"13240 EUREKA RD,SOUTHGATE,MI,48195-1310",1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"133 E MAPLE AVE,ADRIAN,MI,49221-2157",3.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1330 W WASHINGTON ST,GREENVILLE,MI,48838-2190",0.5,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"13300 FORD RD,DEARBORN,MI,48126-3327",1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"13400 SCHAVEY RD,DEWITT,MI,48820-9011",1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"13403 E 13 MILE RD,WARREN,MI,48088-3188",2.338174733762969,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"13724 WOODWARD AVE,HIGHLAND PARK,MI,48203-3625",1.2,1.3333333333333333,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"13741 W 11 MILE RD,OAK PARK,MI,48237-6926",1.5,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"13750 19 MILE RD,STERLING HEIGHTS,MI,48313-2702",1.75,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"13874 GRAND RIVER AVE,DETROIT,MI,48227-3123",3.4023809523809523,6.937227538543327,0.0,0.0,0.0,0.5,,,,,0.0,1.0,1.0,0.0
"13901 E JEFFERSON AVE,DETROIT,MI,48215-2720",0.2,3.075,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"13910 M 40,GOBLES,MI,49055-8699",1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"13992 MERRIMAN RD,LIVONIA,MI,48154-4259",2.0,1.5,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"140 RIVER ST,ELK RAPIDS,MI,49629-5125",0.3333333333333333,0.5,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"14036 STEPHENS RD,WARREN,MI,48089-2211",1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1404 FORD AVE,WYANDOTTE,MI,48192-3826",2.0,2.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1406 MICHIGAN ST NE,GRAND RAPIDS,MI,49503-2006",2.0,2.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1411 CENTER AVE,BAY CITY,MI,48708-6109",1.5,1.3333333333333333,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1415 E 12 MILE RD,MADISON HEIGHTS,MI,48071-2653",1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1415 S LAKEVIEW AVE,STURGIS,MI,49091-2350",1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"14254 GRATIOT AVE,DETROIT,MI,48205-2428",1.1666666666666663,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"14350 W WARREN AVE,DEARBORN,MI,48126-1459",0.5,1.1666666666666663,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"144 N FROST DR STE 1,SAGINAW,MI,48638-7186",1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"14420 EUREKA RD,SOUTHGATE,MI,48195-2058",2.0,2.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"145 W VIENNA ST,CLIO,MI,48420-1349",1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"14525 SIBLEY RD,RIVERVIEW,MI,48193-7756",0.0,0.0,1.0,1.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1455 N MICHIGAN AVE STE 500,HOWELL,MI,48843-3103",0.5,0.5,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"146 S INDUSTRIAL DR,SALINE,MI,48176-9493",0.6666666666666666,0.14285714285714285,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"1460 WALTON BLVD STE 204,ROCHESTER HILLS,MI,48309-1779",1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
"147 N CENTER ST,LOWELL,MI,49331-1207",2.0,2.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0
