id,,Geographic Area Name,Estimate!!Total!!Under 6 years!!Under .50,Estimate!!Total!!Under 6 years!!.50 to .74,Estimate!!Total!!Under 6 years!!.75 to .99,Estimate!!Total!!Under 6 years!!1.00 to 1.24,Estimate!!Total!!Under 6 years!!1.25 to 1.49,Estimate!!Total!!Under 6 years!!1.50 to 1.74,Estimate!!Total!!Under 6 years!!1.75 to 1.84,Estimate!!Total!!Under 6 years!!1.85 to 1.99,Estimate!!Total!!Under 6 years!!2.00 to 2.99,Estimate!!Total!!Under 6 years!!3.00 to 3.99,Estimate!!Total!!Under 6 years!!4.00 to 4.99,Estimate!!Total!!Under 6 years!!5.00 and over,Estimate!!Total!!6 to 11 years,Estimate!!Total!!6 to 11 years!!Under .50,Estimate!!Total!!6 to 11 years!!.50 to .74,Estimate!!Total!!6 to 11 years!!.75 to .99,Estimate!!Total!!6 to 11 years!!1.00 to 1.24,Estimate!!Total!!6 to 11 years!!1.25 to 1.49,Estimate!!Total!!6 to 11 years!!1.50 to 1.74,Estimate!!Total!!6 to 11 years!!1.75 to 1.84,Estimate!!Total!!6 to 11 years!!1.85 to 1.99,Estimate!!Total!!6 to 11 years!!2.00 to 2.99,Estimate!!Total!!6 to 11 years!!3.00 to 3.99,Estimate!!Total!!6 to 11 years!!4.00 to 4.99,Estimate!!Total!!6 to 11 years!!5.00 and over,Estimate!!Total!!12 to 17 years,Estimate!!Total!!12 to 17 years!!Under .50,Estimate!!Total!!12 to 17 years!!.50 to .74,Estimate!!Total!!12 to 17 years!!.75 to .99,Estimate!!Total!!12 to 17 years!!1.00 to 1.24,Estimate!!Total!!12 to 17 years!!1.25 to 1.49,Estimate!!Total!!12 to 17 years!!1.50 to 1.74,Estimate!!Total!!12 to 17 years!!1.75 to 1.84,Estimate!!Total!!12 to 17 years!!1.85 to 1.99,Estimate!!Total!!12 to 17 years!!2.00 to 2.99,Estimate!!Total!!12 to 17 years!!3.00 to 3.99,Estimate!!Total!!12 to 17 years!!4.00 to 4.99,Estimate!!Total!!12 to 17 years!!5.00 and over,n^M_i,n^H_i,n^U_i,n^O_i,p_i,,
1400000US13233010200,,"Census Tract 102, Polk County, Georgia",41,0,84,33,18,29,0,0,13,0,29,60,417,0,19,76,27,0,107,0,0,140,48,0,0,427,7,41,16,0,0,80,0,0,95,78,17,93,353,349,250,199,1151,,
1400000US13233010300,,"Census Tract 103, Polk County, Georgia",34,89,0,0,90,9,0,0,110,0,14,0,605,0,114,62,49,68,8,0,0,225,0,49,30,563,18,101,60,71,60,28,33,0,140,0,45,7,707,424.5,237.5,145,1514,,
1400000US13233010400,,"Census Tract 104, Polk County, Georgia",11,121,71,150,83,24,67,0,32,18,10,0,776,19,157,69,72,163,63,60,15,103,16,23,16,514,36,58,61,86,88,20,30,15,56,16,39,9,1078,556.5,145.5,97,1877,,
1400000US13233010500,,"Census Tract 105, Polk County, Georgia",104,26,61,116,0,51,0,0,80,22,0,0,505,84,0,122,209,0,0,0,0,42,0,0,48,492,0,0,108,68,14,35,0,0,150,41,22,54,905,229,199,124,1457,,
1400000US13233010600,,"Census Tract 106, Polk County, Georgia",58,0,23,19,0,74,29,0,105,53,23,77,304,19,0,0,20,0,47,0,0,146,18,45,9,374,37,26,0,19,0,95,0,29,52,17,3,96,221,425.5,239.5,253,1139,,
1400000US13233010700,,"Census Tract 107, Polk County, Georgia",92,72,0,10,104,0,0,42,188,17,0,30,619,217,77,0,27,2,30,0,38,107,90,9,22,711,167,0,36,40,0,125,0,37,25,17,144,120,791,485,284,325,1885,,
1400000US13235950100,,"Census Tract 9501, Pulaski County, Georgia",3,18,0,11,0,3,14,7,11,0,33,22,150,15,56,0,37,0,0,11,7,0,0,0,24,172,85,13,0,18,0,22,0,7,0,13,0,14,256,76.5,18.5,93,444,,
1400000US13235950200,,"Census Tract 9502, Pulaski County, Georgia",89,18,70,0,0,0,0,0,0,58,0,0,503,107,87,80,97,6,0,0,0,15,88,0,23,616,109,139,14,36,7,71,0,0,52,28,69,91,852.5,111,207.5,183,1354,,
1400000US13235950300,,"Census Tract 9503, Pulaski County, Georgia",0,28,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,8,0,0,36,16,11,0,60,26,34,11,131,,
1400000US13237960101,,"Census Tract 9601.01, Putnam County, Georgia",0,58,18,16,42,72,0,5,111,45,0,7,180,0,32,25,0,0,0,0,0,76,8,0,39,155,42,35,0,0,0,53,9,0,0,6,0,10,247,253.5,152.5,56,709,,
1400000US13237960102,,"Census Tract 9601.02, Putnam County, Georgia",88,114,0,0,0,21,0,0,0,13,0,66,166,0,0,0,0,0,38,0,0,64,25,0,39,460,0,0,0,0,81,139,0,0,124,91,0,25,242.5,332.5,223,130,928,,
1400000US13237960201,,"Census Tract 9602.01, Putnam County, Georgia",21,0,0,0,0,0,14,0,0,8,0,1,165,19,12,0,24,45,16,0,0,39,6,0,4,162,0,40,0,63,0,17,0,0,30,7,0,5,201.5,104,55.5,10,371,,
1400000US13237960202,,"Census Tract 9602.02, Putnam County, Georgia",177,0,0,0,161,9,139,15,0,0,0,0,782,78,52,270,0,161,8,130,0,45,20,9,9,486,50,72,0,49,77,83,0,0,21,42,72,20,947.5,616.5,95,110,1769,,
1400000US13237960300,,"Census Tract 9603, Putnam County, Georgia",0,0,0,0,0,45,0,0,66,0,0,0,286,0,0,0,0,22,43,0,73,104,0,22,22,118,0,0,0,0,0,0,0,0,44,40,19,15,11,279,147,78,515,,
1400000US13239960300,,"Census Tract 9603, Quitman County, Georgia",12,41,0,0,10,0,16,0,50,0,0,7,118,3,59,8,7,0,0,0,0,15,11,15,0,167,51,7,31,5,5,0,12,0,25,17,14,0,231.5,80.5,73,36,421,,
1400000US13241970100,,"Census Tract 9701, Rabun County, Georgia",0,38,29,89,1,83,0,0,64,5,0,37,360,114,2,47,155,12,0,0,0,0,12,0,18,219,6,0,11,76,29,0,0,0,41,4,13,39,588,156.5,73.5,107,925,,
1400000US13241970201,,"Census Tract 9702.01, Rabun County, Georgia",46,0,15,22,10,13,0,46,26,0,0,6,90,39,0,3,13,0,17,0,0,6,0,0,12,185,28,12,0,14,0,47,0,0,45,6,13,20,197,166.5,44.5,51,459,,
1400000US13241970202,,"Census Tract 9702.02, Rabun County, Georgia",16,0,25,7,0,0,0,0,21,0,0,19,184,14,28,69,0,37,14,0,0,0,22,0,0,158,17,3,29,8,0,37,0,17,0,6,35,6,234.5,97,38.5,60,430,,
1400000US13241970301,,"Census Tract 9703.01, Rabun County, Georgia",0,0,0,0,0,12,5,0,35,8,23,15,122,15,0,6,12,0,25,0,0,36,17,11,0,248,17,0,21,32,19,36,0,0,9,30,29,55,112.5,127.5,95,133,468,,
1400000US13241970302,,"Census Tract 9703.02, Rabun County, Georgia",57,32,0,0,47,0,0,0,23,0,0,6,152,0,44,0,0,25,0,0,5,24,20,8,26,90,0,47,0,0,4,0,0,5,7,10,5,12,218,75,57,57,407,,
1400000US13243790100,,"Census Tract 7901, Randolph County, Georgia",16,2,27,0,0,0,0,11,2,0,0,0,149,35,20,18,0,10,27,0,0,31,0,0,8,174,34,24,14,0,5,37,0,21,33,3,0,3,197.5,136.5,36,11,381,,
1400000US13243790200,,"Census Tract 7902, Randolph County, Georgia",408,0,48,0,30,9,0,0,6,0,0,18,599,232,126,42,67,76,9,9,0,15,0,7,16,271,46,30,59,25,0,0,0,0,5,106,0,0,1136,93,119,41,1389,,
1400000US13245000100,,"Census Tract 1, Richmond County, Georgia",85,0,30,18,0,0,42,0,16,23,45,59,258,0,0,31,10,11,0,18,0,25,29,68,66,214,0,0,0,0,0,0,7,0,13,0,58,136,179.5,99.5,79,432,790,,
1400000US13245001000,,"Census Tract 10, Richmond County, Georgia",20,12,0,0,0,0,0,0,12,8,0,6,103,9,12,73,0,0,0,0,0,9,0,0,0,105,0,0,48,0,0,0,10,9,0,7,0,31,174,29.5,25.5,37,266,,
1400000US13245010101,,"Census Tract 101.01, Richmond County, Georgia",0,10,0,45,0,70,0,0,77,173,0,0,120,27,0,9,8,11,0,41,0,24,0,0,0,120,14,0,0,17,0,0,40,0,0,32,17,0,135.5,207,255.5,17,615,,
1400000US13245010104,,"Census Tract 101.04, Richmond County, Georgia",79,25,0,0,0,35,0,0,108,0,0,18,236,0,0,0,0,0,12,0,0,27,0,7,190,41,0,23,0,0,0,0,0,0,12,0,6,0,127,120.5,73.5,221,542,,
1400000US13245010105,,"Census Tract 101.05, Richmond County, Georgia",0,0,0,0,36,14,0,0,0,0,87,27,282,49,0,23,0,70,0,0,0,66,57,0,17,274,25,0,0,0,126,0,23,0,0,34,0,66,213,186,124,197,720,,
1400000US13245010106,,"Census Tract 101.06, Richmond County, Georgia",0,0,0,0,18,41,0,16,57,36,0,0,63,0,0,0,0,0,31,0,16,16,0,0,0,368,0,0,0,0,39,0,0,193,21,66,0,49,28.5,372.5,149,49,599,,
1400000US13245010107,,"Census Tract 101.07, Richmond County, Georgia",0,4,30,16,0,12,0,0,20,0,0,0,136,0,0,22,50,0,9,0,13,9,23,10,0,35,0,5,15,3,0,0,0,0,0,0,12,0,145,48.5,37.5,22,253,,
1400000US13245010201,,"Census Tract 102.01, Richmond County, Georgia",0,0,0,0,0,0,0,184,74,0,120,80,200,0,0,0,0,16,0,0,0,0,50,116,18,288,4,0,0,0,0,0,0,0,30,135,0,119,12,244,237,453,946,,
1400000US13245010203,,"Census Tract 102.03, Richmond County, Georgia",237,0,14,64,43,71,83,0,0,12,12,0,342,46,11,0,85,7,92,41,0,0,49,11,0,475,104,10,36,42,63,44,66,0,54,45,11,0,705.5,480.5,133,34,1353,,
1400000US13245010204,,"Census Tract 102.04, Richmond County, Georgia",150,200,72,0,118,45,39,63,349,168,16,239,996,98,0,0,30,125,0,0,81,161,157,224,120,823,59,0,0,31,0,0,0,55,314,147,107,110,761.5,816.5,884,816,3278,,
1400000US13245010300,,"Census Tract 103, Richmond County, Georgia",143,0,44,113,0,0,0,0,158,79,43,0,781,274,25,175,92,0,70,0,0,0,82,63,0,354,56,14,60,48,0,70,0,0,53,53,0,0,1044,245.5,319.5,106,1715,,
1400000US13245010400,,"Census Tract 104, Richmond County, Georgia",424,128,18,0,8,63,0,0,0,0,0,0,284,157,59,35,0,7,0,14,0,12,0,0,0,327,115,66,56,14,7,19,35,0,15,0,0,0,1083,155.5,13.5,0,1252,,
1400000US13245010504,,"Census Tract 105.04, Richmond County, Georgia",218,71,236,310,29,0,0,0,26,0,0,0,942,358,68,118,155,30,213,0,0,0,0,0,0,743,172,92,64,61,89,174,0,0,0,73,18,0,1997,474,86,18,2575,,
1400000US13245010506,,"Census Tract 105.06, Richmond County, Georgia",26,0,77,77,148,30,0,0,0,0,27,0,570,256,10,95,35,91,0,0,0,62,0,21,0,362,151,0,65,36,0,0,0,0,83,0,10,17,947.5,222,72.5,75,1317,,
1400000US13245010507,,"Census Tract 105.07, Richmond County, Georgia",53,0,128,0,100,0,73,0,15,25,0,17,113,34,63,0,0,0,0,0,16,0,0,0,0,515,17,124,0,0,138,192,0,0,28,0,0,16,538,421.5,46.5,33,1039,,
1400000US13245010508,,"Census Tract 105.08, Richmond County, Georgia",109,0,90,85,25,76,0,0,98,0,0,31,352,99,0,91,0,0,48,0,0,41,13,36,24,531,203,0,86,0,84,32,0,0,79,11,36,0,817.5,319.5,133,127,1397,,
1400000US13245010509,,"Census Tract 105.09, Richmond County, Georgia",270,0,0,0,0,35,0,23,31,55,0,20,432,280,0,13,10,0,0,13,0,87,9,0,20,313,150,0,0,15,67,0,27,0,42,12,0,0,771.5,211.5,156,40,1179,,
1400000US13245010510,,"Census Tract 105.10, Richmond County, Georgia",37,69,46,27,28,22,11,23,82,10,9,14,373,88,15,61,19,96,8,0,19,29,0,38,0,618,184,110,43,48,89,0,0,0,129,6,9,0,853.5,309.5,136,70,1369,,
1400000US13245010511,,"Census Tract 105.11, Richmond County, Georgia",85,49,55,0,22,57,0,0,15,0,0,0,191,65,83,0,0,0,27,0,0,8,0,0,8,142,28,15,3,26,0,23,0,0,25,0,22,0,420,142,24,30,616,,
1400000US13245010512,,"Census Tract 105.12, Richmond County, Georgia",149,116,87,70,21,0,0,0,0,15,19,17,518,206,0,79,178,0,0,13,0,14,28,0,0,373,111,34,0,31,18,35,13,43,48,30,0,10,1080.5,154.5,104,46,1385,,
1400000US13245010513,,"Census Tract 105.13, Richmond County, Georgia",83,51,0,15,26,0,0,0,0,49,8,0,239,39,47,0,12,0,0,34,0,0,85,14,8,266,132,14,0,0,12,0,35,0,46,0,15,12,412,111,157,57,737,,
1400000US13245010600,,"Census Tract 106, Richmond County, Georgia",133,251,11,141,0,0,0,9,0,0,0,0,399,126,40,80,31,0,29,0,9,57,27,0,0,390,139,95,76,27,0,0,0,0,53,0,0,0,1150,102,82,0,1334,,
1400000US13245010706,,"Census Tract 107.06, Richmond County, Georgia",43,21,0,75,0,10,0,0,30,35,10,0,454,186,35,11,64,52,0,0,0,74,21,0,11,633,39,13,89,42,31,19,10,0,314,23,0,53,659.5,289.5,288,74,1311,,
1400000US13245010707,,"Census Tract 107.07, Richmond County, Georgia",15,0,38,24,6,14,0,0,104,14,33,4,251,11,0,0,25,0,0,0,0,108,107,0,0,241,12,0,15,29,0,8,0,0,127,40,10,0,172,194.5,330.5,47,744,,
1400000US13245010708,,"Census Tract 107.08, Richmond County, Georgia",0,0,0,71,0,0,0,0,158,14,79,0,767,156,126,17,0,0,94,0,23,116,158,77,0,320,35,0,34,49,0,71,0,26,105,0,0,0,488,403.5,361.5,156,1409,,
1400000US13245010709,,"Census Tract 107.09, Richmond County, Georgia",0,0,90,76,46,21,12,24,90,32,39,8,278,23,0,0,58,41,21,0,0,109,7,0,19,522,33,0,9,181,117,0,0,0,125,19,20,18,572,342,220,104,1238,,
1400000US13245010710,,"Census Tract 107.10, Richmond County, Georgia",48,0,0,0,110,0,0,0,56,0,11,0,641,242,85,66,0,41,0,23,111,41,18,0,14,607,26,58,18,23,113,26,0,0,93,143,58,49,698,387,256,132,1473,,
1400000US13245010711,,"Census Tract 107.11, Richmond County, Georgia",17,17,70,0,24,0,0,0,30,8,0,0,265,43,13,33,35,15,0,0,0,69,57,0,0,345,65,33,71,43,17,28,0,0,54,8,8,18,468,132.5,149.5,26,776,,
1400000US13245010712,,"Census Tract 107.12, Richmond County, Georgia",47,0,49,0,0,64,0,0,195,108,21,65,465,70,0,0,53,0,66,0,0,50,122,36,68,481,54,0,28,70,0,63,0,45,60,84,0,77,371,390.5,466.5,267,1495,,
1400000US13245010800,,"Census Tract 108, Richmond County, Georgia",43,0,71,102,92,43,56,52,219,96,16,31,499,0,11,45,6,60,85,20,22,146,62,42,0,370,0,12,25,0,52,28,20,26,44,41,38,84,417,658.5,403.5,211,1690,,
1400000US13245010903,,"Census Tract 109.03, Richmond County, Georgia",66,0,44,59,24,3,0,0,67,36,58,16,345,89,0,21,16,23,0,0,0,49,69,24,54,419,82,10,41,43,40,0,0,0,61,75,53,14,514.5,135,268.5,219,1137,,
1400000US13245010904,,"Census Tract 109.04, Richmond County, Georgia",31,0,0,9,13,0,20,0,0,25,58,0,427,160,51,0,12,0,0,80,0,47,26,51,0,254,35,0,10,21,0,66,19,0,12,49,16,26,335.5,221,129.5,151,837,,
1400000US13245010905,,"Census Tract 109.05, Richmond County, Georgia",73,134,11,0,76,0,0,0,198,63,30,0,340,17,78,19,0,19,0,0,37,152,0,18,0,410,12,78,24,13,153,0,0,0,52,38,0,40,583,362,302,88,1335,,
1400000US13245010906,,"Census Tract 109.06, Richmond County, Georgia",119,0,50,0,0,0,0,51,56,56,0,18,515,141,0,0,0,55,20,0,0,178,34,36,51,622,74,24,0,0,70,0,12,61,155,157,17,52,470.5,401,441.5,174,1487,,
1400000US13245001100,,"Census Tract 11, Richmond County, Georgia",34,0,0,0,0,0,0,0,35,14,0,43,182,14,0,0,0,0,0,0,0,44,14,0,110,236,0,0,0,0,8,0,0,0,7,7,0,214,52,47,78,367,544,,
1400000US13245011000,,"Census Tract 110, Richmond County, Georgia",0,0,0,0,0,0,0,0,0,0,0,11,117,30,0,0,0,87,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,0,73.5,43.5,0,26,143,,
1400000US13245001200,,"Census Tract 12, Richmond County, Georgia",83,88,0,0,0,20,0,0,25,0,0,28,632,0,141,22,0,330,60,0,0,0,17,0,62,240,78,14,0,0,79,0,0,0,33,0,0,36,630.5,313.5,46,126,1116,,
1400000US13245001300,,"Census Tract 13, Richmond County, Georgia",5,0,20,0,23,7,0,0,21,0,7,8,51,5,0,21,0,5,6,0,0,6,0,8,0,102,0,0,23,0,23,6,0,0,13,37,0,0,99.5,64.5,57,23,244,,
1400000US13245001400,,"Census Tract 14, Richmond County, Georgia",0,0,0,6,0,0,0,0,16,0,0,0,52,0,26,0,12,14,0,0,0,0,0,0,0,94,38,50,0,6,0,0,0,0,0,0,0,0,145,15,8,0,168,,
1400000US13245001500,,"Census Tract 15, Richmond County, Georgia",0,4,0,23,0,10,6,0,0,0,0,0,26,0,0,0,0,11,6,0,9,0,0,0,0,24,0,0,0,24,0,0,0,0,0,0,0,0,56.5,36.5,0,0,93,,
1400000US13245001601,,"Census Tract 16.01, Richmond County, Georgia",189,0,0,108,0,33,0,0,64,0,13,0,125,63,0,0,0,0,0,0,62,0,0,0,0,138,85,0,0,0,0,0,0,0,41,0,0,12,445,147.5,52.5,25,670,,
1400000US13245001602,,"Census Tract 16.02, Richmond County, Georgia",0,0,0,0,0,23,0,29,98,56,15,197,270,60,0,0,12,0,25,0,0,91,0,7,75,382,42,0,0,141,0,0,0,0,36,0,36,127,255,189.5,168.5,457,1070,,
1400000US13245000200,,"Census Tract 2, Richmond County, Georgia",0,49,0,39,23,0,0,0,74,0,11,14,236,59,56,0,28,25,30,0,11,0,0,27,0,123,32,0,27,37,27,0,0,0,0,0,0,0,364.5,115.5,37,52,569,,
1400000US13245000300,,"Census Tract 3, Richmond County, Georgia",32,0,0,0,47,0,0,0,16,0,0,0,120,28,12,7,0,73,0,0,0,0,0,0,0,50,0,6,0,0,22,0,0,0,15,7,0,0,156,86.5,22.5,0,265,,
1400000US13245000600,,"Census Tract 6, Richmond County, Georgia",35,10,140,0,0,0,0,0,29,37,16,0,268,66,22,85,29,0,0,0,66,0,0,0,0,253,84,0,25,0,12,53,10,0,55,14,0,0,502,177,93,16,788,,
1400000US13245000700,,"Census Tract 7, Richmond County, Georgia",0,0,0,14,0,0,0,0,0,14,0,0,74,0,58,0,0,0,16,0,0,0,0,0,0,78,2,61,0,0,0,0,0,0,9,6,0,0,135,20.5,24.5,0,180,,
1400000US13245000900,,"Census Tract 9, Richmond County, Georgia",50,0,18,7,7,0,0,0,0,0,0,0,65,20,0,31,0,6,0,0,0,0,0,8,0,74,18,0,29,0,0,0,0,0,22,0,0,5,179.5,17.5,11,13,221,,
1400000US13247060101,,"Census Tract 601.01, Rockdale County, Georgia",0,0,0,9,2,27,0,0,93,9,74,0,154,0,0,0,0,9,13,0,0,13,83,36,0,302,0,0,0,12,30,16,13,0,42,128,35,26,41.5,163.5,294,171,670,,
1400000US13247060102,,"Census Tract 601.02, Rockdale County, Georgia",22,0,0,0,114,0,0,0,33,0,52,156,361,19,0,0,0,89,10,0,37,0,67,19,120,411,0,0,0,0,17,37,64,77,0,74,33,109,151,351.5,157.5,489,1149,,
1400000US13247060201,,"Census Tract 602.01, Rockdale County, Georgia",55,203,78,61,128,32,0,0,23,12,0,29,343,0,176,30,40,23,8,5,0,37,0,13,11,505,36,36,68,118,13,0,0,40,60,71,14,49,983,227,143,116,1469,,
1400000US13247060202,,"Census Tract 602.02, Rockdale County, Georgia",49,93,49,0,0,16,0,0,168,140,6,40,736,32,134,102,76,36,0,0,0,108,31,141,76,1303,90,57,51,79,65,34,0,39,206,146,91,445,862.5,380.5,558,799,2600,,
1400000US13247060304,,"Census Tract 603.04, Rockdale County, Georgia",29,155,94,0,69,0,0,0,35,14,0,34,640,25,86,92,0,163,72,91,27,67,0,0,17,550,67,130,0,0,147,45,0,53,32,29,47,0,867.5,544.5,110,98,1620,,
1400000US13247060305,,"Census Tract 603.05, Rockdale County, Georgia",52,34,64,7,0,12,5,51,48,7,30,91,493,46,56,49,19,0,30,12,0,167,114,0,0,414,71,35,8,43,19,0,27,24,26,114,47,0,493.5,291,355.5,168,1308,,
1400000US13247060306,,"Census Tract 603.06, Rockdale County, Georgia",0,0,0,0,0,58,0,0,30,63,30,37,155,0,0,0,0,3,62,0,0,39,32,19,0,315,0,0,0,13,3,35,0,0,42,34,0,188,16,213.5,184.5,274,688,,
1400000US13247060307,,"Census Tract 603.07, Rockdale County, Georgia",41,16,0,0,80,57,0,0,34,178,151,71,632,89,0,0,0,47,128,0,0,31,200,74,63,783,111,9,23,0,45,152,0,38,42,191,39,133,375,514.5,622.5,531,2043,,
1400000US13247060308,,"Census Tract 603.08, Rockdale County, Georgia",241,108,65,79,95,83,0,42,170,0,0,0,824,62,205,76,48,97,0,0,34,63,109,22,108,1143,109,77,92,86,96,38,0,168,166,288,0,23,1392,708.5,596.5,153,2850,,
1400000US13247060309,,"Census Tract 603.09, Rockdale County, Georgia",70,127,90,23,0,70,0,20,5,27,20,31,717,93,79,130,120,61,0,0,20,52,105,0,57,604,113,81,84,50,17,36,0,0,111,73,0,39,1099,269,289,147,1804,,
1400000US13247060403,,"Census Tract 604.03, Rockdale County, Georgia",0,0,0,52,12,0,0,83,57,0,14,42,384,0,0,51,31,11,0,0,35,109,39,70,38,315,0,0,17,0,19,0,0,55,74,28,11,111,172,314,187,286,959,,
1400000US13247060404,,"Census Tract 604.04, Rockdale County, Georgia",80,0,65,0,22,71,48,0,61,82,0,0,774,0,141,30,0,195,177,18,0,94,44,32,43,465,23,0,13,0,107,0,0,0,86,0,75,161,514,596.5,246.5,311,1668,,
1400000US13247060405,,"Census Tract 604.05, Rockdale County, Georgia",0,0,121,0,27,55,0,0,37,47,13,19,702,0,0,0,41,30,10,0,125,165,142,23,166,533,0,0,117,23,47,161,0,0,43,89,27,26,354,525.5,400.5,274,1554,,
1400000US13247060406,,"Census Tract 604.06, Rockdale County, Georgia",12,3,26,11,8,31,34,10,54,60,16,13,309,0,3,22,12,32,35,0,0,77,54,31,43,504,0,6,22,63,27,12,3,0,100,31,66,174,213.5,274,260.5,343,1091,,
1400000US13247060407,,"Census Tract 604.07, Rockdale County, Georgia",16,32,8,20,33,0,0,12,95,14,0,0,221,14,33,16,22,0,0,0,25,66,8,0,37,298,0,47,0,11,12,0,0,0,143,31,17,37,241.5,211.5,205,91,749,,
1400000US13249960100,,"Census Tract 9601, Schley County, Georgia",75,0,16,6,0,95,4,0,8,27,16,13,244,58,11,20,11,63,27,0,0,16,33,0,5,303,50,18,27,0,24,17,0,0,50,85,16,16,335.5,223.5,182,66,807,,
1400000US13249960200,,"Census Tract 9602, Schley County, Georgia",12,0,0,20,0,0,0,0,8,14,23,4,172,15,0,50,9,0,7,0,6,51,24,0,10,174,15,0,5,6,0,11,0,46,12,15,22,42,132,105.5,88.5,101,427,,
1400000US13251970200,,"Census Tract 9702, Screven County, Georgia",4,0,1,0,11,13,18,0,3,1,0,4,86,11,10,2,14,5,9,13,0,0,0,0,22,137,29,12,0,51,25,0,0,0,9,0,0,11,154.5,79.5,7,37,278,,
1400000US13251970300,,"Census Tract 9703, Screven County, Georgia",74,19,0,35,12,13,0,14,36,0,0,0,261,126,10,0,13,14,63,4,0,22,3,0,6,302,65,0,19,27,59,96,4,6,11,15,0,0,430.5,277,52.5,6,766,,
1400000US13251970400,,"Census Tract 9704, Screven County, Georgia",141,0,71,0,55,12,17,24,22,12,51,18,236,43,46,17,9,11,0,0,7,24,79,0,0,266,12,22,35,6,31,0,0,26,49,48,23,14,450.5,182,186.5,106,925,,
1400000US13251970500,,"Census Tract 9705, Screven County, Georgia",11,78,4,0,0,47,0,6,51,17,11,3,232,78,0,0,30,21,50,0,0,27,9,0,17,120,32,0,15,15,0,0,0,6,39,2,2,9,273.5,178,86.5,42,580,,
1400000US13251970600,,"Census Tract 9706, Screven County, Georgia",10,10,0,3,3,0,0,9,87,4,7,0,166,17,17,45,0,2,0,0,13,21,37,0,14,103,5,29,11,26,2,0,0,0,9,17,0,4,176.5,84,116.5,25,402,,
1400000US13253200100,,"Census Tract 2001, Seminole County, Georgia",11,22,13,42,2,21,0,9,25,0,1,11,174,16,17,1,13,1,8,0,20,24,10,7,57,219,43,13,1,20,0,0,0,0,65,31,46,0,213.5,116.5,98,122,550,,
1400000US13253200200,,"Census Tract 2002, Seminole County, Georgia",74,0,0,50,0,0,7,40,21,15,0,0,337,187,13,14,20,0,0,0,26,21,37,19,0,182,89,0,12,4,0,21,0,1,14,16,25,0,463,123,96,44,726,,
1400000US13253200300,,"Census Tract 2003, Seminole County, Georgia",60,0,0,17,0,22,0,0,10,28,0,0,241,22,15,50,11,11,34,0,0,43,37,0,18,155,12,43,34,0,15,17,0,0,7,0,0,27,277,116,95,45,533,,
1400000US13255160100,,"Census Tract 1601, Spalding County, Georgia",85,0,0,20,0,17,0,0,113,31,0,58,343,98,78,0,0,52,14,0,0,56,12,14,19,499,78,30,87,8,89,0,0,10,103,38,0,56,554.5,247.5,217,147,1166,,
1400000US13255160200,,"Census Tract 1602, Spalding County, Georgia",65,37,0,18,23,0,0,128,166,0,12,0,472,106,27,0,34,0,0,0,0,190,19,79,17,345,2,0,0,0,0,0,36,40,87,19,94,67,300.5,437,259.5,269,1266,,
1400000US13255160300,,"Census Tract 1603, Spalding County, Georgia",62,66,0,0,12,0,0,10,0,0,0,0,329,62,54,100,0,8,0,0,10,15,51,29,0,271,12,29,51,42,37,0,0,0,11,0,89,0,506.5,61.5,64,118,750,,
1400000US13255160400,,"Census Tract 1604, Spalding County, Georgia",260,36,88,0,91,54,0,0,12,0,0,0,780,197,119,65,87,18,219,52,23,0,0,0,0,255,18,0,0,57,107,23,0,0,23,27,0,0,1035,496.5,44.5,0,1576,,
1400000US13255160500,,"Census Tract 1605, Spalding County, Georgia",103,0,12,47,52,0,0,0,71,160,0,19,689,115,0,51,48,5,64,0,0,62,333,0,11,375,179,0,0,26,0,0,0,52,56,9,0,53,609.5,239,596.5,83,1528,,
1400000US13255160600,,"Census Tract 1606, Spalding County, Georgia",14,0,0,20,14,0,16,0,45,40,0,0,329,0,60,0,17,0,0,19,21,155,57,0,0,238,37,17,0,18,0,0,13,0,108,20,25,0,190,230,271,25,716,,
1400000US13255160700,,"Census Tract 1607, Spalding County, Georgia",122,114,0,0,58,0,66,38,45,41,0,0,791,118,222,0,191,99,0,0,38,32,72,0,19,834,71,219,0,76,224,0,0,35,128,64,0,17,1323.5,470,279.5,36,2109,,
1400000US13255160800,,"Census Tract 1608, Spalding County, Georgia",171,238,61,34,0,56,0,0,10,0,0,0,177,0,108,20,0,0,49,0,0,0,0,0,0,251,24,99,49,6,8,0,22,0,28,0,15,0,814,150,19,15,998,,
1400000US13255160900,,"Census Tract 1609, Spalding County, Georgia",63,0,3,38,58,13,16,3,28,0,0,0,271,42,17,42,63,28,4,17,4,54,0,0,0,257,45,0,33,59,34,0,0,6,67,13,0,0,465,197.5,87.5,0,750,,
1400000US13255161000,,"Census Tract 1610, Spalding County, Georgia",0,0,0,92,63,0,0,0,60,107,14,15,308,6,19,0,0,12,81,0,0,69,80,10,31,708,99,31,0,64,17,60,91,0,57,222,20,47,357,371,502,137,1367,,
1400000US13255161100,,"Census Tract 1611, Spalding County, Georgia",12,32,0,0,24,63,0,0,22,82,20,32,385,11,53,0,0,0,27,42,0,65,61,75,51,319,0,0,0,17,10,49,0,0,96,17,97,33,142,289.5,251.5,308,991,,
