County_ID,County_Name,State_ID,State_Name,n^M_i,n^H_i,n^U_i,n^O_i,p_i,PREDICTED_DEMAND,STATE_FIPS,COUNTY_FIPS,County_Population_2010,RUCC_2013,NUM_DENTISTS,ACCEPTS_MED,ACCEPTS_CHIP,ACCEPTS_MED_CHIP,ONLY_PRIVATE,NUM_GENERALIST,NUM_SPECIALIST,NUM_PEDIATRITION,NUM_MED_GENERALIST,NUM_MED_SPECIALIST,NUM_MED_PEDIATRITION,NUM_CHIP_GENERALIST,NUM_CHIP_SPECIALIST,NUM_CHIP_PEDIATRITION,NUM_MED_CHIP_GENERALIST,NUM_MED_CHIP_SPECIALIST,NUM_MED_CHIP_PEDIATRITION,PUBLIC_DENTIST_RATIO,PREDICTED_SUPPLY,PUBLIC_AVAILABILITY_RATIO,label
39,Decatur County,20,Kansas,209.5,118.1,177.4,48,553,0.585575139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Dickinson County,20,Kansas,1072.5,1205.1,1437.4,762,4477,4.307745826,20,41,0,7,4,2,0,2,2,4,0,0,2,0,0,0,0,0,2,0,0,0.5,0.44,0.102141588,0
43,Doniphan County,20,Kansas,399,254.8,484.2,336,1474,1.319573284,20,43,0,3,1.5,0,0.5,0.5,1,0.5,1,0,0,0,0,0.5,0,0,0.5,0,0,0.333333333,0.11,0.083360281,0
45,Douglas County,20,Kansas,4280,3037.2,6569.8,7949,21836,16.10273655,20,45,0,3,63.66666667,7.333333333,8.333333333,14.66666667,49,53.5,7.666666667,2.5,4.833333333,1,1.5,6.666666667,0.666666667,1,10.5,1.666666667,2.5,0.230366492,4.41,0.273866494,-1
47,Edwards County,20,Kansas,186,178.4,205.6,110,680,0.660946197,20,47,0,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Elk County,20,Kansas,147.5,195.1,129.4,70,542,0.547309833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Ellis County,20,Kansas,1326.5,1310.5,1957,1626,6220,5.326994434,20,51,0,5,20.5,2.5,1,3.5,17,16,4.5,0,1,1.5,0,1,0,0,2,1.5,0,0.170731707,0.44,0.082598172,0
53,Ellsworth County,20,Kansas,277,335.6,355.4,160,1128,1.12244898,20,53,0,7,3,1,0,1,2,3,0,0,1,0,0,0,0,0,1,0,0,0.333333333,0.22,0.196,0
55,Finney County,20,Kansas,3849,3341.8,2966.2,1199,11356,11.7775974,20,55,0,5,20.64285714,2.142857143,8.5,10.64285714,10,16.14285714,4.5,0,1.642857143,0.5,0,7.5,1,0,9.142857143,1.5,0,0.515570934,2.011428571,0.170784287,0
57,Ford County,20,Kansas,4048,2637,2822,916,10423,11.02388683,20,57,0,5,12.82467532,4.642857143,3.181818182,6.824675325,6,11.82467532,1,0,4.642857143,0,0,3.181818182,0,0,6.824675325,0,0,0.532151899,1.501428571,0.136197749,0
59,Franklin County,20,Kansas,1304.5,1945.9,1656.6,1163,6070,5.689935065,20,59,0,6,8.2,1,4.2,5.2,3,6.866666667,1.333333333,0,0.333333333,0.666666667,0,3.533333333,0.666666667,0,3.866666667,1.333333333,0,0.634146341,0.850666667,0.149503757,0
61,Geary County,20,Kansas,3205,3001,2937,1515,10658,10.60180891,20,61,0,4,8.5,2,1.5,3.5,5,8.5,0,0,2,0,0,1.5,0,0,3.5,0,0,0.411764706,0.77,0.072629115,0
63,Gove County,20,Kansas,135,161.6,170.4,81,548,0.541512059,20,63,0,9,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0.22,0.406269807,0
65,Graham County,20,Kansas,139,119.2,83.8,119,461,0.396567718,20,65,0,9,1.5,0,0.5,0.5,1,1.5,0,0,0,0,0,0.5,0,0,0.5,0,0,0.333333333,0.11,0.277380117,0
67,Grant County,20,Kansas,433,899.6,589.4,479,2401,2.228664193,20,67,0,7,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Gray County,20,Kansas,290,541.8,670.2,239,1741,1.741651206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Greeley County,20,Kansas,75.5,88.1,147.4,0,311,0.360621521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Greenwood County,20,Kansas,437,380,297,184,1298,1.29174397,20,73,0,6,3,1.5,1.5,3,0,3,0,0,1.5,0,0,1.5,0,0,3,0,0,1,0.66,0.510937163,0
75,Hamilton County,20,Kansas,280,211.6,230.4,80,802,0.837198516,20,75,0,9,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0.22,0.262781163,0
77,Harper County,20,Kansas,361,367.8,539.2,112,1380,1.470315399,20,77,0,8,2,0,2,2,0,2,0,0,0,0,0,2,0,0,2,0,0,1,0.44,0.299255521,0
79,Harvey County,20,Kansas,2010.5,1802.1,2460.4,2129,8402,7.273886827,20,79,0,2,15.83333333,3.5,5.333333333,8.833333333,7,15.83333333,0,0,3.5,0,0,5.333333333,0,0,8.833333333,0,0,0.557894737,1.943333333,0.267165737,0
81,Haskell County,20,Kansas,380,291.6,341.4,164,1177,1.174628942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Hodgeman County,20,Kansas,91.5,72.3,126.2,101,391,0.336270872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,Jackson County,20,Kansas,639.5,729.5,1170,680,3219,2.944109462,20,85,0,3,5,1,2,3,2,5,0,0,1,0,0,2,0,0,3,0,0,0.6,0.66,0.224176447,0
87,Jefferson County,20,Kansas,740.5,1005.7,1506.8,1065,4318,3.77203154,20,87,0,3,4,1,0,1,3,4,0,0,1,0,0,0,0,0,1,0,0,0.25,0.22,0.058324009,0
89,Jewell County,20,Kansas,172.5,162.5,148,29,512,0.560064935,20,89,0,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,Johnson County,20,Kansas,15943,18566.2,34755.8,74912,144177,80.31655844,20,91,0,1,550.5,29.96666667,56.53333333,86.5,464,462.6,68,19.9,18.66666667,10,1.3,40.93333333,6,9.6,59.6,16,10.9,0.157129882,22.268,0.277252916,-1
93,Kearny County,20,Kansas,420,235.8,291.2,153,1100,1.09809833,20,93,0,9,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0.22,0.200346357,0
95,Kingman County,20,Kansas,298.5,316.7,573.8,457,1646,1.378710575,20,95,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Kiowa County,20,Kansas,117.5,153.3,173.2,114,558,0.514842301,20,97,0,9,0.090909091,0,0.090909091,0.090909091,0,0.090909091,0,0,0,0,0,0.090909091,0,0,0.090909091,0,0,1,0.02,0.038846847,0
99,Labette County,20,Kansas,1735.5,1232.1,1283.4,461,4712,4.929267161,20,99,0,7,7.176190476,1.80952381,1.366666667,3.176190476,4,7.176190476,0,0,1.80952381,0,0,1.366666667,0,0,3.176190476,0,0,0.442601194,0.698761905,0.141757767,0
101,Lane County,20,Kansas,109,83.6,127.4,76,396,0.371057514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Leavenworth County,20,Kansas,3285.5,3686.1,5551.4,6490,19013,14.5211039,20,103,0,1,28,2,4,6,22,27,1,0,1,1,0,4,0,0,5,1,0,0.214285714,1.1,0.075751817,-1
105,Lincoln County,20,Kansas,135.5,196.3,218.2,89,639,0.637755102,20,105,0,9,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0.22,0.34496,0
107,Linn County,20,Kansas,655,664.6,480.4,387,2187,2.087198516,20,107,0,1,2,1,0,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0.5,0.22,0.105404444,0
109,Logan County,20,Kansas,113,270,220,82,685,0.699211503,20,109,0,9,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Lyon County,20,Kansas,1980,2133.2,2092.8,861,7067,7.19619666,20,111,0,4,13,3.166666667,5.833333333,9,4,11,2,0,2.833333333,0.333333333,0,4.166666667,1.666666667,0,7,2,0,0.692307692,1.54,0.214001934,0
113,McPherson County,20,Kansas,1512.5,1497.5,1937,1599,6546,5.736317254,20,113,0,7,14.61666667,0,4.616666667,4.616666667,10,14.11666667,0.5,0,0,0,0,4.116666667,0.5,0,4.116666667,0.5,0,0.315849487,0.905666667,0.157882946,0
115,Marion County,20,Kansas,455,870.4,775.6,489,2590,2.43622449,20,115,0,6,1.75,0.5,1.25,1.75,0,1.75,0,0,0.5,0,0,1.25,0,0,1.75,0,0,1,0.385,0.158031414,0
117,Marshall County,20,Kansas,452.5,563.9,828.6,396,2241,2.139378479,20,117,0,6,3,1,1,2,1,3,0,0,1,0,0,1,0,0,2,0,0,0.666666667,0.44,0.205667209,0
119,Meade County,20,Kansas,342.5,226.1,354.4,176,1099,1.070269017,20,119,0,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,Miami County,20,Kansas,1214,1662.8,2705.2,2564,8146,6.472634508,20,121,0,1,10.7,0,0.7,0.7,10,9.7,1,0,0,0,0,0.7,0,0,0.7,0,0,0.065420561,0.154,0.023792476,0
123,Mitchell County,20,Kansas,390.5,446.5,303,257,1397,1.321892393,20,123,0,7,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,Montgomery County,20,Kansas,2996,1685,2135,961,7777,7.903525046,20,125,0,5,14.84285714,2.476190476,1.366666667,3.842857143,11,14.84285714,0,0,2.476190476,0,0,1.366666667,0,0,3.842857143,0,0,0.258902791,0.845428571,0.106968545,0
127,Morris County,20,Kansas,267.5,261.7,411.8,258,1199,1.091141002,20,127,0,8,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0.22,0.201623804,0
129,Morton County,20,Kansas,163,239.2,240.8,94,737,0.745593692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Nemaha County,20,Kansas,465.5,547.5,1008,601,2622,2.343460111,20,131,0,6,8.5,4.5,3,7.5,1,8.5,0,0,4.5,0,0,3,0,0,7.5,0,0,0.882352941,1.65,0.704087086,0
133,Neosho County,20,Kansas,1639,873.2,906.8,470,3889,3.964517625,20,133,0,7,5,0,1,1,4,5,0,0,0,0,0,1,0,0,1,0,0,0.2,0.22,0.055492249,0
135,Ness County,20,Kansas,195.5,215.1,132.4,103,646,0.629638219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Norton County,20,Kansas,263.5,356.9,264.6,150,1035,1.026205937,20,137,0,7,3,0,2,2,1,3,0,0,0,0,0,2,0,0,2,0,0,0.666666667,0.44,0.428763842,0
139,Osage County,20,Kansas,901,825.8,1193.2,707,3627,3.385899814,20,139,0,3,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,Osborne County,20,Kansas,149,163.8,306.2,130,749,0.717764378,20,141,0,9,2,1,1,2,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0.44,0.61301454,0
143,Ottawa County,20,Kansas,414,239.4,468.6,241,1363,1.301020408,20,143,0,9,2,0,2,2,0,2,0,0,0,0,0,2,0,0,2,0,0,1,0.44,0.338196078,0
145,Pawnee County,20,Kansas,297.5,340.3,294.2,161,1093,1.080705009,20,145,0,7,2.090909091,0,2.090909091,2.090909091,0,2.090909091,0,0,0,0,0,2.090909091,0,0,2.090909091,0,0,1,0.46,0.425648069,0
147,Phillips County,20,Kansas,351,329.2,310.8,227,1218,1.149118738,20,147,0,7,1.5,0,1.5,1.5,0,1.5,0,0,0,0,0,1.5,0,0,1.5,0,0,1,0.33,0.287176589,0
149,Pottawatomie County,20,Kansas,1378,1456.8,2116.2,1824,6775,5.740955473,20,149,0,3,9.75,1.5,3.25,4.75,5,9.75,0,0,1.5,0,0,3.25,0,0,4.75,0,0,0.487179487,1.045,0.182025449,0
151,Pratt County,20,Kansas,492,935.6,600.4,350,2378,2.351576994,20,151,0,7,4,0,1,1,3,4,0,0,0,0,0,1,0,0,1,0,0,0.25,0.22,0.093554241,0
153,Rawlins County,20,Kansas,120,123.4,171.6,82,497,0.481215213,20,153,0,9,4,1,1,2,2,4,0,0,1,0,0,1,0,0,2,0,0,0.5,0.44,0.914351807,0
155,Reno County,20,Kansas,4240,3871.4,3957.6,2105,14174,13.99466605,20,155,0,4,29.34090909,3,4.340909091,7.340909091,22,25.34090909,3,1,1,1,1,4.340909091,0,0,5.340909091,1,1,0.250193648,2.015,0.143983429,0
157,Republic County,20,Kansas,190,190.8,419.2,113,913,0.927643785,20,157,0,9,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.22,0.23716,0
159,Rice County,20,Kansas,673.5,528.3,482.2,476,2160,1.952690167,20,159,0,7,2.833333333,1,1.833333333,2.833333333,0,2.333333333,0.5,0,1,0,0,1.333333333,0.5,0,2.333333333,0.5,0,1,0.513333333,0.262885194,0
161,Riley County,20,Kansas,3003.5,3055.9,2961.6,3288,12309,10.46034323,20,161,0,3,51.5,6,2.5,8.5,43,42.5,7,2,4,0,2,1.5,1,0,5.5,1,2,0.165048544,2.89,0.276281565,1
163,Rooks County,20,Kansas,253,297.8,434.2,167,1152,1.14216141,20,163,0,9,2,0,1,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0.5,0.22,0.192617259,0
165,Rush County,20,Kansas,108.5,158.5,226,165,658,0.571660482,20,165,0,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,Russell County,20,Kansas,175.5,474.7,713.8,129,1493,1.581632653,20,167,0,7,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.22,0.139096774,0
169,Saline County,20,Kansas,2959,3298,3556,2947,12760,11.37871058,20,169,0,5,33.83333333,2.833333333,4,6.833333333,27,30.83333333,3,0,2.833333333,0,0,4,0,0,6.833333333,0,0,0.201970443,1.503333333,0.132118075,0
171,Scott County,20,Kansas,289.5,396.7,385.8,256,1328,1.243042672,20,171,0,7,2.090909091,0,1.090909091,1.090909091,1,2.090909091,0,0,0,0,0,1.090909091,0,0,1.090909091,0,0,0.52173913,0.24,0.193074627,0
173,Sedgwick County,20,Kansas,38224,31132.2,33725.8,28881,131963,119.5292208,20,173,0,2,257.5575758,32.43333333,38.12424242,70.55757576,187,222.6242424,25.93333333,9,24.1,4.333333333,4,29.52424242,5.6,3,53.62424242,9.933333333,7,0.273948749,17.67733333,0.147891312,-1
175,Seward County,20,Kansas,2729,2104.2,1209.8,1078,7121,7.007189239,20,175,0,5,4.5,0,1.5,1.5,3,3.5,1,0,0,0,0,1.5,0,0,1.5,0,0,0.333333333,0.33,0.047094489,0
177,Shawnee County,20,Kansas,9836,9680.8,11777.2,10629,41923,36.28710575,20,177,0,3,89.69848485,8.9,7.798484848,16.69848485,73,77.69848485,10,2,8.9,0,0,6.798484848,1,0,15.69848485,1,0,0.186162396,3.453666667,0.09517614,-1
179,Sheridan County,20,Kansas,176.5,186.9,157.6,83,604,0.604128015,20,179,0,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,Sherman County,20,Kansas,385.5,418.7,412.8,207,1424,1.411178108,20,181,0,7,2,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0.5,0,0,0
183,Smith County,20,Kansas,234.5,175.5,181,122,713,0.685296846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,Stafford County,20,Kansas,283,205,281,181,950,0.891697588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,Stanton County,20,Kansas,99.5,117.5,177,167,561,0.456864564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,Stevens County,20,Kansas,605.5,390.3,448.2,242,1686,1.674397032,20,189,0,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,Sumner County,20,Kansas,1337,1131.8,1932.2,1259,5660,5.103200371,20,191,0,2,6,0,3,3,3,6,0,0,0,0,0,3,0,0,3,0,0,0.5,0.66,0.129330607,0
193,Thomas County,20,Kansas,220.5,467.1,650.4,395,1733,1.55148423,20,193,0,7,2.090909091,1,0.090909091,1.090909091,1,2.090909091,0,0,1,0,0,0.090909091,0,0,1.090909091,0,0,0.52173913,0.24,0.154690583,0
195,Trego County,20,Kansas,101,124,222,76,523,0.518320965,20,195,0,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,Wabaunsee County,20,Kansas,186,494.2,548.8,404,1633,1.425092764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Wallace County,20,Kansas,102,77.2,71.8,144,395,0.291048237,20,199,0,9,0.090909091,0,0.090909091,0.090909091,0,0.090909091,0,0,0,0,0,0.090909091,0,0,0.090909091,0,0,1,0.02,0.068717131,0
201,Washington County,20,Kansas,410.5,305.7,348.8,170,1235,1.234925788,20,201,0,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Wichita County,20,Kansas,50,276.2,116.8,104,547,0.513682746,20,203,0,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,Wilson County,20,Kansas,646,564,519,257,1986,2.00487013,20,205,0,7,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,Woodson County,20,Kansas,235,142,211,29,617,0.681818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,Wyandotte County,20,Kansas,19841,11670.2,8989.8,4701,45202,46.96312616,20,209,0,1,53.68333333,10.36666667,20.31666667,30.68333333,23,51.08333333,2,0.6,10.16666667,0,0.2,19.91666667,0,0.4,30.08333333,0,0.6,0.571561627,7.122333333,0.15165799,-1
1,Acadia Parish,22,Louisiana,7384,2617,2682,3560,16243,14.70663265,22,1,0,2,22.76709957,11.76709957,2,11.76709957,11,19.76709957,3,0,11.76709957,0,0,2,0,0,11.76709957,0,0,0.516846669,2.588761905,0.176026829,0
3,Allen Parish,22,Louisiana,2051,1266,1294,908,5519,5.346706865,22,3,0,6,4.676190476,3.676190476,0,3.676190476,1,3.676190476,0,1,2.676190476,0,1,0,0,0,2.676190476,0,1,0.786150713,1.428761905,0.267222786,1
5,Ascension Parish,22,Louisiana,6913,4434,6959,14419,32725,21.22680891,22,5,0,2,53.16253471,21.16253471,4.071428571,21.16253471,32,44.9920316,5.017094017,3.153409091,15.9920316,2.017094017,3.153409091,4.071428571,0,0,15.9920316,2.017094017,3.153409091,0.398072342,6.167110589,0.290534042,2
7,Assumption Parish,22,Louisiana,2170,780,851,1139,4940,4.407467532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Avoyelles Parish,22,Louisiana,4449,1966,1733,1431,9579,9.448051948,22,9,0,6,7.833333333,5.833333333,0,5.833333333,2,7.833333333,0,0,5.833333333,0,0,0,0,0,5.833333333,0,0,0.744680851,1.283333333,0.13583047,1
11,Beauregard Parish,22,Louisiana,2992,1675.5,2502.5,1887,9057,8.314007421,22,11,0,6,7.833333333,4.833333333,0,4.833333333,3,7.833333333,0,0,4.833333333,0,0,0,0,0,4.833333333,0,0,0.617021277,1.063333333,0.127896606,1
13,Bienville Parish,22,Louisiana,1801,375,485,436,3097,3.085575139,22,13,0,6,2.076923077,1.076923077,0,1.076923077,1,2.076923077,0,0,1.076923077,0,0,0,0,0,1.076923077,0,0,0.518518519,0.236923077,0.076784089,1
15,Bossier Parish,22,Louisiana,10792,5293,7685,7630,31400,27.56261596,22,15,0,2,59.05470085,20.05470085,0,20.05470085,39,46.05470085,8.416666667,4.583333333,14.05470085,1.416666667,4.583333333,0,0,0,14.05470085,1.416666667,4.583333333,0.339595334,6.942034188,0.251864126,2
17,Caddo Parish,22,Louisiana,29899,9399.5,8550.5,11008,58857,55.48353432,22,17,0,2,138.4187359,43.41873585,3,43.41873585,95,117.4146954,15.85,5.154040404,37.41469545,1.85,4.154040404,3,0,0,37.41469545,1.85,4.154040404,0.313676726,11.72062694,0.211245139,-1
19,Calcasieu Parish,22,Louisiana,18221,9558,9730,11924,49433,43.4937384,22,19,0,3,95.11461823,30.11461823,2.5,30.11461823,65,77.91259803,14,3.202020202,26.91259803,0,3.202020202,1.5,0,1,26.91259803,0,3.202020202,0.316613984,8.610468536,0.197970302,-1
21,Caldwell Parish,22,Louisiana,1071,290,524,404,2289,2.185760668,22,21,0,8,3.25,2.25,0,2.25,1,3.25,0,0,2.25,0,0,0,0,0,2.25,0,0,0.692307692,0.495,0.226465782,1
23,Cameron Parish,22,Louisiana,460,234,227,581,1502,1.067949907,22,23,0,3,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Catahoula Parish,22,Louisiana,919,263.5,475.5,514,2172,1.922541744,22,25,0,9,1.5,1.5,0,1.5,0,1.5,0,0,1.5,0,0,0,0,0,1.5,0,0,1,0.33,0.171647768,1
27,Claiborne Parish,22,Louisiana,1708,459,431,251,2849,3.012523191,22,27,0,6,3.326923077,3.326923077,0,3.326923077,0,3.326923077,0,0,3.326923077,0,0,0,0,0,3.326923077,0,0,1,0.731923077,0.242960147,1
29,Concordia Parish,22,Louisiana,2777,785.5,677.5,505,4745,4.916512059,22,29,0,7,8,4,0,4,4,7,1,0,4,0,0,0,0,0,4,0,0,0.5,0.88,0.178988679,1
31,De Soto Parish,22,Louisiana,3098,1007.5,1167.5,1307,6580,6.114332096,22,31,0,2,4,3,0,3,1,4,0,0,3,0,0,0,0,0,3,0,0,0.75,0.66,0.107943106,0
33,East Baton Rouge Parish,22,Louisiana,37295,17002,18091,27937,100325,83.93784787,22,33,0,2,257.7415302,69.74153023,5.404761905,69.74153023,188,211.3597121,37.75555556,8.626262626,56.35971205,6.755555556,6.626262626,3.404761905,2,0,56.35971205,6.755555556,6.626262626,0.270587088,17.96519726,0.214029758,-1
35,East Carroll Parish,22,Louisiana,1094,96.5,73.5,64,1328,1.46567718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,East Feliciana Parish,22,Louisiana,1288,951,674,612,3525,3.377782931,22,37,0,2,6.622113997,2.622113997,0,2.622113997,4,6.622113997,0,0,2.622113997,0,0,0,0,0,2.622113997,0,0,0.395963283,0.576865079,0.170782164,0
39,Evangeline Parish,22,Louisiana,4541,1631,1318,912,8402,8.685064935,22,39,0,6,12.58333333,10.58333333,1,10.58333333,2,11.58333333,1,0,9.583333333,1,0,1,0,0,9.583333333,1,0,0.841059603,2.108333333,0.242753894,1
41,Franklin Parish,22,Louisiana,2805,861,702,792,5160,5.064935065,22,41,0,7,3,3,0,3,0,3,0,0,3,0,0,0,0,0,3,0,0,1,0.66,0.130307692,1
43,Grant Parish,22,Louisiana,1714,1131.5,966.5,862,4674,4.420222635,22,43,0,3,2.243589744,2.243589744,0,2.243589744,0,2.243589744,0,0,2.243589744,0,0,0,0,0,2.243589744,0,0,1,0.493589744,0.111666263,0
45,Iberia Parish,22,Louisiana,8680,3268,3500,3347,18795,17.91280148,22,45,0,2,27.08333333,10.08333333,1.166666667,10.08333333,17,22.08333333,4.5,0.5,8.083333333,1.5,0.5,1.166666667,0,0,8.083333333,1.5,0.5,0.372307692,2.198333333,0.12272415,0
47,Iberville Parish,22,Louisiana,3025,1288.5,1077.5,1614,7005,6.251159555,22,47,0,2,6.516666667,3.516666667,0.833333333,3.516666667,3,6.516666667,0,0,3.516666667,0,0,0.833333333,0,0,3.516666667,0,0,0.539641944,0.773666667,0.123763705,0
49,Jackson Parish,22,Louisiana,1793,550.5,467.5,654,3465,3.259508349,22,49,0,6,2.576923077,0.576923077,0,0.576923077,2,2.576923077,0,0,0.576923077,0,0,0,0,0,0.576923077,0,0,0.223880597,0.126923077,0.038939332,1
51,Jefferson Parish,22,Louisiana,36141,16639.5,19143.5,22614,94538,83.39981447,22,51,0,1,304.4146319,89.41463189,6.725274725,89.41463189,215,254.3662844,44.73954518,5.308802309,76.36628441,7.739545177,5.308802309,5.225274725,1,0.5,76.36628441,7.739545177,5.308802309,0.293726459,21.25997651,0.254916353,-1
53,Jefferson Davis Parish,22,Louisiana,2861,1859,1576,1707,8003,7.300556586,22,53,0,6,7.5,4.5,0,4.5,3,7,0,0.5,4,0,0.5,0,0,0,4,0,0.5,0.6,1.3,0.178068615,1
55,Lafayette Parish,22,Louisiana,19312,8645,11320,16950,56227,45.54383117,22,55,0,2,165.8964364,48.89643641,0,48.89643641,117,136.6944162,24,5.202020202,38.69441621,6,4.202020202,0,0,0,38.69441621,6,4.202020202,0.294740728,12.04246854,0.264414921,-1
57,Lafourche Parish,22,Louisiana,7381,3953.5,4969.5,6176,22480,18.90538033,22,57,0,3,36.15495895,10.15495895,0,10.15495895,26,31.63786494,4.517094017,0,8.637864937,1.517094017,0,0,0,0,8.637864937,1.517094017,0,0.280873198,1.900330286,0.100517961,0
59,LaSalle Parish,22,Louisiana,1267,649,838,668,3422,3.193413729,22,59,0,6,2,1,0,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0.5,0.22,0.068891794,1
61,Lincoln Parish,22,Louisiana,4331,1214.5,1553.5,2234,9333,8.231679035,22,61,0,4,18.32692308,6.326923077,0,6.326923077,12,15.24358974,3.083333333,0,5.243589744,1.083333333,0,0,0,0,5.243589744,1.083333333,0,0.345225603,1.153589744,0.140140273,1
63,Livingston Parish,22,Louisiana,8864,6622,8247,12022,35755,27.51971243,22,63,0,2,50.37562995,31.37562995,1.571428571,31.37562995,19,44.7752026,3.10042735,2.5,26.7752026,2.10042735,2.5,1.571428571,0,0,26.7752026,2.10042735,2.5,0.622833501,7.990544572,0.290357125,2
65,Madison Parish,22,Louisiana,1757,311.5,371.5,170,2610,2.829313544,22,65,0,7,1.333333333,0.333333333,0,0.333333333,1,1.333333333,0,0,0.333333333,0,0,0,0,0,0.333333333,0,0,0.25,0.073333333,0.025919126,1
67,Morehouse Parish,22,Louisiana,3547,923,879,864,6213,6.202458256,22,67,0,6,7.65,2.65,1,2.65,5,6.4,0.25,1,2.4,0.25,0,1,0,0,2.4,0.25,0,0.346405229,0.528,0.085127538,1
69,Natchitoches Parish,22,Louisiana,4748,1708,1020,1747,9223,8.668831169,22,69,0,6,9.916666667,3.916666667,0,3.916666667,6,8.416666667,1.5,0,3.416666667,0.5,0,0,0,0,3.416666667,0.5,0,0.394957983,0.751666667,0.086709114,1
71,Orleans Parish,22,Louisiana,39466,11568.5,11070.5,15744,77849,72.01414657,22,71,0,1,218.0212055,81.02120548,6.076923077,81.02120548,137,177.4028849,33.1496337,7.468686869,66.40288491,12.1496337,2.468686869,4.076923077,2,0,66.40288491,12.1496337,2.468686869,0.371620757,16.68233165,0.231653535,-1
73,Ouachita Parish,22,Louisiana,19554,5195.5,6474.5,7695,38919,36.20593692,22,73,0,3,84.487512,34.487512,3.5,34.487512,50,73.6854918,8,2.802020202,29.6854918,2,2.802020202,3.5,0,0,29.6854918,2,2.802020202,0.408196563,8.884505166,0.245388075,-1
75,Plaquemines Parish,22,Louisiana,1745,1235,1639,1503,6122,5.355983302,22,75,0,1,5.142857143,0.142857143,0,0.142857143,5,4.142857143,1,0,0.142857143,0,0,0,0,0,0.142857143,0,0,0.027777778,0.031428571,0.005867937,0
