idx,IKN_addr,general,pediatric,specialist,Y_lat,X_long,med_indicator,chip_indicator,hygienist_for_general,hygienist_for_pediatric
709,"235 W WESTERN AVE STE 7,AVONDALE,AZ,85323-1848",0.0,0.0,0.2,33.43526448,-112.35256809999998,1,1,0.0,0.0
710,"2359 S 22ND DR,YUMA,AZ,85364-8871",1.0,1.0,0.0,32.68493902,-114.6471598,1,1,2.0,2.0
711,"2363 E BASELINE RD,GILBERT,AZ,85234-2357",0.0,0.9333333333333332,0.2,33.37901051,-111.7803133,1,1,0.0,1.8666666666666665
712,"2370 N WYATT DR STE 110,TUCSON,AZ,85712-2119",0.0,0.7,0.0,32.25022197,-110.8819301,1,1,0.0,1.4
713,"2370 N WYATT DR,TUCSON,AZ,85712-2119",0.0,0.5,0.0,32.25022197,-110.8819301,1,1,0.0,1.0
714,"2383 W 24TH ST STE 120,YUMA,AZ,85364-7724",2.4127917833800185,0.5809523809523809,0.5428571428571429,32.68381747,-114.648912,1,1,4.825583566760037,1.1619047619047618
715,"2383 W 24TH ST STE,YUMA,AZ,85364-7709",1.1967032967032971,0.10644257703081234,0.14285714285714285,32.68381747,-114.648912,1,1,2.3934065934065942,0.21288515406162467
716,"2383 W 24TH ST,YUMA,AZ,85364-7709",2.5730481936364287,0.2476190476190477,0.4,32.68381747,-114.648912,1,1,5.1460963872728565,0.4952380952380954
717,"2400 HIGHWAY 95 STE 60,BULLHEAD CITY,AZ,86442-7313",0.8333333333333333,0.0,0.0,35.09843399,-114.5979794,1,1,1.6666666666666663,0.0
718,"2400 HIGHWAY 95,BULLHEAD CITY,AZ,86442-7313",0.3333333333333333,0.0,0.0,35.09843399,-114.5979794,1,1,0.6666666666666666,0.0
719,"2400 S AVENUE A,YUMA,AZ,85364-7127",0.0,0.0,0.3333333333333333,32.68318124,-114.63326409999998,1,1,0.0,0.0
720,"2401 MIRACLE MILE STE 100,BULLHEAD CITY,AZ,86442-7311",0.1111111111111111,0.14285714285714285,0.0,35.098655,-114.5964899,1,1,0.2222222222222222,0.2857142857142857
721,"2401 MIRACLE MILE,BULLHEAD CITY,AZ,86442-7311",0.1111111111111111,0.14285714285714285,0.0,35.098655,-114.5964899,1,1,0.2222222222222222,0.2857142857142857
722,"2401 N STOCKTON HILL RD STE 1,KINGMAN,AZ,86401-4189",1.3111111111111111,0.125,0.0,35.20849019,-114.0346853,1,1,2.6222222222222222,0.25
723,"2401 N STOCKTON HILL RD,KINGMAN,AZ,86401-4189",0.3111111111111111,0.125,0.0,35.20849019,-114.0346853,1,1,0.6222222222222222,0.25
724,"2401 W GLENDALE AVE,PHOENIX,AZ,85021-7677",0.75,0.0,0.0,33.53860153,-112.1110932,1,1,1.5,0.0
725,"2423 W DUNLAP AVE STE 140,PHOENIX,AZ,85021-5818",1.4857142857142858,0.0,0.0,33.56754249,-112.1116111,1,1,2.9714285714285715,0.0
726,"2423 W DUNLAP AVE,PHOENIX,AZ,85021-2830",0.2,0.0,0.0,33.56754249,-112.1116111,1,1,0.4,0.0
727,"2451 E BASELINE RD STE 45,GILBERT,AZ,85234-2471",1.0,0.0,0.0,33.37904646,-111.7772415,1,1,2.0,0.0
728,"2451 E BASELINE RD,GILBERT,AZ,85234-2471",0.2,0.0,0.0,33.37904646,-111.7772415,1,1,0.4,0.0
