idx,IKN_addr,general,pediatric,specialist,Y_lat,X_long,med_indicator,chip_indicator
96,"1306 N MAIN ST,MIAMI,OK,74354-3325",1.0,0.0,0.0,36.89002768,-94.87748359,1,1
97,"1308 N KELLY AVE,EDMOND,OK,73003",1.0,0.0,0.0,35.66758096,-97.49602132,1,1
98,"1308 N KELLY AVE,EDMOND,OK,73003-3906",1.0,0.0,0.0,35.66758096,-97.49602132,1,1
99,"1309 JACKIE RD,DUNCAN,OK,73533-1566",1.0,0.0,0.0,34.518987,-97.97770535,1,1
100,"1313 E 20TH ST,OKMULGEE,OK,74447-6303",3.0,0.0,0.0,35.61001784,-95.95401899,1,1
101,"1322 KLABZUBA AVE,PRAGUE,OK,74864-4900",1.0,0.0,0.0,35.49032966,-96.68453676,1,1
102,"1325 N WASHINGTON ST,WEATHERFORD,OK,73096-2443",2.0,0.0,0.0,35.53980258,-98.69420429,1,1
103,"13301 N MERIDIAN AVE STE 702,OKLAHOMA CITY,OK,73120-8357",0.0,0.0,1.0,35.60539533,-97.60299477,1,1
104,"13316 S WESTERN AVE STE B,OKLAHOMA CITY,OK,73170-7309",1.0,0.0,0.0,35.33552005,-97.52986879,1,1
105,"1333 E MAIN ST STE A,WEATHERFORD,OK,73096-5767",1.0,0.0,0.0,35.52825985,-98.69025034,1,1
106,"1333 E MAIN ST STE B,WEATHERFORD,OK,73096-5767",0.0,0.0,1.0,35.52825985,-98.69025034,1,1
107,"1333 E MAIN ST,WEATHERFORD,OK,73096-5766",1.0,0.0,0.0,35.52825985,-98.69025034,1,1
108,"1334 N LANSING AVE,TULSA,OK,74106-5907",3.5,0.0,0.0,36.17470816,-95.98071506,1,1
109,"13509 N MERIDIAN AVE STE 1,OKLAHOMA CITY,OK,73120-8396",1.0,0.0,0.0,35.60766053,-97.603542,1,1
110,"13913 N MAY AVE,OKLAHOMA CITY,OK,73134-5035",1.0,0.0,0.0,35.61187939,-97.56732759,1,1
111,"1401 ARLINGTON ST,ADA,OK,74820-2636",1.0,0.0,0.0,34.78163247,-96.65948258,1,1
112,"1405 S SANGRE RD,STILLWATER,OK,74074-1832",0.0,1.0,0.0,36.10528208,-97.10493594,1,1
113,"1408 N HIGHWAY 81,DUNCAN,OK,73533-1724",2.0,0.0,0.0,34.52072981,-97.96679656,1,1
114,"1408 N SIOUX AVE,CLAREMORE,OK,74017-3126",1.0,0.0,0.0,36.32233436,-95.59686888,1,1
115,"1414 N KENNEDY AVE STE 101,SHAWNEE,OK,74801-4761",1.0,0.0,1.0,35.34669,-96.93875765,1,1
116,"1414 N KENNEDY AVE STE 102,SHAWNEE,OK,74801-4761",1.0,0.0,0.0,35.34669,-96.93875765,1,1
117,"1420 S LEWIS AVE,TULSA,OK,74104-4641",2.0,0.0,0.0,36.14159728,-95.95827497,1,1
118,"14221 N PENNSYLVANIA AVE STE C,OKLAHOMA CITY,OK,73134-6206",2.0,0.0,0.0,35.61505371,-97.54956792,1,1
119,"1430 LONNIE ABBOTT BLVD,ADA,OK,74820-1851",2.0,0.0,0.0,34.79070852,-96.65693927,1,1
120,"1435 W BRITTON RD,OKLAHOMA CITY,OK,73114-1307",1.0,0.0,0.0,35.56562548,-97.53955216,1,1
121,"144 W RUTH AVE,ATOKA,OK,74525-4002",1.0,0.0,0.0,34.35546031,-96.14840379,1,1
122,"14440 N PENNSYLVANIA AVE,OKLAHOMA CITY,OK,73134-6003",2.0,0.0,1.0,35.618238,-97.54948866,1,1
123,"14600 E 88TH PL N,OWASSO,OK,74055-4877",0.0,2.0,0.0,36.28105051,-95.81099374,1,1
124,"14617 S MEMORIAL DR,BIXBY,OK,74008-3767",1.0,0.0,0.0,35.95100742,-95.88637744,1,1
125,"148 W MAIN ST STE D,GLENPOOL,OK,74033-3952",1.0,0.0,0.0,35.95378901,-96.01067443,1,1
126,"1480 W BLUE STARR DR,CLAREMORE,OK,74017-2405",1.0,0.0,0.0,36.32193548,-95.62593351,1,1
127,"150 E HIGHWAY 33,PERKINS,OK,74059-4413",2.0,0.0,0.0,35.98553262,-97.05911029,1,1
128,"1502 W BLUE STARR DR,CLAREMORE,OK,74017-3202",4.0,0.0,0.0,36.32193953,-95.62678102,1,1
129,"1505 E MAIN ST,STIGLER,OK,74462-2913",1.0,0.0,0.0,35.25704716,-95.10635959999999,1,1
130,"1506 S GRAND AVE,CHEROKEE,OK,73728-4529",1.0,0.0,0.0,36.74345724,-98.35792195,1,1
131,"1506 W CHICKASAW AVE,SALLISAW,OK,74955-7200",1.0,0.0,0.0,35.45801870000001,-94.80759392,1,1
132,"1509 W COLUMBIA ST,OKEMAH,OK,74859-2052",1.0,0.0,0.0,35.43513194,-96.31859906,1,1
133,"1512 SW 89TH ST,OKLAHOMA CITY,OK,73159-6307",2.0,0.0,0.0,35.37710447,-97.5440205,1,1
134,"1515 NE LAWRIE TATUM RD,LAWTON,OK,73507-3002",2.0,0.0,0.0,34.6231306,-98.38573458,1,1
135,"1516 S IOWA AVE,CHANDLER,OK,74834-9169",1.0,0.0,0.0,35.69389297,-96.87571963,1,1
136,"152 COONROD AVE,MANNFORD,OK,74044-3437",1.0,0.0,0.0,36.12624624,-96.35621853,1,1
137,"1520 E MAIN ST,TISHOMINGO,OK,73460-3513",1.0,0.0,0.0,34.23042285,-96.65678414,1,1
138,"1520 S MAIN ST,BLACKWELL,OK,74631-4941",3.0,0.0,0.0,36.787194,-97.28302864,1,1
139,"1526 W 8TH AVE,STILLWATER,OK,74074-4372",1.0,0.0,0.0,36.11338654,-97.07774399,1,1
140,"1550 N LEWIS AVE,TULSA,OK,74110-2535",3.6666666666666665,0.0,0.0,36.17813948,-95.95831841,1,1
141,"15951 LITTLE AXE DR,NORMAN,OK,73026-9088",4.0,0.0,0.0,35.23230142,-97.20695958,1,1
142,"1600 GARTH BROOKS BLVD STE 150,YUKON,OK,73099-7412",1.0,0.0,0.0,35.48307599,-97.76027423,1,1
143,"1601 AIRPORT DR,SHAWNEE,OK,74804-4302",2.0,0.0,0.0,35.34815803,-96.93437358,1,1
144,"1601 SW 89TH ST STE G500,OKLAHOMA CITY,OK,73159-6381",1.0,0.0,0.0,35.37715049,-97.5465135,1,1
145,"161 N 2ND ST,FAIRFAX,OK,74637-2063",1.0,0.0,0.0,36.57185052,-96.70289623,1,1
