State_County_Tract_FIPS_Code,Count
8041005105,2
8013012101,2
8059011733,2
8031000600,2
8031003300,2
8117000200,2
8059012051,2
8059010000,2
8031002902,2
8059009852,2
8077001600,2
8013060700,2
8069002600,2
8031015300,2
8059011904,2
8069001605,2
8013013402,2
8059009846,2
8005081500,2
8123001410,2
8014031400,2
8029965100,2
8005081600,2
8029964600,2
8031003002,2
8031007089,2
8077001402,2
8059011402,2
8005005636,2
8001008538,2
8001008541,2
8001008545,2
8001009408,2
8069000100,2
8039961207,2
8041007900,2
8005083900,2
8059009807,2
8059012034,2
8013013306,2
8059012046,2
8041001302,2
8019014700,2
8031000303,2
8035014137,2
8069001003,2
8005006815,2
8014030100,2
8035014113,2
8035014122,2
8059011711,2
8031004306,2
8035013905,2
8035014130,2
8005085000,2
8031000401,2
8005081000,2
8035014133,2
8059010306,2
8059010305,2
8097000100,2
8041004506,2
8069000504,2
8101000902,2
8035014005,2
8031002000,2
8041006801,2
8041003306,2
8065961700,2
8031004006,2
8123002207,2
8031003202,2
8045951804,2
8059010801,2
8001009409,2
8041004706,2
8013012508,2
8059010503,2
8029965200,2
8035013901,2
8005085100,2
8123002102,2
8013012501,2
8031008306,2
8123000401,2
8005006501,2
8105977000,2
8031003203,2
8041003000,2
8005080600,2
8035014203,2
8031004201,2
8123002103,2
8005086400,2
8001009604,2
8001009320,1
8041005601,1
8085966501,1
8101002913,1
8101002918,1
8027970100,1
8013012608,1
8101001600,1
8031005200,1
8059012032,1
8099000700,1
8123001404,1
8089968300,1
8123001406,1
8031003001,1
8005005952,1
8001009325,1
8005082800,1
8123001407,1
8043978300,1
8083969600,1
8123002017,1
8077001101,1
8051963800,1
8069001704,1
8087000700,1
8001060000,1
8014031300,1
8043979200,1
8067940400,1
8005006000,1
8043979100,1
8031005102,1
8031980100,1
8031001000,1
8031003703,1
8041006700,1
8093000100,1
8069000801,1
8041007601,1
8005086800,1
8075966100,1
8001009316,1
8067970701,1
8007974200,1
8013012607,1
8041008000,1
8123002009,1
8005007703,1
8069001307,1
8005080000,1
8001009603,1
8031002701,1
8101002807,1
8031002703,1
8013012904,1
8013012903,1
8069000901,1
8069001113,1
8077000800,1
8041002900,1
8005006711,1
8091967600,1
8035014506,1
8041005109,1
8077000300,1
8035014124,1
8035014602,1
8041005104,1
8005083100,1
8005087200,1
8031002601,1
8005084800,1
8031004700,1
8031002602,1
8005085200,1
8099000300,1
8013013005,1
8013013004,1
8077000700,1
8059010406,1
8031004801,1
8059011202,1
8041004901,1
8035014405,1
8101000905,1
8069001308,1
8051963600,1
8005005635,1
8005005634,1
8013012707,1
8005005629,1
8083941100,1
8031000302,1
8035014202,1
8013013302,1
8005005619,1
8005005614,1
8115968300,1
8035014406,1
8005007201,1
8085966602,1
8101001500,1
8021974800,1
8031002901,1
8069000401,1
8005005553,1
8005007600,1
8041006901,1
8013012800,1
8005080900,1
8087000500,1
8031002802,1
8031002801,1
8059060400,1
8123001408,1
8059011708,1
8123001411,1
8059012023,1
8059012050,1
8014030400,1
8041004300,1
8059012047,1
8059010303,1
8059012043,1
8059012042,1
8059012041,1
8059012038,1
8059012037,1
8059012036,1
8035013908,1
8125963200,1
8035013910,1
8005080700,1
8059010308,1
8059012049,1
8013061400,1
8001008543,1
8005086500,1
8031001901,1
8037000501,1
8005082000,1
8001008526,1
8001008523,1
8055960900,1
8119010105,1
8041003902,1
8123002203,1
8059011951,1
8069002503,1
8001008604,1
8123002209,1
8005007104,1
8031012001,1
8013012102,1
8059010210,1
8077001404,1
8037000301,1
8069000300,1
8031012010,1
8077001900,1
8069000700,1
8005082200,1
8031011903,1
8049000202,1
8005082300,1
8097000500,1
8037000403,1
8001008605,1
8005080100,1
8013012201,1
8005083700,1
8069002007,1
8031007037,1
8069000202,1
8045952002,1
8123002014,1
8123002101,1
8005086200,1
8083969000,1
8113968103,1
8113968102,1
8031001403,1
8123002205,1
8031005502,1
8035014108,1
8005084700,1
8031002100,1
8069001901,1
8101001900,1
8059011550,1
8035014134,1
8123001500,1
8005083800,1
8035014138,1
8037000701,1
8037000702,1
8005006855,1
8077000200,1
8059011723,1
8013012505,1
8041004705,1
8031015600,1
8013012510,1
8005084300,1
8031000102,1
8067970600,1
8059011702,1
8039961204,1
8093000300,1
8059010604,1
8013013601,1
8101002801,1
8069001806,1
8069001804,1
8123001415,1
8123001414,1
8069001903,1
8035014129,1
8059010405,1
8069000600,1
8059009850,1
8059009849,1
8059009828,1
8005006705,1
8035014006,1
8059009845,1
8059009843,1
8059009842,1
8059009841,1
8059009839,1
8035014007,1
8035014010,1
8059009835,1
8087000400,1
8007974300,1
8035014127,1
8069002011,1
8083969300,1
8041002400,1
8059009806,1
8103951100,1
8005080500,1
8059011805,1
8059011804,1
8045951701,1
8031004101,1
8013060800,1
8035014109,1
8077001403,1
8041004511,1
8109977600,1
