IKN_addr,general_med,general_chip,pediatric_med,pediatric_chip,specialist_med,specialist_chip,Y_lat_med,X_long_med,Y_lat_chip,X_long_chip,med_indicator_med,chip_indicator_med,med_indicator_chip,chip_indicator_chip
"5501 SW 29TH ST STE 1,TOPEKA,KS,66614-2479",0.3333333333333333,,0.0,,0.0,,39.01430157,-95.74812392,,,1.0,0.0,,
"5517 FOXRIDGE DR,MISSION,KS,66202-1556",1.0,,0.0,,0.0,,39.02945207,-94.6667411,,,1.0,0.0,,
"5805 E CENTRAL AVE,WICHITA,KS,67208-4204",1.0,,0.0,,0.0,,37.69379747,-97.267122,,,1.0,0.0,,
"606 N MAIN ST STE 102,NEWTON,KS,67114-2219",1.0,,0.0,,0.0,,38.048938799999995,-97.34506759,,,1.0,0.0,,
"609 E LAKE ST,MC LOUTH,KS,66054-5205",1.0,,0.0,,0.0,,39.1940875,-95.20180225,,,1.0,0.0,,
"611 E IRON AVE,SALINA,KS,67401-3035",0.3333333333333333,,0.0,,0.0,,38.84052949,-97.60251158,,,1.0,0.0,,
"611 N BROADWAY ST,PITTSBURG,KS,66762-3958",1.0,,0.0,,0.0,,37.413548999999996,-94.70489709,,,1.0,0.0,,
"625 N SUMMIT ST,ARKANSAS CITY,KS,67005-2229",1.0,,0.0,,0.0,,37.069236,-97.03909793,,,1.0,0.0,,
"651 N COUNTRY ACRES AVE,WICHITA,KS,67212-3574",2.0,,0.0,,0.0,,37.69365605,-97.42904818,,,1.0,0.0,,
"6610 PARALLEL PKWY,KANSAS CITY,KS,66102-1047",1.0,,0.0,,0.0,,39.12863349,-94.73120083,,,1.0,0.0,,
"6708 STATE AVE,KANSAS CITY,KS,66102-3021",1.0,,0.0,,0.0,,39.11677051,-94.73361372,,,1.0,0.0,,
"6807 W 121ST ST,OVERLAND PARK,KS,66209-2005",0.0,,0.0,,1.0,,38.90785069,-94.66460228,,,1.0,0.0,,
"6844 SILVERHEEL ST,SHAWNEE,KS,66226-5300",0.0,,0.0,,0.3333333333333333,,39.00257068,-94.85094785,,,1.0,0.0,,
"6916 W 135TH ST,OVERLAND PARK,KS,66223-4800",1.0,,0.0,,0.0,,38.88388153,-94.66598197,,,1.0,0.0,,
