IKN_addr,general_med,general_chip,pediatric_med,pediatric_chip,specialist_med,specialist_chip,Y_lat_med,X_long_med,Y_lat_chip,X_long_chip,med_indicator_med,chip_indicator_med,med_indicator_chip,chip_indicator_chip
"2400 SW 29TH ST STE 226,TOPEKA,KS,66611-1738",,0.5,,0.0,,0.0,,,39.01512949,-95.70821425,,,0.0,1.0
"2400 SW 29TH ST,TOPEKA,KS,66611-1794",,0.5,,0.0,,0.0,,,39.01512949,-95.70821425,,,0.0,1.0
"2415 MASSACHUSETTS ST,LAWRENCE,KS,66046-4827",,1.0,,0.0,,0.0,,,38.94002532,-95.23598738,,,0.0,1.0
"2501 N CAMPUS DR STE 100,GARDEN CITY,KS,67846-3794",,1.0,,0.0,,0.0,,,37.98851383,-100.8473579,,,0.0,1.0
"2511 S 4TH ST,LEAVENWORTH,KS,66048-4512",,1.0,,0.0,,0.0,,,39.29196656,-94.90794134,,,0.0,1.0
"252 F ST,PHILLIPSBURG,KS,67661-1919",,0.6666666666666666,,0.0,,0.0,,,39.75692165,-99.32525196,,,0.0,1.0
"2607 S SANTA FE AVE,CHANUTE,KS,66720-3206",,1.0,,0.0,,0.0,,,37.65402111,-95.45264869,,,0.0,1.0
"2701 N ROCK RD STE 600,DERBY,KS,67037-3793",,0.0,,0.0,,1.0,,,37.57332889,-97.24449940000001,,,0.0,1.0
"3 S MAIN ST,CALDWELL,KS,67022-1531",,0.5,,0.0,,0.0,,,37.03223674,-97.60697693,,,0.0,1.0
"305 W MAIN ST,HILL CITY,KS,67642-1927",,0.3333333333333333,,0.0,,0.0,,,39.36445987,-99.84474021,,,0.0,1.0
"306 E 23RD ST,LAWRENCE,KS,66046-4801",,1.0,,0.0,,0.0,,,38.94278247,-95.23292374,,,0.0,1.0
"308 COURT ST,CLAY CENTER,KS,67432-2420",,1.0,,0.0,,0.0,,,39.37733447,-97.12983086,,,0.0,1.0
"314 NEOSHO ST,BURLINGTON,KS,66839-1926",,1.0,,0.0,,0.0,,,38.26190147,-95.74158211,,,0.0,1.0
"324 E 2ND ST,MOUNDRIDGE,KS,67107-7164",,0.45,,0.0,,0.0,,,38.20205952,-97.50584224,,,0.0,1.0
"325 E MAIN ST STE A,GARDNER,KS,66030-1305",,1.0,,0.0,,0.0,,,38.81098553,-94.92137002,,,0.0,1.0
"3400 COLLEGE BLVD,LEAWOOD,KS,66211-1917",,0.0,,1.0,,0.0,,,38.92760949,-94.62617999,,,0.0,1.0
"3500 SW 10TH AVE,TOPEKA,KS,66604-1904",,0.5,,0.0,,0.0,,,39.05128247,-95.72149188,,,0.0,1.0
"3510 N RIDGE RD STE 500,WICHITA,KS,67205-1226",,0.0,,0.0,,1.0,,,37.74687511,-97.42621825,,,0.0,1.0
"3510 N RIDGE RD,WICHITA,KS,67205-1224",,0.0,,0.0,,1.0,,,37.74687511,-97.42621825,,,0.0,1.0
"356 N ROCK RD,WICHITA,KS,67206-2282",,0.0,,0.3333333333333333,,0.0,,,37.69184475,-97.2444675,,,0.0,1.0
"3700 W 83RD ST STE 109,PRAIRIE VILLAGE,KS,66208-5120",,0.25,,0.0,,0.0,,,38.97874249,-94.62823199,,,0.0,1.0
"3700 W 83RD ST STE 203,PRAIRIE VILLAGE,KS,66208-5120",,0.5,,0.0,,0.0,,,38.97874249,-94.62823199,,,0.0,1.0
"3933 N MAIZE RD STE 200,MAIZE,KS,67101-9619",,0.0,,0.5,,0.0,,,37.80565764,-97.46356248,,,0.0,1.0
