id,,Geographic Area Name,Estimate!!Total!!Under 6 years!!Under .50,Estimate!!Total!!Under 6 years!!.50 to .74,Estimate!!Total!!Under 6 years!!.75 to .99,Estimate!!Total!!Under 6 years!!1.00 to 1.24,Estimate!!Total!!Under 6 years!!1.25 to 1.49,Estimate!!Total!!Under 6 years!!1.50 to 1.74,Estimate!!Total!!Under 6 years!!1.75 to 1.84,Estimate!!Total!!Under 6 years!!1.85 to 1.99,Estimate!!Total!!Under 6 years!!2.00 to 2.99,Estimate!!Total!!Under 6 years!!3.00 to 3.99,Estimate!!Total!!Under 6 years!!4.00 to 4.99,Estimate!!Total!!Under 6 years!!5.00 and over,Estimate!!Total!!6 to 11 years,Estimate!!Total!!6 to 11 years!!Under .50,Estimate!!Total!!6 to 11 years!!.50 to .74,Estimate!!Total!!6 to 11 years!!.75 to .99,Estimate!!Total!!6 to 11 years!!1.00 to 1.24,Estimate!!Total!!6 to 11 years!!1.25 to 1.49,Estimate!!Total!!6 to 11 years!!1.50 to 1.74,Estimate!!Total!!6 to 11 years!!1.75 to 1.84,Estimate!!Total!!6 to 11 years!!1.85 to 1.99,Estimate!!Total!!6 to 11 years!!2.00 to 2.99,Estimate!!Total!!6 to 11 years!!3.00 to 3.99,Estimate!!Total!!6 to 11 years!!4.00 to 4.99,Estimate!!Total!!6 to 11 years!!5.00 and over,Estimate!!Total!!12 to 17 years,Estimate!!Total!!12 to 17 years!!Under .50,Estimate!!Total!!12 to 17 years!!.50 to .74,Estimate!!Total!!12 to 17 years!!.75 to .99,Estimate!!Total!!12 to 17 years!!1.00 to 1.24,Estimate!!Total!!12 to 17 years!!1.25 to 1.49,Estimate!!Total!!12 to 17 years!!1.50 to 1.74,Estimate!!Total!!12 to 17 years!!1.75 to 1.84,Estimate!!Total!!12 to 17 years!!1.85 to 1.99,Estimate!!Total!!12 to 17 years!!2.00 to 2.99,Estimate!!Total!!12 to 17 years!!3.00 to 3.99,Estimate!!Total!!12 to 17 years!!4.00 to 4.99,Estimate!!Total!!12 to 17 years!!5.00 and over,n^M_i,n^H_i,n^U_i,n^O_i,p_i,
1400000US45051040400,,"Census Tract 404, Horry County, South Carolina",0,0,26,11,13,0,0,0,0,63,0,7,203,23,0,8,0,30,25,0,27,26,39,0,25,138,0,0,5,13,0,0,0,47,0,14,22,37,98.9,132.48,138.62,91,461,
1400000US45051040500,,"Census Tract 405, Horry County, South Carolina",43,0,55,1,0,0,0,0,0,8,3,36,226,93,8,48,0,0,0,0,0,2,5,0,70,194,28,0,16,12,0,0,29,0,33,20,10,46,304,33.55,63.45,165,566,
1400000US45051050102,,"Census Tract 501.02, Horry County, South Carolina",0,0,0,0,64,0,26,0,0,52,50,0,296,27,0,0,0,25,0,8,0,8,56,41,131,286,51,0,0,0,0,0,8,0,15,22,19,171,104.7,107.29,150.01,412,774,
1400000US45051050200,,"Census Tract 502, Horry County, South Carolina",0,0,14,20,0,0,0,0,38,0,10,7,36,0,0,0,0,0,0,0,0,34,0,0,2,54,0,0,0,0,0,0,0,0,0,0,0,54,34,9.36,62.64,73,179,
1400000US45051050303,,"Census Tract 503.03, Horry County, South Carolina",0,0,0,9,29,0,0,0,41,0,23,33,99,0,0,0,0,0,20,0,0,14,6,28,31,93,0,0,0,0,0,10,0,0,7,17,18,41,17.7,58.36,76.94,174,327,
1400000US45051050401,,"Census Tract 504.01, Horry County, South Carolina",29,24,67,21,25,0,0,0,0,0,0,0,90,9,31,12,8,0,0,10,0,8,12,0,0,131,14,30,16,19,0,26,0,0,6,14,0,6,287.5,55.32,38.18,6,387,
1400000US45051050402,,"Census Tract 504.02, Horry County, South Carolina",0,0,0,0,0,0,0,14,0,23,0,78,101,0,0,0,0,0,0,0,17,7,22,0,55,97,0,0,0,0,0,18,0,0,0,5,0,74,0,49.91,56.09,207,313,
1400000US45051050500,,"Census Tract 505, Horry County, South Carolina",23,131,57,20,65,0,0,0,0,0,0,41,292,31,102,34,0,64,0,0,0,15,32,0,14,175,25,0,34,0,41,0,0,0,0,56,19,0,508,120.95,101.05,74,804,
1400000US45051050600,,"Census Tract 506, Horry County, South Carolina",33,159,59,42,64,26,11,0,35,20,16,0,493,65,142,53,0,21,26,0,0,155,31,0,0,397,38,44,99,123,15,0,0,0,56,22,0,0,887,164.98,287.02,16,1355,
1400000US45051050700,,"Census Tract 507, Horry County, South Carolina",40,0,0,0,12,0,0,5,24,0,0,0,81,39,0,5,0,21,5,0,5,6,0,0,0,67,15,0,5,0,0,34,0,0,0,0,0,13,113.9,76,26.1,13,229,
1400000US45051050900,,"Census Tract 509, Horry County, South Carolina",316,40,157,88,0,67,0,32,73,31,0,0,480,48,168,78,14,42,36,0,0,38,56,0,0,662,120,182,23,0,27,21,0,73,80,88,48,0,1254.7,302.13,341.17,48,1946,
1400000US45051051000,,"Census Tract 510, Horry County, South Carolina",9,0,0,29,11,0,39,0,0,30,0,91,87,0,0,0,0,28,0,0,0,18,0,0,41,271,0,0,0,82,21,0,0,21,141,0,0,6,138,122.67,168.33,138,567,
1400000US45051051201,,"Census Tract 512.01, Horry County, South Carolina",0,0,14,0,0,0,0,0,0,23,7,9,118,34,0,14,0,0,0,0,9,8,46,0,7,87,34,0,0,0,0,0,0,4,44,0,0,5,96,19.76,114.24,28,258,
1400000US45051051202,,"Census Tract 512.02, Horry County, South Carolina",0,0,0,0,0,14,0,0,22,0,0,0,77,0,0,28,0,0,23,0,0,11,0,0,15,173,0,33,28,0,0,50,0,0,0,33,0,29,89,91.29,61.71,44,286,
1400000US45051051301,,"Census Tract 513.01, Horry County, South Carolina",0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,50,0,0,5,0,0,4,28,0,0,0,0,0,0,0,0,28,0,0,0,0,54.29,28.71,4,87,
1400000US45051051302,,"Census Tract 513.02, Horry County, South Carolina",8,0,0,66,0,0,0,0,97,28,0,0,37,0,0,0,0,0,9,0,0,8,0,0,20,116,0,0,0,0,0,27,0,0,60,0,0,29,74,57.45,171.55,49,352,
1400000US45051051403,,"Census Tract 514.03, Horry County, South Carolina",0,0,60,30,0,0,0,0,0,0,0,25,628,0,0,0,71,195,0,0,0,40,187,15,120,301,0,0,0,0,115,0,0,0,105,30,0,51,254,235.85,343.15,211,1044,
1400000US45051051404,,"Census Tract 514.04, Horry County, South Carolina",25,91,0,54,22,12,51,0,18,17,0,0,264,0,0,0,43,22,0,79,0,60,52,0,8,170,0,0,0,0,11,10,13,13,51,5,51,16,229.5,233.27,186.23,75,724,
1400000US45051051405,,"Census Tract 514.05, Horry County, South Carolina",46,0,0,3,0,0,0,0,0,43,10,49,230,64,0,0,0,34,0,0,0,11,58,34,29,224,53,0,0,0,33,30,12,0,25,53,9,9,186.1,93.58,185.32,140,605,
1400000US45051051406,,"Census Tract 514.06, Horry County, South Carolina",0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,12,0,0,0,12,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,0,3.6,34.96,10.44,0,49,
1400000US45051051501,,"Census Tract 515.01, Horry County, South Carolina",73,0,12,50,0,37,0,0,0,6,19,0,322,45,0,39,31,11,35,55,0,90,8,8,0,194,0,0,0,0,22,23,32,0,53,28,15,21,259.9,223.69,166.41,63,713,
1400000US45051051502,,"Census Tract 515.02, Horry County, South Carolina",181,68,66,58,32,19,0,0,61,69,123,83,644,103,94,37,63,0,145,0,0,34,0,98,70,647,156,61,8,40,32,72,46,0,157,26,0,49,954.2,359.56,314.24,423,2051,
1400000US45051051503,,"Census Tract 515.03, Horry County, South Carolina",92,0,73,13,10,69,19,0,96,11,0,53,435,180,13,47,41,7,3,9,0,73,0,32,30,246,67,0,44,27,33,0,9,0,34,32,0,0,612,170.39,219.61,115,1117,
1400000US45051051601,,"Census Tract 516.01, Horry County, South Carolina",215,84,24,101,0,77,0,0,176,85,77,0,578,210,15,53,53,0,28,0,13,129,30,30,17,789,44,40,43,53,0,7,0,26,43,130,170,233,935,196.24,547.76,527,2206,
1400000US45051051603,,"Census Tract 516.03, Horry County, South Carolina",73,0,0,0,0,0,0,0,37,28,66,21,201,35,0,0,0,0,0,0,0,69,41,38,18,271,0,0,0,0,0,13,0,0,191,29,20,18,108,51.61,356.39,181,697,
1400000US45051051604,,"Census Tract 516.04, Horry County, South Carolina",0,0,0,0,15,0,0,17,17,126,17,37,478,0,0,0,0,74,55,0,59,126,67,41,56,611,24,46,0,25,53,0,0,81,147,24,58,153,137.6,349.1,469.3,362,1318,
1400000US45051051605,,"Census Tract 516.05, Horry County, South Carolina",44,0,0,0,0,19,50,0,58,95,36,40,370,66,0,0,0,0,0,0,0,180,90,34,0,613,83,0,28,0,0,38,37,0,137,110,17,163,221,192.75,621.25,290,1325,
1400000US45051051700,,"Census Tract 517, Horry County, South Carolina",7,0,0,6,0,0,0,0,4,0,0,0,31,0,15,0,5,0,0,0,0,11,0,0,0,54,19,0,0,15,0,11,0,0,0,0,0,9,67,12.95,13.05,9,102,
1400000US45051060101,,"Census Tract 601.01, Horry County, South Carolina",0,0,0,0,14,0,18,0,35,39,0,12,120,0,0,0,32,0,0,0,50,20,0,18,0,316,52,10,23,29,8,0,14,0,112,26,42,0,152.6,119.11,210.29,72,554,
1400000US45051060102,,"Census Tract 601.02, Horry County, South Carolina",140,0,61,0,0,0,13,0,50,26,0,0,182,8,0,12,41,0,33,0,40,48,0,0,0,241,41,0,25,44,0,0,0,64,14,31,22,0,372,164.56,154.44,22,713,
1400000US45051060203,,"Census Tract 602.03, Horry County, South Carolina",0,18,0,32,58,0,0,13,82,0,43,199,527,96,19,0,27,74,0,0,59,11,122,55,64,715,53,38,0,0,58,0,20,57,106,87,49,247,340,307.87,382.13,657,1687,
1400000US45051060204,,"Census Tract 602.04, Horry County, South Carolina",51,18,39,36,18,159,0,48,25,49,43,51,624,168,0,52,57,0,62,0,83,39,52,46,65,433,0,28,40,38,37,49,0,107,14,14,56,50,543.5,556.64,182.86,311,1594,
1400000US45051060206,,"Census Tract 602.06, Horry County, South Carolina",46,0,0,0,13,0,0,0,33,58,42,14,513,31,71,59,15,0,0,0,0,159,46,0,132,832,91,115,55,0,67,0,0,50,108,61,80,205,507,145,426,473,1551,
1400000US45051060207,,"Census Tract 602.07, Horry County, South Carolina",12,98,0,0,0,13,0,80,153,147,127,17,659,26,68,44,27,0,7,24,0,179,119,128,37,718,81,0,59,0,20,58,0,23,123,171,155,28,421,278.15,832.85,492,2024,
1400000US45051060208,,"Census Tract 602.08, Horry County, South Carolina",0,29,9,0,0,10,0,22,108,40,19,78,129,0,0,9,16,30,7,0,0,26,7,20,14,229,9,0,0,29,0,22,33,6,61,0,23,46,110,146.35,216.65,200,673,
1400000US45051060209,,"Census Tract 602.09, Horry County, South Carolina",0,0,0,0,0,0,0,0,112,69,99,20,611,91,0,0,0,0,70,0,0,124,90,75,161,897,12,96,103,39,0,59,0,0,302,112,132,42,341,198.94,739.06,529,1808,
1400000US45051060301,,"Census Tract 603.01, Horry County, South Carolina",36,74,0,50,0,39,18,0,53,28,16,16,350,79,40,30,81,0,35,0,36,11,23,0,15,452,65,48,96,25,0,45,0,0,19,52,12,90,624,183.79,175.21,149,1132,
1400000US45051060303,,"Census Tract 603.03, Horry County, South Carolina",0,0,6,0,0,0,0,0,12,24,24,6,111,0,16,6,0,0,0,0,0,5,0,39,45,34,0,12,0,0,0,0,0,0,5,0,10,7,40,2.86,43.14,131,217,
1400000US45051060308,,"Census Tract 603.08, Horry County, South Carolina",23,0,0,122,15,27,25,23,14,114,0,0,307,29,18,0,0,12,46,50,19,39,63,31,0,391,91,10,0,0,15,12,51,0,72,59,66,15,305.6,298.65,344.75,112,1061,
1400000US45051060403,,"Census Tract 604.03, Horry County, South Carolina",0,72,0,36,59,0,0,0,0,50,0,0,142,0,27,23,42,36,0,0,0,0,0,14,0,306,0,28,12,0,0,0,0,117,102,0,0,47,268.5,196.76,138.74,61,665,
1400000US45051060404,,"Census Tract 604.04, Horry County, South Carolina",0,0,17,0,0,11,29,0,36,45,0,0,84,0,6,7,0,0,0,15,0,49,0,7,0,28,0,0,7,0,0,0,15,0,6,0,0,0,37,81.83,124.17,7,250,
1400000US45051060405,,"Census Tract 604.05, Horry County, South Carolina",346,0,0,0,0,16,0,23,0,0,0,3,446,286,6,49,0,0,0,0,0,105,0,0,0,272,158,0,0,0,0,31,0,15,21,0,33,14,845,101.38,109.62,50,1106,
1400000US45051060406,,"Census Tract 604.06, Horry County, South Carolina",0,39,0,170,0,28,0,0,17,49,0,125,94,0,0,0,0,0,0,0,0,24,20,0,50,190,34,0,0,0,0,0,0,0,64,52,22,18,243,41.65,212.35,215,712,
1400000US45051070101,,"Census Tract 701.01, Horry County, South Carolina",0,0,26,0,16,0,10,12,85,39,68,25,228,78,49,27,0,10,0,16,11,17,0,9,11,439,44,11,22,54,94,0,0,0,63,68,9,74,347,154.45,250.55,196,948,
1400000US45051070102,,"Census Tract 701.02, Horry County, South Carolina",0,0,0,16,11,0,0,0,125,34,13,12,205,0,13,0,33,12,0,0,0,83,16,48,0,191,9,0,0,20,12,25,42,0,40,15,17,11,101.5,123.74,280.76,101,607,
1400000US45051070200,,"Census Tract 702, Horry County, South Carolina",0,0,0,41,26,0,0,22,33,11,40,51,326,7,28,0,75,31,0,0,77,56,5,28,19,68,7,0,0,0,0,0,0,0,32,0,15,14,175.1,154.63,121.27,167,618,
1400000US45051070300,,"Census Tract 703, Horry County, South Carolina",50,44,0,36,0,126,0,0,11,30,81,43,342,60,14,22,0,24,118,0,0,21,0,59,24,212,30,14,30,0,25,0,0,14,0,40,15,44,314.7,296.46,97.84,266,975,
1400000US45051070400,,"Census Tract 704, Horry County, South Carolina",146,30,84,58,76,6,0,0,39,47,0,0,851,402,31,49,67,79,107,0,0,108,8,0,0,264,116,0,41,20,54,19,0,0,14,0,0,0,1106.7,299.23,195.07,0,1601,
1400000US45051070500,,"Census Tract 705, Horry County, South Carolina",62,51,27,102,0,0,0,0,22,62,0,30,200,0,17,84,22,0,0,0,0,14,58,5,0,161,0,35,20,10,8,24,0,0,38,18,0,8,432.4,39.22,202.38,43,717,
1400000US45051070601,,"Census Tract 706.01, Horry County, South Carolina",0,13,23,24,50,39,0,14,26,0,92,37,275,39,62,12,0,48,18,44,0,10,0,32,10,397,52,33,35,24,78,25,11,32,43,24,28,12,369.8,316.47,92.73,211,990,
1400000US45051070602,,"Census Tract 706.02, Horry County, South Carolina",33,44,0,0,37,23,0,0,26,69,15,12,231,10,39,8,11,0,7,0,0,57,30,49,20,334,30,66,7,10,22,7,0,15,73,45,49,10,275.7,113.58,279.72,155,824,
1400000US45051070701,,"Census Tract 707.01, Horry County, South Carolina",0,6,10,17,0,0,0,48,24,25,34,8,401,0,90,0,8,0,0,0,68,51,97,64,23,363,0,0,6,8,0,0,0,0,106,108,58,77,145,139.53,387.47,264,936,
1400000US45051070702,,"Census Tract 707.02, Horry County, South Carolina",98,0,21,76,36,195,0,0,25,20,0,25,395,74,39,8,42,25,46,23,0,39,34,0,65,535,0,27,27,82,76,126,51,23,8,22,48,45,535.1,569.26,138.64,183,1426,
1400000US45051080101,,"Census Tract 801.01, Horry County, South Carolina",51,12,0,101,16,0,0,0,48,11,29,0,373,0,83,0,84,16,17,0,0,91,32,20,30,296,18,19,29,0,32,0,0,0,48,63,29,58,416.2,86.11,268.69,166,937,
1400000US45051080102,,"Census Tract 801.02, Horry County, South Carolina",11,0,3,0,7,0,0,0,69,83,3,16,201,0,0,26,4,8,6,0,0,40,78,10,29,248,16,35,44,23,1,27,0,0,44,19,21,18,166.8,64.09,313.11,97,641,
1400000US45051080200,,"Census Tract 802, Horry County, South Carolina",46,0,24,0,40,8,0,0,30,69,0,0,354,8,63,0,22,43,0,0,10,58,128,22,0,384,7,101,0,8,90,24,0,25,84,26,0,19,330.9,210.46,372.64,41,955,
1400000US45051980100,,"Census Tract 9801, Horry County, South Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,
1400000US45051990100,,"Census Tract 9901, Horry County, South Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1400000US45053950100,,"Census Tract 9501, Jasper County, South Carolina",0,23,27,0,29,28,0,12,86,0,10,23,359,0,0,58,0,41,15,0,123,27,16,11,68,362,0,0,64,0,16,112,0,57,0,32,0,81,197.8,421.89,146.31,193,959,
1400000US45053950201,,"Census Tract 9502.01, Jasper County, South Carolina",89,24,24,0,0,5,17,0,45,25,44,25,392,46,73,5,26,53,11,0,42,14,10,90,22,162,0,56,8,0,31,0,0,0,39,28,0,0,376.2,146.54,148.26,181,852,
1400000US45053950202,,"Census Tract 9502.02, Jasper County, South Carolina",16,121,0,117,77,160,0,0,26,6,24,23,670,10,150,26,158,128,11,0,0,80,56,8,43,402,53,0,106,30,100,0,0,0,74,0,0,39,878.5,407.9,218.6,137,1642,
1400000US45053950300,,"Census Tract 9503, Jasper County, South Carolina",215,197,81,76,110,41,11,65,89,93,0,0,723,238,96,78,62,9,9,11,27,80,47,10,56,721,183,221,56,79,7,0,0,0,30,18,24,103,1619.8,278.07,331.13,193,2422,
1400000US45053990100,,"Census Tract 9901, Jasper County, South Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1400000US45055970100,,"Census Tract 9701, Kershaw County, South Carolina",0,0,11,0,3,0,25,0,66,0,3,0,136,108,2,5,0,0,0,0,6,13,0,2,0,61,0,0,0,0,8,6,6,15,25,0,1,0,129.3,79.22,90.48,6,305,
1400000US45055970200,,"Census Tract 9702, Kershaw County, South Carolina",96,0,0,14,0,11,0,0,55,0,43,0,172,69,0,0,17,13,14,17,0,29,0,13,0,199,9,0,0,9,10,6,0,19,23,115,8,0,220.9,97.01,208.09,64,590,
1400000US45055970300,,"Census Tract 9703, Kershaw County, South Carolina",22,0,19,11,0,0,0,0,13,10,0,0,119,0,0,27,54,0,0,0,0,27,11,0,0,198,116,0,0,0,27,0,0,0,5,14,36,0,257.1,24.75,74.15,36,392,
1400000US45055970401,,"Census Tract 9704.01, Kershaw County, South Carolina",13,58,0,0,10,42,0,0,89,73,0,9,390,36,26,0,0,0,32,0,0,108,140,42,6,317,16,0,0,0,0,22,0,0,162,44,52,21,152,149.67,569.33,130,1001,
1400000US45055970402,,"Census Tract 9704.02, Kershaw County, South Carolina",25,67,0,0,0,0,0,0,162,38,0,11,354,61,96,0,0,9,0,47,0,0,43,44,54,415,110,0,34,0,0,0,29,0,193,16,33,0,395.7,128.45,405.85,142,1072,
1400000US45055970403,,"Census Tract 9704.03, Kershaw County, South Carolina",92,0,0,40,0,11,21,41,11,74,6,12,296,75,0,19,33,4,0,48,27,23,20,25,22,180,15,0,0,0,17,15,16,19,37,3,16,42,280.3,221.93,158.77,123,784,
1400000US45055970500,,"Census Tract 9705, Kershaw County, South Carolina",0,0,0,0,17,75,0,25,173,144,54,0,359,37,0,24,0,0,15,0,72,82,85,44,0,331,0,0,88,0,0,24,0,0,79,27,19,94,154.1,266.32,546.58,211,1178,
1400000US45055970601,,"Census Tract 9706.01, Kershaw County, South Carolina",0,0,16,0,111,53,0,48,0,0,27,0,426,0,64,19,0,114,0,0,0,62,85,59,23,595,86,25,18,23,0,125,0,0,154,92,55,17,318.5,411.58,364.92,181,1276,
1400000US45055970602,,"Census Tract 9706.02, Kershaw County, South Carolina",69,0,40,15,19,84,0,30,81,0,0,0,436,22,148,51,0,17,39,0,35,40,74,10,0,545,131,131,0,0,29,0,0,28,75,112,24,15,626.5,286.98,356.52,49,1319,
1400000US45055970700,,"Census Tract 9707, Kershaw County, South Carolina",0,12,0,16,21,0,0,0,5,7,15,26,303,0,0,0,0,47,22,6,0,134,24,34,36,119,0,0,0,0,0,0,5,0,66,20,0,28,48.4,107.25,229.35,139,524,
1400000US45055970800,,"Census Tract 9708, Kershaw County, South Carolina",98,0,0,0,28,0,0,0,35,52,0,36,313,0,0,17,69,68,30,0,0,75,54,0,0,600,80,0,51,116,10,12,0,31,162,108,0,30,462.8,182.56,450.64,66,1162,
1400000US45055970902,,"Census Tract 9709.02, Kershaw County, South Carolina",28,21,0,0,42,0,0,0,31,13,25,0,172,17,41,0,0,0,9,19,0,9,64,0,13,266,74,15,0,0,9,35,70,11,41,11,0,0,211.3,190.23,158.47,38,598,
1400000US45055970903,,"Census Tract 9709.03, Kershaw County, South Carolina",0,34,3,0,20,0,43,0,156,135,52,14,298,0,6,4,0,66,0,39,17,52,64,45,5,692,42,40,52,0,66,13,41,21,131,186,100,0,226.6,324.47,679.93,216,1447,
1400000US45055970904,,"Census Tract 9709.04, Kershaw County, South Carolina",0,39,14,0,98,28,0,118,223,126,0,65,1083,0,0,0,50,0,33,0,119,458,300,10,113,966,104,0,11,9,0,72,0,63,399,140,85,83,256.4,642,1505.6,356,2760,
1400000US45055970905,,"Census Tract 9709.05, Kershaw County, South Carolina",0,0,0,0,0,0,0,0,36,14,0,29,171,0,0,0,0,0,0,0,30,10,88,6,37,189,0,0,0,0,6,0,0,0,39,7,65,72,1.8,45.25,182.95,209,439,
1400000US45057010100,,"Census Tract 101, Lancaster County, South Carolina",0,0,40,0,29,24,14,0,50,89,25,17,383,36,47,0,0,23,35,0,0,81,55,42,64,349,48,30,0,0,0,30,0,4,133,77,19,8,216.6,177.72,450.68,175,1020,
1400000US45057010200,,"Census Tract 102, Lancaster County, South Carolina",67,58,29,38,8,36,3,17,105,78,13,11,606,109,150,35,21,0,13,12,5,155,58,18,30,628,62,20,51,101,34,13,12,12,41,190,37,55,753.6,191.53,587.87,164,1697,
1400000US45057010300,,"Census Tract 103, Lancaster County, South Carolina",0,35,60,6,113,0,0,67,44,35,15,0,193,0,0,36,26,0,25,10,6,54,0,0,36,412,0,0,0,19,8,40,3,36,81,113,76,36,218.3,294.97,303.73,163,980,
1400000US45057010400,,"Census Tract 104, Lancaster County, South Carolina",12,0,0,0,0,0,0,0,22,0,0,0,38,0,0,0,0,21,0,0,0,0,17,0,0,321,21,0,0,13,0,26,0,73,18,102,14,54,52.3,118.9,153.8,68,393,
1400000US45057010500,,"Census Tract 105, Lancaster County, South Carolina",112,64,139,73,0,28,19,0,74,16,0,0,439,62,64,88,11,70,23,0,0,85,13,0,23,265,14,0,67,0,59,13,16,0,29,43,0,24,732.7,213.74,235.56,47,1229,
1400000US45057010600,,"Census Tract 106, Lancaster County, South Carolina",12,30,19,0,0,45,0,0,62,438,11,0,227,11,29,9,0,0,17,0,0,37,100,14,10,530,69,0,9,12,13,94,0,77,74,122,41,19,203.9,264.59,810.51,95,1374,
1400000US45057010700,,"Census Tract 107, Lancaster County, South Carolina",204,21,227,0,0,0,39,0,36,0,0,0,306,93,10,157,12,0,12,0,0,0,0,22,0,383,88,138,0,84,0,0,18,0,19,18,18,0,1034,76.15,65.85,40,1216,
1400000US45057010800,,"Census Tract 108, Lancaster County, South Carolina",82,0,33,54,0,0,50,0,0,16,0,17,243,33,0,22,74,34,0,51,0,5,0,5,19,155,9,0,12,21,0,0,50,0,39,0,17,7,350.2,180.52,54.28,65,650,
1400000US45057010900,,"Census Tract 109, Lancaster County, South Carolina",0,0,0,25,0,0,0,9,47,21,48,18,346,0,0,0,20,37,0,0,21,85,22,65,96,162,32,0,0,0,33,8,0,0,0,52,6,31,98,104.16,209.84,264,676,
1400000US45057011001,,"Census Tract 110.01, Lancaster County, South Carolina",16,0,118,0,56,0,0,0,0,6,31,0,295,199,41,0,0,18,0,0,0,9,28,0,0,302,3,39,0,0,42,0,0,0,119,99,0,0,450.8,97.84,244.36,31,824,
1400000US45057011002,,"Census Tract 110.02, Lancaster County, South Carolina",28,0,6,42,0,12,19,0,116,34,7,13,336,26,0,6,0,38,20,12,0,133,75,26,0,427,70,17,76,8,8,40,9,19,77,20,55,28,292.8,205.58,412.62,129,1040,
1400000US45057011100,,"Census Tract 111, Lancaster County, South Carolina",18,0,53,24,52,0,0,0,64,73,32,59,338,34,0,18,48,0,19,0,0,110,62,47,0,314,47,0,18,17,39,0,0,0,40,55,79,19,304.3,110.52,376.18,236,1027,
1400000US45057011201,,"Census Tract 112.01, Lancaster County, South Carolina",22,221,52,32,0,0,45,0,353,209,243,538,1553,155,26,9,32,0,0,102,0,347,343,15,524,1260,97,0,0,25,0,0,25,0,231,239,110,533,671,293.03,1600.97,1963,4528,
1400000US45057011202,,"Census Tract 112.02, Lancaster County, South Carolina",0,0,17,0,0,0,0,0,223,234,78,99,1130,0,0,0,0,0,139,0,0,279,128,111,473,956,22,0,0,0,0,25,0,50,142,223,148,346,39,297.72,1145.28,1255,2737,
1400000US45059920101,,"Census Tract 9201.01, Laurens County, South Carolina",0,45,48,129,20,16,26,0,89,78,10,0,766,10,0,83,388,17,13,0,0,142,103,10,0,540,0,0,64,187,95,47,0,0,41,61,33,12,993.6,229.76,478.64,65,1767,
1400000US45059920102,,"Census Tract 9201.02, Laurens County, South Carolina",17,18,0,0,22,13,0,0,18,23,3,0,93,41,0,0,0,0,7,8,0,4,33,0,0,135,19,15,6,0,0,0,8,18,18,50,0,1,122.6,74.6,140.8,4,342,
1400000US45059920103,,"Census Tract 9201.03, Laurens County, South Carolina",42,39,0,10,93,0,0,33,51,6,1,2,271,11,72,6,33,70,0,0,9,31,15,24,0,400,50,32,25,2,17,17,21,0,138,6,64,28,376,234.6,218.4,119,948,
1400000US45059920104,,"Census Tract 9201.04, Laurens County, South Carolina",9,0,165,92,32,84,36,0,55,32,9,0,365,16,0,86,0,52,61,6,0,73,61,10,0,72,9,0,10,0,0,0,0,0,15,27,0,11,412.2,264.39,244.41,30,951,
1400000US45059920201,,"Census Tract 9202.01, Laurens County, South Carolina",9,0,8,24,0,0,0,0,50,41,39,0,272,9,23,0,0,0,11,0,55,60,63,9,42,297,33,23,0,27,0,20,0,27,55,42,47,23,156,134.45,289.55,160,740,
1400000US45059920202,,"Census Tract 9202.02, Laurens County, South Carolina",14,7,23,53,47,0,22,13,78,0,0,0,249,39,0,30,39,27,0,18,29,59,0,0,8,190,14,2,27,49,0,0,20,4,53,8,13,0,319.2,182.5,173.3,21,696,
1400000US45059920301,,"Census Tract 9203.01, Laurens County, South Carolina",0,12,16,24,0,24,0,76,15,13,0,25,254,0,10,27,75,28,15,0,13,44,0,27,15,275,0,25,0,12,60,60,0,0,41,42,11,24,227.4,262.6,142,102,734,
1400000US45059920302,,"Census Tract 9203.02, Laurens County, South Carolina",75,0,20,73,0,58,0,0,25,0,17,4,435,125,0,99,46,8,89,0,8,26,0,30,4,354,95,7,49,60,0,13,0,37,29,29,29,6,651.4,221,98.6,90,1061,
1400000US45059920400,,"Census Tract 9204, Laurens County, South Carolina",0,36,50,0,0,0,26,0,73,36,53,0,233,46,29,0,0,0,0,0,0,87,59,0,12,380,58,0,36,0,0,0,0,0,176,31,37,42,255,69.68,418.32,144,887,
1400000US45059920501,,"Census Tract 9205.01, Laurens County, South Carolina",0,5,7,0,11,0,0,4,29,5,32,6,124,0,6,6,7,0,0,4,0,0,17,66,18,134,6,0,5,0,20,0,14,0,28,14,10,37,51.3,51.11,85.59,169,357,
1400000US45059920502,,"Census Tract 9205.02, Laurens County, South Carolina",142,82,186,0,12,39,0,0,101,67,41,0,329,68,82,11,12,38,0,0,0,46,23,49,0,455,86,43,74,29,90,24,13,0,33,40,0,23,857,197.4,286.6,113,1454,
