,id,Geographic Area Name,Estimate!!Total!!Under 6 years!!Under .50,Estimate!!Total!!Under 6 years!!.50 to .74,Estimate!!Total!!Under 6 years!!.75 to .99,Estimate!!Total!!Under 6 years!!1.00 to 1.24,Estimate!!Total!!Under 6 years!!1.25 to 1.49,Estimate!!Total!!Under 6 years!!1.50 to 1.74,Estimate!!Total!!Under 6 years!!1.75 to 1.84,Estimate!!Total!!Under 6 years!!1.85 to 1.99,Estimate!!Total!!Under 6 years!!2.00 to 2.99,Estimate!!Total!!Under 6 years!!3.00 to 3.99,Estimate!!Total!!Under 6 years!!4.00 to 4.99,Estimate!!Total!!Under 6 years!!5.00 and over,Estimate!!Total!!6 to 11 years,Estimate!!Total!!6 to 11 years!!Under .50,Estimate!!Total!!6 to 11 years!!.50 to .74,Estimate!!Total!!6 to 11 years!!.75 to .99,Estimate!!Total!!6 to 11 years!!1.00 to 1.24,Estimate!!Total!!6 to 11 years!!1.25 to 1.49,Estimate!!Total!!6 to 11 years!!1.50 to 1.74,Estimate!!Total!!6 to 11 years!!1.75 to 1.84,Estimate!!Total!!6 to 11 years!!1.85 to 1.99,Estimate!!Total!!6 to 11 years!!2.00 to 2.99,Estimate!!Total!!6 to 11 years!!3.00 to 3.99,Estimate!!Total!!6 to 11 years!!4.00 to 4.99,Estimate!!Total!!6 to 11 years!!5.00 and over,Estimate!!Total!!12 to 17 years,Estimate!!Total!!12 to 17 years!!Under .50,Estimate!!Total!!12 to 17 years!!.50 to .74,Estimate!!Total!!12 to 17 years!!.75 to .99,Estimate!!Total!!12 to 17 years!!1.00 to 1.24,Estimate!!Total!!12 to 17 years!!1.25 to 1.49,Estimate!!Total!!12 to 17 years!!1.50 to 1.74,Estimate!!Total!!12 to 17 years!!1.75 to 1.84,Estimate!!Total!!12 to 17 years!!1.85 to 1.99,Estimate!!Total!!12 to 17 years!!2.00 to 2.99,Estimate!!Total!!12 to 17 years!!3.00 to 3.99,Estimate!!Total!!12 to 17 years!!4.00 to 4.99,Estimate!!Total!!12 to 17 years!!5.00 and over,n^M_i,n^H_i,n^U_i,n^O_i,p_i,
709,1400000US24003731308,"Census Tract 7313.08, Anne Arundel County, Maryland",9,0,0,0,13,0,0,15,77,10,13,112,186,0,0,0,0,13,0,21,28,30,22,0,72,261,6,0,6,0,0,0,11,0,9,91,12,126,28.8,236.26,95.94,335,696,
1243,1400000US24003731309,"Census Tract 7313.09, Anne Arundel County, Maryland",39,22,72,0,20,32,0,20,112,0,212,67,325,27,10,37,16,14,0,0,32,40,0,21,128,416,54,61,0,0,0,16,0,0,0,57,34,194,348.2,288.34,44.46,656,1337,
715,1400000US24003731310,"Census Tract 7313.10, Anne Arundel County, Maryland",5,0,0,0,2,8,0,0,111,10,54,113,527,5,12,18,145,14,22,5,0,113,61,65,67,411,0,13,22,88,4,18,0,0,49,45,49,123,314,365.52,90.48,471,1241,
717,1400000US24003731311,"Census Tract 7313.11, Anne Arundel County, Maryland",16,0,56,0,25,20,29,0,87,161,107,201,433,15,0,0,0,24,43,79,0,81,124,14,53,541,0,10,0,12,38,0,8,0,65,206,45,157,135.1,580.92,382.98,577,1676,
718,1400000US24003740102,"Census Tract 7401.02, Anne Arundel County, Maryland",0,0,0,37,21,0,43,30,22,186,41,387,551,18,4,0,0,19,0,53,21,45,51,17,323,618,11,5,0,0,5,0,30,0,142,45,46,334,88.5,479.54,219.96,1148,1936,
87,1400000US24003740103,"Census Tract 7401.03, Anne Arundel County, Maryland",0,19,33,0,16,0,0,0,180,160,86,188,528,0,36,19,0,0,0,0,0,112,12,80,269,593,21,40,21,0,0,0,0,0,189,0,99,223,193.8,530.04,134.16,945,1803,
1043,1400000US24003740104,"Census Tract 7401.04, Anne Arundel County, Maryland",7,0,0,48,0,0,0,32,155,125,79,290,912,7,19,0,57,0,0,0,98,111,83,35,502,585,76,18,0,21,0,0,0,43,91,115,63,158,253,601.06,251.94,1127,2233,
77,1400000US24003740105,"Census Tract 7401.05, Anne Arundel County, Maryland",39,0,34,21,128,0,0,0,121,130,35,25,405,66,0,0,64,30,29,0,0,104,33,7,72,373,8,40,20,24,37,0,0,0,152,0,0,92,374.5,578.36,127.14,231,1311,
1254,1400000US24003740201,"Census Tract 7402.01, Anne Arundel County, Maryland",0,0,0,0,237,0,0,0,86,18,59,124,522,47,0,0,0,129,14,0,0,146,0,128,58,469,0,0,0,0,0,44,0,0,74,85,44,222,156.8,642.86,80.34,635,1515,
1244,1400000US24003740203,"Census Tract 7402.03, Anne Arundel County, Maryland",0,0,0,0,0,0,0,22,31,46,93,395,562,0,0,0,0,0,0,0,35,26,80,76,345,481,21,0,0,0,0,0,0,45,46,55,43,271,21,244.82,141.18,1223,1630,
1247,1400000US24003740303,"Census Tract 7403.03, Anne Arundel County, Maryland",50,66,0,0,0,10,0,0,84,0,40,141,389,26,0,0,0,0,40,0,0,125,0,56,142,164,0,0,0,0,10,0,0,0,25,0,51,78,145,291,0,508,944,
1296,1400000US24003740304,"Census Tract 7403.04, Anne Arundel County, Maryland",0,0,0,0,14,0,0,0,14,5,56,209,312,17,0,0,0,0,0,0,0,0,43,97,155,336,21,0,0,0,14,9,0,0,81,0,69,142,46.4,134.16,37.44,728,946,
1297,1400000US24003740305,"Census Tract 7403.05, Anne Arundel County, Maryland",224,0,0,0,83,248,38,22,69,167,117,300,1338,232,60,0,0,0,161,39,0,114,167,162,403,1301,153,0,24,122,42,82,0,0,191,211,73,403,852.5,1171.4,425.1,1458,3907,
719,1400000US24003740400,"Census Tract 7404, Anne Arundel County, Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
82,1400000US24003740500,"Census Tract 7405, Anne Arundel County, Maryland",0,0,0,0,0,25,0,0,83,86,173,484,559,0,0,0,0,0,0,0,0,0,85,38,436,784,30,0,0,0,0,61,0,0,0,71,277,345,30,222.24,188.76,1753,2194,
83,1400000US24003740601,"Census Tract 7406.01, Anne Arundel County, Maryland",42,20,15,31,60,76,22,51,244,52,72,49,615,8,0,21,53,23,85,9,60,99,146,92,19,421,0,0,23,16,0,30,0,23,142,63,19,105,253.9,956.52,203.58,356,1770,
1255,1400000US24003740602,"Census Tract 7406.02, Anne Arundel County, Maryland",45,0,24,63,71,109,6,9,73,197,13,14,325,22,0,18,25,45,62,5,0,28,69,29,22,248,32,0,0,0,16,5,0,0,50,22,19,104,268.6,502.76,224.64,201,1197,
1251,1400000US24003740603,"Census Tract 7406.03, Anne Arundel County, Maryland",0,0,0,18,39,24,4,0,57,10,30,55,187,17,0,0,13,16,24,0,0,50,28,31,8,68,0,0,0,0,8,5,0,0,14,23,7,11,66.9,235.52,47.58,142,492,
1298,1400000US24003740701,"Census Tract 7407.01, Anne Arundel County, Maryland",0,0,0,0,0,0,27,0,31,45,98,139,551,15,0,0,0,0,0,13,0,208,20,68,227,393,16,0,0,0,0,24,0,0,43,0,140,170,31,360.3,50.7,842,1284,
1299,1400000US24003740702,"Census Tract 7407.02, Anne Arundel County, Maryland",0,0,0,14,0,0,0,0,105,184,113,323,1004,0,0,0,0,0,21,0,0,93,137,136,617,773,0,0,0,0,0,0,30,0,130,115,101,397,14,474.92,340.08,1687,2516,
1256,1400000US24003740800,"Census Tract 7408, Anne Arundel County, Maryland",0,0,0,15,0,0,18,0,20,25,14,128,326,0,0,0,13,0,32,13,0,22,63,79,104,414,20,0,0,0,0,29,6,0,22,42,79,216,48,190.6,101.4,620,960,
1245,1400000US24003740900,"Census Tract 7409, Anne Arundel County, Maryland",16,0,0,97,15,0,0,0,64,118,36,196,852,16,0,25,0,93,0,0,0,299,52,28,339,611,57,0,0,31,0,0,0,0,113,109,70,231,274.4,612.98,217.62,900,2005,
716,1400000US24003741000,"Census Tract 7410, Anne Arundel County, Maryland",0,0,0,0,0,0,0,0,16,19,0,67,204,0,0,0,26,0,0,0,0,10,20,21,127,279,0,0,0,28,0,0,0,0,43,25,15,168,54,83.08,49.92,398,585,
84,1400000US24003750101,"Census Tract 7501.01, Anne Arundel County, Maryland",14,0,39,0,9,26,0,10,130,58,31,57,302,0,0,0,38,0,48,0,0,96,43,77,0,294,45,0,24,78,19,25,0,0,0,43,15,45,246.4,386.28,112.32,225,970,
948,1400000US24003750102,"Census Tract 7501.02, Anne Arundel County, Maryland",48,11,16,27,0,6,0,0,15,104,36,30,135,21,0,13,7,0,6,0,0,66,22,0,0,263,77,13,24,29,0,7,0,0,53,40,20,0,286,189.52,129.48,86,691,
702,1400000US24003750201,"Census Tract 7502.01, Anne Arundel County, Maryland",0,0,0,71,0,111,0,0,9,58,138,8,195,20,0,0,0,15,120,0,0,0,0,24,16,111,42,0,0,18,0,0,0,0,12,16,0,23,155.5,278.78,57.72,209,701,
1042,1400000US24003750202,"Census Tract 7502.02, Anne Arundel County, Maryland",0,0,0,0,43,9,0,0,81,38,103,0,124,0,0,0,0,0,10,0,0,26,17,9,62,191,0,0,0,0,24,27,0,0,81,21,29,9,20.1,297.62,59.28,212,589,
949,1400000US24003750203,"Census Tract 7502.03, Anne Arundel County, Maryland",0,0,32,15,6,0,0,20,7,0,5,0,63,0,0,0,28,0,0,0,0,11,14,5,5,66,0,0,0,0,0,0,0,0,13,26,0,27,76.8,64,31.2,42,214,
950,1400000US24003750300,"Census Tract 7503, Anne Arundel County, Maryland",7,0,20,0,0,0,11,0,45,75,38,46,357,28,0,19,0,0,12,0,0,80,54,116,48,97,6,0,18,0,21,0,0,0,19,13,9,11,104.3,212.94,110.76,268,696,
703,1400000US24003750400,"Census Tract 7504, Anne Arundel County, Maryland",0,0,22,0,0,0,0,0,0,35,28,112,249,0,0,11,0,0,0,0,0,0,21,58,159,239,0,0,0,0,0,0,0,0,13,11,104,111,33,27.74,52.26,572,685,
85,1400000US24003750801,"Census Tract 7508.01, Anne Arundel County, Maryland",0,0,17,0,0,0,0,15,95,48,106,144,532,0,0,0,0,0,0,0,0,100,124,219,89,195,25,0,0,0,0,28,0,0,48,27,0,67,42,329.78,155.22,625,1152,
951,1400000US24003750803,"Census Tract 7508.03, Anne Arundel County, Maryland",60,30,18,186,67,0,22,0,293,62,59,20,458,0,22,13,11,0,0,0,0,181,54,158,19,666,89,49,0,4,34,0,58,0,79,157,196,0,512.3,763.76,212.94,452,1941,
710,1400000US24003750804,"Census Tract 7508.04, Anne Arundel County, Maryland",0,0,0,10,33,0,0,0,33,55,9,17,206,0,0,0,32,0,0,0,11,72,55,12,24,238,0,93,0,0,0,0,0,14,33,34,23,41,144.9,217.78,112.32,126,601,
720,1400000US24003750900,"Census Tract 7509, Anne Arundel County, Maryland",0,11,0,0,0,98,0,0,0,23,0,115,228,0,0,0,0,0,0,0,41,40,46,38,63,230,0,11,0,0,0,35,0,0,31,30,0,123,22,266.78,77.22,339,705,
721,1400000US24003751000,"Census Tract 7510, Anne Arundel County, Maryland",0,0,0,17,32,8,0,0,20,15,9,39,424,0,0,0,40,77,36,0,0,88,38,111,34,332,10,0,6,10,36,124,0,0,59,25,31,31,126.5,453.66,60.84,255,896,
1252,1400000US24003751102,"Census Tract 7511.02, Anne Arundel County, Maryland",9,0,0,0,0,8,0,8,115,9,0,73,144,0,0,0,0,0,0,0,0,92,13,17,22,218,0,0,41,34,12,8,0,18,37,37,31,0,87.6,307.38,46.02,143,584,
952,1400000US24003751103,"Census Tract 7511.03, Anne Arundel County, Maryland",0,0,0,0,20,0,105,0,142,78,31,16,261,0,0,33,0,28,0,16,0,0,78,29,77,427,0,0,76,0,31,0,15,51,45,100,30,79,132.7,485.62,199.68,262,1080,
1300,1400000US24003751200,"Census Tract 7512, Anne Arundel County, Maryland",0,0,0,0,0,0,0,0,47,78,8,153,338,0,0,0,0,0,0,0,0,133,73,27,105,249,25,0,0,0,0,7,0,0,0,77,10,130,25,237.16,177.84,433,873,
1301,1400000US24003751400,"Census Tract 7514, Anne Arundel County, Maryland",0,0,0,0,0,0,0,0,20,0,19,100,208,0,32,0,0,0,0,0,0,37,0,45,94,299,0,53,0,0,0,0,0,0,45,27,6,168,85,107.94,21.06,432,646,
1302,1400000US24003751500,"Census Tract 7515, Anne Arundel County, Maryland",0,176,0,107,0,42,0,0,280,133,43,57,464,0,102,0,76,29,41,0,0,203,0,13,0,629,29,70,13,78,60,0,0,0,208,88,0,83,677.7,884.92,172.38,196,1931,
1303,1400000US24003751600,"Census Tract 7516, Anne Arundel County, Maryland",0,0,0,0,0,0,0,0,0,0,0,121,205,0,0,0,0,0,0,0,0,36,0,0,169,131,17,0,0,0,0,0,0,0,0,0,0,114,17,36,0,404,457,
1304,1400000US24003751700,"Census Tract 7517, Anne Arundel County, Maryland",0,0,0,0,0,0,0,0,29,17,0,69,242,0,0,0,0,0,0,0,0,0,26,27,189,274,10,0,0,0,0,0,0,0,0,3,10,251,10,39.12,35.88,546,631,
1305,1400000US24003980000,"Census Tract 9800, Anne Arundel County, Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1379,1400000US24003990000,"Census Tract 9900, Anne Arundel County, Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
568,1400000US24005400100,"Census Tract 4001, Baltimore County, Maryland",191,0,0,0,11,0,0,0,83,56,28,53,326,121,0,0,0,26,0,0,0,66,0,0,113,185,136,0,0,0,0,0,0,0,0,0,29,20,459.1,187.22,43.68,243,933,
548,1400000US24005400200,"Census Tract 4002, Baltimore County, Maryland",0,0,0,0,0,0,0,0,9,81,8,16,67,0,0,0,0,9,8,0,0,0,25,0,25,162,0,0,0,0,9,0,0,0,58,0,20,75,5.4,110.92,82.68,144,343,
1100,1400000US24005400400,"Census Tract 4004, Baltimore County, Maryland",0,0,0,12,0,0,0,0,79,0,6,214,380,0,0,0,12,0,76,0,0,17,24,101,150,392,16,0,14,0,0,30,0,0,0,0,16,316,54,207.28,18.72,803,1083,
574,1400000US24005400500,"Census Tract 4005, Baltimore County, Maryland",0,0,0,0,0,0,0,0,6,13,28,121,215,0,0,0,0,0,0,0,0,16,25,11,163,267,0,0,0,0,0,10,0,0,7,34,18,198,0,54.84,56.16,539,650,
516,1400000US24005400600,"Census Tract 4006, Baltimore County, Maryland",10,0,0,14,0,0,0,0,57,100,28,47,191,9,0,0,13,46,0,0,0,0,60,5,58,168,19,0,0,0,0,46,0,0,42,13,6,42,78.8,215.26,134.94,186,615,
1045,1400000US24005400701,"Census Tract 4007.01, Baltimore County, Maryland",19,0,0,0,0,0,7,0,35,99,26,41,226,0,0,23,27,0,0,6,46,0,34,53,37,208,0,0,0,44,13,0,8,0,34,14,10,85,116.9,177.44,114.66,252,661,
1101,1400000US24005400702,"Census Tract 4007.02, Baltimore County, Maryland",0,0,20,0,10,0,0,0,10,69,23,97,99,5,0,0,3,0,5,0,9,22,35,10,10,159,4,0,34,2,0,6,4,6,0,54,14,35,71,103.76,123.24,189,487,
549,1400000US24005400800,"Census Tract 4008, Baltimore County, Maryland",0,0,0,0,31,0,0,0,22,17,17,53,187,6,0,0,16,0,0,0,0,25,75,0,65,226,16,5,0,21,63,35,0,9,0,13,0,64,92.2,179.9,81.9,199,553,
547,1400000US24005400900,"Census Tract 4009, Baltimore County, Maryland",24,0,0,13,0,0,0,0,25,29,14,57,258,21,0,14,9,0,0,25,0,89,51,12,37,124,28,0,0,0,0,0,0,0,31,18,33,14,109,191.56,76.44,167,544,
187,1400000US24005401000,"Census Tract 4010, Baltimore County, Maryland",0,0,0,10,10,0,0,0,10,0,12,76,163,0,0,0,0,0,0,5,0,9,0,18,131,241,0,6,0,11,6,13,6,0,32,15,10,142,31.8,89.5,11.7,389,522,
1046,1400000US24005401101,"Census Tract 4011.01, Baltimore County, Maryland",0,0,50,25,25,0,0,0,95,0,0,56,443,0,0,0,0,75,49,0,79,54,0,32,154,169,0,0,0,0,0,0,0,50,41,0,0,78,105,438,0,320,863,
1222,1400000US24005401102,"Census Tract 4011.02, Baltimore County, Maryland",0,0,0,0,0,0,0,0,32,0,21,11,37,0,0,0,5,0,19,0,0,0,0,13,0,20,0,0,0,0,0,10,0,10,0,0,0,0,5,71,0,45,121,
1047,1400000US24005401200,"Census Tract 4012, Baltimore County, Maryland",0,33,34,0,0,13,0,0,48,20,0,29,309,32,0,18,0,0,28,0,0,31,38,73,89,149,0,0,39,0,28,0,0,0,40,31,0,11,164.4,199.18,69.42,202,635,
1223,1400000US24005401301,"Census Tract 4013.01, Baltimore County, Maryland",0,0,13,10,0,10,35,0,49,11,42,0,379,51,0,30,19,14,0,138,9,78,0,0,40,353,0,0,37,19,7,9,59,9,93,74,28,18,185.3,522.4,66.3,128,902,
1048,1400000US24005401302,"Census Tract 4013.02, Baltimore County, Maryland",0,0,0,0,32,11,0,0,16,47,0,34,196,0,0,0,0,6,11,0,0,80,46,0,53,160,13,0,0,0,3,0,11,0,50,22,0,61,25.3,233,89.7,148,496,
188,1400000US24005401400,"Census Tract 4014, Baltimore County, Maryland",0,0,0,0,0,0,0,0,49,14,0,47,164,0,15,0,0,0,0,0,0,35,24,4,86,115,0,0,0,6,0,0,0,34,10,10,5,50,21,138.56,37.44,192,389,
579,1400000US24005401503,"Census Tract 4015.03, Baltimore County, Maryland",0,0,0,0,0,25,0,0,48,51,11,318,323,0,0,0,0,0,39,0,0,99,67,30,88,451,0,0,0,0,36,0,0,0,20,123,19,253,10.8,309.22,187.98,719,1227,
550,1400000US24005401504,"Census Tract 4015.04, Baltimore County, Maryland",0,0,0,0,24,30,0,0,0,133,45,206,305,17,0,0,0,60,75,0,0,83,0,21,49,400,37,0,0,0,138,0,0,0,43,9,87,86,120.6,417.64,110.76,494,1143,
1224,1400000US24005401505,"Census Tract 4015.05, Baltimore County, Maryland",0,0,0,0,0,16,0,83,0,10,59,56,231,0,0,11,73,0,7,0,31,37,23,0,49,329,24,0,0,32,0,20,0,35,63,90,29,36,140,319.06,95.94,229,784,
1376,1400000US24005401506,"Census Tract 4015.06, Baltimore County, Maryland",0,0,0,27,0,0,0,0,59,130,87,71,431,0,0,0,39,0,0,0,0,81,62,112,137,447,26,0,0,0,52,0,0,0,68,81,127,93,107.6,304.46,212.94,627,1252,
1380,1400000US24005401507,"Census Tract 4015.07, Baltimore County, Maryland",0,0,17,47,77,118,39,0,60,116,27,38,559,0,0,17,111,37,154,26,0,82,16,77,39,457,0,0,17,16,87,51,0,0,85,40,135,26,285.3,793.54,134.16,342,1555,
569,1400000US24005402201,"Census Tract 4022.01, Baltimore County, Maryland",0,0,0,0,0,0,0,0,40,1,0,57,148,0,0,0,0,0,0,0,0,55,7,27,59,262,11,41,0,0,0,0,0,0,26,62,56,66,52,136.4,54.6,265,508,
575,1400000US24005402202,"Census Tract 4022.02, Baltimore County, Maryland",0,0,0,0,0,8,4,0,0,11,14,82,42,0,0,0,0,0,14,0,0,5,0,0,23,94,0,0,0,0,0,15,0,0,23,23,0,33,0,76.48,26.52,152,255,
517,1400000US24005402302,"Census Tract 4023.02, Baltimore County, Maryland",40,0,0,0,52,18,14,8,90,86,50,103,371,38,25,0,18,19,9,29,15,74,65,21,58,586,26,45,0,21,51,0,31,16,93,59,128,116,249.6,528.6,163.8,476,1418,
509,1400000US24005402303,"Census Tract 4023.03, Baltimore County, Maryland",0,56,19,0,93,0,0,33,110,99,40,46,282,0,0,0,0,104,0,0,0,95,58,0,25,469,34,0,0,0,155,0,0,0,34,172,27,47,214.6,590.78,256.62,185,1247,
623,1400000US24005402304,"Census Tract 4023.04, Baltimore County, Maryland",34,0,0,10,0,36,0,0,11,32,32,59,236,0,0,0,0,0,0,0,19,21,58,55,83,173,23,0,32,0,0,0,0,0,0,83,0,35,99,125.06,134.94,264,623,
186,1400000US24005402305,"Census Tract 4023.05, Baltimore County, Maryland",0,0,13,23,0,0,0,0,66,6,0,11,143,0,11,0,25,0,17,0,0,68,6,0,16,179,7,6,0,10,9,41,0,0,10,0,36,60,97.7,210.94,9.36,123,441,
510,1400000US24005402306,"Census Tract 4023.06, Baltimore County, Maryland",59,18,0,44,30,11,9,0,48,27,20,45,474,29,50,34,0,9,11,9,0,52,63,67,150,307,0,34,0,0,0,0,0,15,92,35,86,45,279.7,301.8,97.5,413,1092,
1102,1400000US24005402307,"Census Tract 4023.07, Baltimore County, Maryland",0,77,17,26,0,0,26,0,196,74,21,9,392,0,25,0,128,0,16,0,24,54,34,35,76,668,63,32,132,25,0,51,0,0,82,78,26,179,525,489.92,145.08,346,1506,
1202,1400000US24005402403,"Census Tract 4024.03, Baltimore County, Maryland",0,0,0,0,0,0,0,0,6,0,0,6,112,0,0,0,13,0,0,0,0,6,51,20,22,153,26,4,0,27,0,13,0,16,0,41,13,13,70,61.24,71.76,74,277,
624,1400000US24005402404,"Census Tract 4024.04, Baltimore County, Maryland",34,30,37,18,98,0,0,0,55,0,47,15,412,162,59,5,0,24,0,0,0,128,0,2,32,503,31,0,50,0,69,0,0,0,155,0,128,70,483.3,471.7,0,294,1249,
1204,1400000US24005402405,"Census Tract 4024.05, Baltimore County, Maryland",0,25,0,63,37,0,0,25,50,40,0,0,309,21,94,0,39,0,16,0,0,62,67,10,0,223,0,26,14,14,0,10,0,0,54,19,55,31,307.1,270.62,98.28,96,772,
1381,1400000US24005402406,"Census Tract 4024.06, Baltimore County, Maryland",0,0,21,20,53,32,0,0,52,61,18,124,423,83,0,24,19,50,0,0,0,87,28,43,89,466,0,0,20,0,16,63,0,0,153,119,25,70,222.7,516.06,162.24,369,1270,
1382,1400000US24005402407,"Census Tract 4024.07, Baltimore County, Maryland",17,0,0,0,28,0,23,0,19,10,0,30,71,20,0,0,0,0,0,0,0,0,11,0,40,91,7,1,0,0,8,0,30,0,0,20,17,8,55.8,106.22,31.98,95,289,
640,1400000US24005402503,"Census Tract 4025.03, Baltimore County, Maryland",13,0,0,47,77,0,0,75,120,75,13,0,326,0,0,20,101,0,0,0,15,68,103,0,19,392,13,0,9,51,38,12,0,8,138,47,52,24,288.5,566,175.5,108,1138,
1205,1400000US24005402504,"Census Tract 4025.04, Baltimore County, Maryland",19,0,29,0,0,0,0,0,47,67,22,131,397,27,52,57,0,0,0,0,13,52,51,87,58,404,20,0,29,0,0,0,0,0,78,69,115,93,233,231.14,145.86,506,1116,
1050,1400000US24005402505,"Census Tract 4025.05, Baltimore County, Maryland",0,12,0,0,40,0,0,0,156,69,23,14,381,0,13,0,0,63,0,0,0,117,66,61,61,224,0,0,0,0,38,0,0,14,33,59,15,65,67.3,461.38,151.32,239,919,
511,1400000US24005402506,"Census Tract 4025.06, Baltimore County, Maryland",0,0,0,0,28,0,28,0,14,10,16,159,287,0,0,0,0,74,0,9,0,56,46,49,53,436,12,0,0,12,67,32,0,0,32,62,72,147,74.7,315.26,92.04,496,978,
885,1400000US24005402509,"Census Tract 4025.09, Baltimore County, Maryland",0,0,14,0,0,0,51,62,115,139,17,220,1001,0,0,14,0,38,49,142,30,142,110,91,385,466,20,0,0,0,0,0,0,15,51,76,62,242,59.4,755.1,253.5,1017,2085,
1103,1400000US24005402602,"Census Tract 4026.02, Baltimore County, Maryland",0,22,33,6,7,0,0,0,8,56,17,21,108,0,14,0,0,6,7,0,0,38,29,14,0,197,0,30,0,10,0,7,0,14,70,37,7,22,118.9,179.94,95.16,81,475,
190,1400000US24005402603,"Census Tract 4026.03, Baltimore County, Maryland",0,0,0,0,25,0,0,0,74,38,23,21,355,0,0,0,0,23,46,0,13,0,53,36,184,504,0,0,0,0,56,44,0,0,0,44,214,146,31.2,279.5,105.3,624,1040,
1051,1400000US24005402604,"Census Tract 4026.04, Baltimore County, Maryland",0,0,0,0,41,0,0,0,84,0,22,20,346,0,13,0,0,19,0,0,0,153,0,100,61,474,17,28,19,0,10,0,0,0,171,16,70,143,98,460.52,12.48,416,987,
194,1400000US24005403100,"Census Tract 4031, Baltimore County, Maryland",0,0,0,18,0,0,0,0,0,30,28,22,109,0,25,0,0,0,0,0,18,6,24,26,10,160,4,0,10,0,0,0,13,0,45,50,38,0,57,104.88,81.12,124,367,
1206,1400000US24005403201,"Census Tract 4032.01, Baltimore County, Maryland",0,16,0,64,19,4,0,11,31,27,0,44,256,0,0,11,75,54,35,21,22,38,0,0,0,214,7,0,0,0,0,4,0,23,27,27,67,59,194.9,278.98,42.12,170,686,
191,1400000US24005403202,"Census Tract 4032.02, Baltimore County, Maryland",4,0,0,0,0,0,10,0,10,27,1,45,90,7,0,0,25,10,0,2,0,22,16,8,0,201,8,8,0,12,23,0,13,0,88,11,10,28,73.9,179.98,42.12,92,388,
189,1400000US24005403300,"Census Tract 4033, Baltimore County, Maryland",0,0,0,0,0,36,0,6,29,80,7,82,124,0,0,0,0,0,0,0,0,33,8,36,47,190,34,0,0,0,15,0,0,0,35,25,33,48,38.5,174.36,88.14,253,554,
886,1400000US24005403401,"Census Tract 4034.01, Baltimore County, Maryland",0,0,11,0,0,0,0,0,0,16,21,33,140,0,0,0,0,0,0,0,0,12,10,19,99,126,0,0,0,0,0,0,0,0,10,42,31,43,11,36.96,53.04,246,347,
887,1400000US24005403402,"Census Tract 4034.02, Baltimore County, Maryland",0,85,26,30,0,85,43,0,0,9,15,44,374,0,230,0,8,0,19,68,21,0,28,0,0,358,0,109,10,5,0,9,0,90,40,10,29,56,503,385.34,36.66,144,1069,
641,1400000US24005403500,"Census Tract 4035, Baltimore County, Maryland",0,0,0,10,48,41,0,0,165,76,89,157,593,0,12,12,18,17,0,0,0,161,52,72,249,385,0,0,0,0,8,0,0,0,94,68,53,162,73.9,555.22,152.88,782,1564,
1052,1400000US24005403601,"Census Tract 4036.01, Baltimore County, Maryland",24,0,0,0,0,54,0,6,35,160,0,137,337,0,0,0,0,0,0,0,12,43,99,14,169,229,0,0,0,0,17,0,0,12,20,9,51,120,29.1,252.86,209.04,491,982,
580,1400000US24005403602,"Census Tract 4036.02, Baltimore County, Maryland",0,42,0,0,29,0,45,0,123,49,30,318,785,0,0,0,0,23,0,35,0,70,71,41,545,319,0,0,0,45,0,0,0,0,27,45,15,187,102.6,372.7,128.7,1136,1740,
406,1400000US24005403701,"Census Tract 4037.01, Baltimore County, Maryland",41,15,0,0,0,0,0,0,91,0,33,181,472,0,15,29,15,0,0,0,0,141,23,110,139,317,47,0,19,0,0,0,0,0,17,29,71,134,181,260.44,40.56,668,1150,
1203,1400000US24005403702,"Census Tract 4037.02, Baltimore County, Maryland",0,69,0,0,0,0,0,49,9,83,26,26,431,58,47,0,43,0,0,0,0,0,115,101,67,227,58,103,0,0,0,0,0,0,14,15,15,22,378,118.86,166.14,257,920,
512,1400000US24005403801,"Census Tract 4038.01, Baltimore County, Maryland",0,7,0,0,0,0,0,0,0,42,16,95,100,0,0,0,0,0,0,0,0,0,2,19,79,87,0,0,0,0,0,0,0,0,0,9,2,76,7,11.66,41.34,287,347,
576,1400000US24005403802,"Census Tract 4038.02, Baltimore County, Maryland",0,0,0,10,0,0,0,0,0,7,17,132,310,0,20,0,9,0,0,0,0,8,7,34,232,280,0,0,0,10,0,0,0,0,8,66,8,188,49,33.6,62.4,611,756,
192,1400000US24005403803,"Census Tract 4038.03, Baltimore County, Maryland",0,0,0,12,0,0,0,0,0,0,29,64,187,0,0,0,7,0,0,0,0,27,0,0,153,212,0,7,0,0,0,0,0,0,56,0,0,149,26,83,0,395,504,
888,1400000US24005404101,"Census Tract 4041.01, Baltimore County, Maryland",31,73,0,0,0,0,0,0,45,19,9,219,611,63,98,0,0,23,0,0,9,153,18,114,133,362,0,51,0,0,28,0,0,12,29,14,21,207,331.3,294.92,39.78,703,1369,
