IKN_addr,general_med,general_chip,pediatric_med,pediatric_chip,specialist_med,specialist_chip,Y_lat_med,X_long_med,Y_lat_chip,X_long_chip,med_indicator_med,chip_indicator_med,med_indicator_chip,chip_indicator_chip
"1729 LAFAYETTE ST,GRETNA,LA,70053-5775",1.0,,0.0,,0.0,,29.90674799,-90.05421949999999,,,1,0,,
"17534 OLD JEFFERSON HWY,PRAIRIEVILLE,LA,70769-3978",0.2,,0.9,,0.0,,30.32290088,-90.97699128,,,1,0,,
"1800 LOUISIANA AVE,LAFAYETTE,LA,70501-3702",0.5333333333333333,,0.0,,0.0,,30.24122392,-92.00090024,,,1,0,,
"1808 HIGHWAY 190 W,DERIDDER,LA,70634-6023",0.8333333333333333,,0.0,,0.0,,30.84702448,-93.30427349,,,1,0,,
"1837 LEGLISE ST,MANSURA,LA,71350-4001",1.0,,0.0,,0.0,,31.06190564,-92.0504344,,,1,0,,
"1850 DR MARTIN LUTHER KING DR,SHREVEPORT,LA,71107-5020",1.0,,0.0,,0.0,,32.54359235,-93.80438382,,,1,0,,
"189 KEYSTONE RD,MONROE,LA,71203-8936",2.0,,0.0,,0.0,,32.64712578,-92.06084743,,,1,0,,
"189 MOZART DR,HOUMA,LA,70363-7990",0.25,,0.0,,0.0,,29.53682845,-90.67602393,,,1,0,,
"1900 W ESPLANADE AVE,KENNER,LA,70065-3463",0.0,,0.0,,0.25,,30.02009289,-90.24128762,,,1,0,,
"1901 MANHATTAN BLVD,HARVEY,LA,70058-3582",1.0,,0.0,,0.0,,29.88569878,-90.05460453,,,1,0,,
"195 GREENBRIER BLVD,COVINGTON,LA,70433-7242",0.0,,0.0,,0.5,,30.45670051,-90.13631399,,,1,0,,
"1962 ONEAL LN,BATON ROUGE,LA,70816-3250",1.8472222222222217,,0.0,,0.0,,30.43979702,-91.00755537,,,1,0,,
"19900 OLD SCENIC HWY,ZACHARY,LA,70791-7368",1.0,,0.0,,0.0,,30.64809597,-91.19296812,,,1,0,,
"2 SAINT ANN DR,MANDEVILLE,LA,70471-3418",0.3333333333333333,,0.0,,0.0,,30.38808235,-90.08056685,,,1,0,,
"200 HENRY CLAY AVE,NEW ORLEANS,LA,70118-5720",0.5833333333333333,,0.5,,0.0,,29.91765984,-90.12704903,,,1,0,,
"200 HIGHWAY 21,MADISONVILLE,LA,70447-9676",0.3333333333333333,,0.0,,0.25,,30.41865029,-90.16144065,,,1,0,,
"200 N 15TH ST,OAKDALE,LA,71463-2732",0.0,,0.6666666666666666,,0.0,,30.8174249,-92.65247597,,,1,0,,
"200 NE CENTRAL AVE,AMITE,LA,70422-2549",1.0,,0.0,,0.0,,30.72820541,-90.50831052,,,1,0,,
"200 RAILROAD AVE,DONALDSONVILLE,LA,70346-2528",0.0,,0.0,,0.25,,30.10507378,-90.98788475,,,1,0,,
"2000 CANAL ST,NEW ORLEANS,LA,70112-3018",0.2,,0.0,,0.7833333333333333,,29.96093653,-90.08073861,,,1,0,,
"2003 FORSYTHE AVE,MONROE,LA,71201-3608",1.5,,0.0,,1.5,,32.533061100000005,-92.11089669,,,1,0,,
"2004 E MADISON AVE,BASTROP,LA,71220-4035",0.0,,0.0,,0.25,,32.77833828,-91.88955862,,,1,0,,
