id,,Geographic Area Name,Estimate!!Total!!Under 6 years!!Under .50,Estimate!!Total!!Under 6 years!!.50 to .74,Estimate!!Total!!Under 6 years!!.75 to .99,Estimate!!Total!!Under 6 years!!1.00 to 1.24,Estimate!!Total!!Under 6 years!!1.25 to 1.49,Estimate!!Total!!Under 6 years!!1.50 to 1.74,Estimate!!Total!!Under 6 years!!1.75 to 1.84,Estimate!!Total!!Under 6 years!!1.85 to 1.99,Estimate!!Total!!Under 6 years!!2.00 to 2.99,Estimate!!Total!!Under 6 years!!3.00 to 3.99,Estimate!!Total!!Under 6 years!!4.00 to 4.99,Estimate!!Total!!Under 6 years!!5.00 and over,Estimate!!Total!!6 to 11 years,Estimate!!Total!!6 to 11 years!!Under .50,Estimate!!Total!!6 to 11 years!!.50 to .74,Estimate!!Total!!6 to 11 years!!.75 to .99,Estimate!!Total!!6 to 11 years!!1.00 to 1.24,Estimate!!Total!!6 to 11 years!!1.25 to 1.49,Estimate!!Total!!6 to 11 years!!1.50 to 1.74,Estimate!!Total!!6 to 11 years!!1.75 to 1.84,Estimate!!Total!!6 to 11 years!!1.85 to 1.99,Estimate!!Total!!6 to 11 years!!2.00 to 2.99,Estimate!!Total!!6 to 11 years!!3.00 to 3.99,Estimate!!Total!!6 to 11 years!!4.00 to 4.99,Estimate!!Total!!6 to 11 years!!5.00 and over,Estimate!!Total!!12 to 17 years,Estimate!!Total!!12 to 17 years!!Under .50,Estimate!!Total!!12 to 17 years!!.50 to .74,Estimate!!Total!!12 to 17 years!!.75 to .99,Estimate!!Total!!12 to 17 years!!1.00 to 1.24,Estimate!!Total!!12 to 17 years!!1.25 to 1.49,Estimate!!Total!!12 to 17 years!!1.50 to 1.74,Estimate!!Total!!12 to 17 years!!1.75 to 1.84,Estimate!!Total!!12 to 17 years!!1.85 to 1.99,Estimate!!Total!!12 to 17 years!!2.00 to 2.99,Estimate!!Total!!12 to 17 years!!3.00 to 3.99,Estimate!!Total!!12 to 17 years!!4.00 to 4.99,Estimate!!Total!!12 to 17 years!!5.00 and over,n^M_i,n^H_i,n^U_i,n^O_i,p_i,
1400000US04013112513,,"Census Tract 1125.13, Maricopa County, Arizona",31,39,126,64,0,0,18,35,334,99,22,0,1420,138,65,133,89,302,108,18,74,166,224,103,0,1020,135,66,80,144,19,176,0,27,289,73,11,0,1498.5,655.95,1145.55,136,3436,
1400000US04013112514,,"Census Tract 1125.14, Maricopa County, Arizona",87,0,0,38,18,86,0,19,108,124,9,3,469,71,28,34,47,21,83,0,10,51,82,0,42,524,71,55,0,0,42,67,0,0,91,92,61,45,418.5,318,535.5,160,1432,
1400000US04013112601,,"Census Tract 1126.01, Maricopa County, Arizona",124,54,125,60,53,11,12,0,97,0,0,0,376,105,112,53,39,12,11,0,9,28,7,0,0,405,42,76,86,80,41,10,0,18,41,11,0,0,1063,132.3,175.7,0,1371,
1400000US04013112602,,"Census Tract 1126.02, Maricopa County, Arizona",140,295,127,67,117,121,17,0,80,20,0,9,1166,258,153,114,107,97,259,7,39,90,22,20,0,889,221,212,138,99,57,84,7,0,30,31,0,10,2167.5,679.5,263,39,3149,
1400000US04013112700,,"Census Tract 1127, Maricopa County, Arizona",210,30,153,78,97,42,43,20,159,0,0,0,759,158,106,152,71,40,103,0,0,129,0,0,0,862,170,96,218,140,42,0,21,0,156,19,0,0,1766.5,340.7,440.8,0,2548,
1400000US04013112900,,"Census Tract 1129, Maricopa County, Arizona",72,0,0,0,34,8,0,60,11,19,10,28,565,223,36,0,82,32,9,9,94,47,8,0,25,350,88,73,0,21,44,35,0,0,58,17,0,14,578,275.8,154.2,77,1085,
1400000US04013113000,,"Census Tract 1130, Maricopa County, Arizona",0,0,0,0,0,0,0,0,0,0,0,7,16,0,0,0,0,0,0,0,0,0,7,9,0,32,0,0,0,0,0,0,0,0,0,7,0,25,0,0,14,41,55,
1400000US04013113100,,"Census Tract 1131, Maricopa County, Arizona",0,0,0,0,0,0,0,0,0,68,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,28,0,0,0,0,11,0,0,12,28,0.55,78.45,18,125,
1400000US04013113201,,"Census Tract 1132.01, Maricopa County, Arizona",81,68,19,8,24,11,0,16,58,7,4,5,261,103,49,0,12,23,16,0,0,55,3,0,0,295,73,110,51,21,6,5,0,0,19,6,0,4,559.5,81.1,141.4,13,795,
1400000US04013113202,,"Census Tract 1132.02, Maricopa County, Arizona",62,57,9,71,14,11,0,0,34,0,0,0,173,43,16,30,33,22,10,0,8,11,0,0,0,174,41,23,77,0,9,0,0,0,24,0,0,0,461.5,54.95,65.55,0,582,
1400000US04013113203,,"Census Tract 1132.03, Maricopa County, Arizona",26,11,122,16,0,0,43,0,48,0,0,0,154,25,9,7,26,17,43,0,6,15,0,0,6,184,22,29,16,39,0,25,30,0,0,15,7,1,459.5,158.65,74.85,14,707,
1400000US04013113300,,"Census Tract 1133, Maricopa County, Arizona",370,0,153,0,0,43,20,0,0,13,0,0,761,329,137,121,47,0,0,54,49,13,11,0,0,599,350,136,61,17,0,0,18,0,6,11,0,0,1625,184.95,53.05,0,1863,
1400000US04013113400,,"Census Tract 1134, Maricopa County, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1400000US04013113501,,"Census Tract 1135.01, Maricopa County, Arizona",256,14,59,40,100,20,0,0,55,0,0,30,429,77,8,166,39,67,56,0,0,16,0,0,0,483,168,22,109,48,25,16,0,0,76,19,0,0,1071,195.35,158.65,30,1455,
1400000US04013113502,,"Census Tract 1135.02, Maricopa County, Arizona",79,113,137,109,0,10,20,36,36,0,0,0,546,40,149,104,111,0,30,37,10,51,10,4,0,370,29,74,72,73,24,18,0,18,26,36,0,0,1264,196.65,153.35,4,1618,
1400000US04013113601,,"Census Tract 1136.01, Maricopa County, Arizona",24,85,140,71,0,94,41,14,10,42,0,0,424,65,58,44,67,49,20,64,0,32,25,0,0,682,141,0,107,86,67,110,55,0,54,46,16,0,1106,460.8,204.2,16,1787,
1400000US04013113602,,"Census Tract 1136.02, Maricopa County, Arizona",17,58,203,82,30,0,37,0,58,0,0,0,519,0,192,170,78,0,0,0,0,53,0,26,0,375,10,153,79,7,0,0,7,0,38,0,81,0,1420,66.45,141.55,107,1735,
1400000US04013113700,,"Census Tract 1137, Maricopa County, Arizona",86,40,86,88,125,17,62,41,161,16,0,0,689,124,130,39,55,32,70,38,32,169,0,0,0,993,238,372,146,39,0,40,0,16,142,0,0,0,1560.5,418.1,464.4,0,2443,
1400000US04013113801,,"Census Tract 1138.01, Maricopa County, Arizona",74,0,43,5,22,9,0,7,6,8,0,0,87,31,0,29,13,0,8,0,0,0,6,0,0,81,15,0,40,0,10,6,0,0,10,0,0,0,264,46.8,29.2,0,340,
1400000US04013113802,,"Census Tract 1138.02, Maricopa County, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1400000US04013113900,,"Census Tract 1139, Maricopa County, Arizona",98,58,36,13,26,0,0,0,0,0,0,0,165,75,9,67,0,9,0,0,5,0,0,0,0,133,76,40,0,0,17,0,0,0,0,0,0,0,503,31,0,0,534,
1400000US04013114000,,"Census Tract 1140, Maricopa County, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,156,45,0,0,111,0,0,0,0,0,0,0,0,73,73,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,229,
1400000US04013114100,,"Census Tract 1141, Maricopa County, Arizona",0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,6,0,0,0,0,0,0,0,0,7,9,6,0.4,7.6,16,30,
1400000US04013114200,,"Census Tract 1142, Maricopa County, Arizona",0,35,6,0,0,0,0,0,0,0,0,0,61,0,39,6,16,0,0,0,0,0,0,0,0,71,49,0,0,16,0,0,0,0,6,0,0,0,179,0.3,5.7,0,185,
1400000US04013114301,,"Census Tract 1143.01, Maricopa County, Arizona",5,0,0,0,0,0,0,0,0,5,5,0,4,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,16,0,5,5,26,
1400000US04013114302,,"Census Tract 1143.02, Maricopa County, Arizona",84,156,52,67,66,10,0,12,59,7,0,0,412,27,84,41,141,20,10,0,9,67,13,0,0,252,57,68,8,62,0,21,0,27,9,0,0,0,899,138.75,148.25,0,1186,
1400000US04013114401,,"Census Tract 1144.01, Maricopa County, Arizona",19,16,15,8,8,0,23,0,12,0,23,0,64,19,0,25,0,0,0,0,5,12,3,0,0,142,81,0,13,8,0,0,22,0,14,4,0,0,229,55.9,43.1,23,351,
1400000US04013114402,,"Census Tract 1144.02, Maricopa County, Arizona",71,23,0,18,21,6,0,10,21,2,0,0,220,27,42,0,24,68,12,0,7,39,1,0,0,209,51,34,0,0,29,1,12,7,71,4,0,0,278,120.55,131.45,0,530,
1400000US04013114500,,"Census Tract 1145, Maricopa County, Arizona",25,161,76,62,0,14,0,0,22,10,0,0,465,35,90,46,92,70,82,0,0,21,29,0,0,314,20,0,24,94,28,119,24,0,5,0,0,0,871,290.4,84.6,0,1246,
1400000US04013114600,,"Census Tract 1146, Maricopa County, Arizona",48,41,0,18,0,0,0,0,57,28,0,9,120,51,21,0,21,0,0,0,0,0,27,0,0,125,15,9,0,0,0,11,15,0,58,17,0,0,176,31.75,181.25,9,398,
1400000US04013114703,,"Census Tract 1147.03, Maricopa County, Arizona",5,0,17,0,5,0,0,0,5,0,0,0,75,31,3,25,0,0,0,11,0,5,0,0,0,117,28,0,22,30,0,22,0,1,0,14,0,0,200.5,37,23.5,0,261,
1400000US04013114800,,"Census Tract 1148, Maricopa County, Arizona",66,58,79,29,40,6,0,29,40,26,0,0,437,97,44,49,67,67,0,0,26,80,0,0,7,369,93,61,64,33,27,0,0,14,49,10,18,0,869,150.45,196.55,25,1241,
1400000US04013114900,,"Census Tract 1149, Maricopa County, Arizona",63,6,0,0,0,0,0,0,43,16,0,0,231,104,0,38,14,49,0,0,0,11,15,0,0,141,35,10,34,0,28,0,0,5,29,0,0,0,317.5,47.65,109.85,0,475,
1400000US04013115200,,"Census Tract 1152, Maricopa County, Arizona",121,71,0,28,57,72,0,60,35,17,0,9,319,117,11,0,14,41,64,0,0,52,20,0,0,398,112,11,36,0,59,30,0,16,77,57,0,0,478.5,328.7,249.8,9,1066,
1400000US04013115300,,"Census Tract 1153, Maricopa County, Arizona",46,39,11,5,5,0,0,0,85,15,0,0,363,111,47,66,5,21,33,21,0,31,28,0,0,300,90,61,0,17,35,29,0,0,40,28,0,0,559.5,121.3,219.2,0,900,
1400000US04013115400,,"Census Tract 1154, Maricopa County, Arizona",133,8,13,32,0,0,0,0,48,0,0,0,346,140,13,46,24,17,42,38,0,0,0,26,0,237,35,39,33,24,16,35,13,0,8,0,0,34,482.5,147.3,53.2,60,743,
1400000US04013115500,,"Census Tract 1155, Maricopa County, Arizona",29,16,57,151,25,56,0,0,63,18,8,0,464,74,54,72,67,5,78,27,0,24,63,0,0,520,107,26,55,23,44,49,26,36,61,93,0,0,868,316.4,314.6,8,1507,
1400000US04013115600,,"Census Tract 1156, Maricopa County, Arizona",103,0,190,63,31,89,69,0,42,14,22,0,450,70,32,49,50,35,85,16,0,87,0,26,0,342,40,16,61,65,13,71,0,0,49,17,0,10,914.5,378.4,200.1,58,1551,
1400000US04013115700,,"Census Tract 1157, Maricopa County, Arizona",129,57,131,242,5,41,0,129,95,54,0,44,842,100,117,170,197,0,0,0,89,93,37,22,17,726,28,141,162,81,0,104,0,45,55,0,90,20,1729.5,422.65,321.85,193,2667,
1400000US04013115801,,"Census Tract 1158.01, Maricopa County, Arizona",170,155,54,0,84,140,0,21,98,0,0,0,358,83,86,76,0,26,66,0,21,0,0,0,0,302,21,53,39,28,102,48,0,0,11,0,0,0,831,407.45,103.55,0,1342,
1400000US04013115802,,"Census Tract 1158.02, Maricopa County, Arizona",45,56,82,75,31,0,67,23,40,9,0,0,328,67,62,25,0,0,46,24,39,57,8,0,0,234,0,75,0,0,0,0,11,43,44,61,0,0,564.5,275.55,211.95,0,1052,
1400000US04013115900,,"Census Tract 1159, Maricopa County, Arizona",47,196,51,76,118,130,0,0,161,101,55,0,711,22,175,53,22,95,41,45,45,145,28,40,0,613,22,107,68,38,80,53,0,32,73,104,28,8,1080.5,511.45,593.05,131,2316,
1400000US04013116000,,"Census Tract 1160, Maricopa County, Arizona",93,130,18,30,96,31,0,0,225,39,0,34,600,71,99,16,20,89,3,49,0,168,56,0,29,644,93,138,8,20,62,34,22,0,103,58,96,10,800.5,287.3,624.2,169,1881,
1400000US04013116100,,"Census Tract 1161, Maricopa County, Arizona",78,45,62,29,70,97,0,32,28,0,0,0,536,114,72,83,62,59,66,0,30,37,0,0,13,463,54,7,28,76,36,151,0,47,41,23,0,0,859.5,510.8,123.7,13,1507,
1400000US04013116202,,"Census Tract 1162.02, Maricopa County, Arizona",120,31,0,55,35,0,73,35,37,49,19,19,385,103,15,0,76,25,0,23,31,41,56,8,7,729,170,59,10,59,63,75,0,53,130,94,9,7,639.5,361.9,396.6,69,1467,
1400000US04013116203,,"Census Tract 1162.03, Maricopa County, Arizona",69,25,86,0,76,9,45,0,85,44,36,30,577,14,21,87,47,71,0,43,73,72,95,42,12,500,66,0,7,0,26,50,0,23,216,112,0,0,612.5,348.15,605.35,120,1686,
1400000US04013116204,,"Census Tract 1162.04, Maricopa County, Arizona",0,83,0,0,0,20,0,0,15,10,0,0,290,55,116,0,0,7,41,32,0,39,0,0,0,453,59,190,25,40,0,53,24,0,56,0,0,6,571.5,179,114.5,6,871,
1400000US04013116205,,"Census Tract 1162.05, Maricopa County, Arizona",44,61,18,13,20,60,0,0,124,27,4,12,434,61,18,140,11,7,11,0,13,148,21,4,0,323,83,35,31,0,21,47,0,0,45,61,0,0,653,170.85,410.15,20,1254,
1400000US04013116300,,"Census Tract 1163, Maricopa County, Arizona",12,135,103,46,116,10,76,63,100,20,0,28,515,20,158,50,26,83,0,22,22,109,17,0,8,735,40,66,164,26,111,30,22,22,152,69,8,25,1142,440.05,448.95,69,2100,
1400000US04013116400,,"Census Tract 1164, Maricopa County, Arizona",84,27,31,11,11,27,0,10,66,66,0,61,662,97,31,98,79,114,31,0,69,58,7,43,35,608,139,0,57,60,114,0,0,20,130,32,22,34,878.5,289.2,346.3,195,1709,
1400000US04013116500,,"Census Tract 1165, Maricopa County, Arizona",120,11,142,22,30,79,0,0,86,0,0,0,586,250,11,19,0,91,152,0,0,31,32,0,0,341,38,0,0,38,73,20,0,12,129,0,0,31,789,372.3,265.7,31,1458,
1400000US04013116602,,"Census Tract 1166.02, Maricopa County, Arizona",332,51,158,69,0,72,11,44,45,0,38,12,1168,301,133,170,39,0,75,65,42,289,47,7,0,1081,438,174,12,92,0,21,46,21,223,54,0,0,1965,424.85,630.15,57,3077,
1400000US04013116603,,"Census Tract 1166.03, Maricopa County, Arizona",152,0,0,54,93,0,39,29,214,156,33,98,1072,310,0,0,62,128,11,30,0,180,190,110,51,747,137,0,0,0,94,11,77,10,173,98,120,27,720.5,392.85,982.65,439,2535,
1400000US04013116604,,"Census Tract 1166.04, Maricopa County, Arizona",245,20,39,0,63,0,31,7,32,45,97,45,294,0,52,0,0,0,8,0,13,92,24,96,9,428,115,68,0,0,32,24,0,0,57,70,15,47,380.5,139.55,310.95,309,1140,
1400000US04013116605,,"Census Tract 1166.05, Maricopa County, Arizona",76,198,0,71,12,9,28,45,101,229,37,83,776,129,113,0,81,12,8,40,121,62,54,54,102,578,24,46,12,19,30,38,39,92,59,94,43,82,720,458.1,587.9,401,2167,
1400000US04013116606,,"Census Tract 1166.06, Maricopa County, Arizona",51,70,43,132,94,31,21,13,128,139,21,16,937,36,134,88,160,106,31,0,12,141,202,27,0,652,23,83,20,40,87,45,0,0,171,132,6,45,1103.5,318.5,891,115,2428,
1400000US04013116607,,"Census Tract 1166.07, Maricopa County, Arizona",33,0,35,5,53,0,33,21,59,57,6,5,347,77,0,112,15,9,13,28,23,8,62,0,0,457,83,0,91,0,41,41,50,10,36,37,42,26,616.5,275.65,253.85,79,1225,
1400000US04013116608,,"Census Tract 1166.08, Maricopa County, Arizona",83,0,170,0,0,97,0,30,73,67,14,29,660,82,0,220,41,0,145,0,0,36,103,10,23,419,28,0,72,9,0,20,0,0,161,76,0,53,1012,305.5,502.5,129,1949,
1400000US04013116609,,"Census Tract 1166.09, Maricopa County, Arizona",0,0,0,0,12,0,0,12,196,87,127,44,702,56,0,0,0,18,21,0,0,232,138,169,68,509,33,0,13,0,0,0,0,12,286,87,0,78,117,95.7,990.3,486,1689,
1400000US04013116610,,"Census Tract 1166.10, Maricopa County, Arizona",102,51,0,38,0,0,114,0,95,260,24,135,624,101,59,67,8,39,0,6,9,136,44,61,94,645,23,37,46,8,88,0,11,9,109,188,50,76,568.5,229.5,815,440,2053,
1400000US04013116611,,"Census Tract 1166.11, Maricopa County, Arizona",24,0,27,0,0,0,22,0,64,40,39,28,324,8,0,0,0,0,0,0,0,107,99,0,110,363,8,0,47,0,0,44,0,0,82,49,57,76,117,78.65,428.35,310,934,
1400000US04013116612,,"Census Tract 1166.12, Maricopa County, Arizona",0,42,0,19,0,103,0,0,90,161,55,54,606,0,0,38,18,84,45,10,0,220,73,72,46,616,0,39,0,36,102,40,0,15,208,98,67,11,323,331.9,824.1,305,1784,
1400000US04013116613,,"Census Tract 1166.13, Maricopa County, Arizona",94,0,0,131,0,154,0,0,278,84,30,86,603,42,0,0,0,0,45,43,38,87,84,95,169,576,71,0,0,0,0,0,0,32,72,46,123,232,244,333.85,629.15,735,1942,
1400000US04013116702,,"Census Tract 1167.02, Maricopa County, Arizona",340,309,0,66,134,0,0,0,62,38,25,66,892,66,250,0,64,149,49,46,0,39,86,67,76,1019,157,15,0,239,73,67,141,0,81,93,38,115,1344,490.1,389.9,387,2611,
1400000US04013116703,,"Census Tract 1167.03, Maricopa County, Arizona",0,43,0,30,34,0,0,8,57,23,124,50,467,0,39,0,27,34,14,57,17,135,5,96,43,415,47,26,0,25,59,0,0,2,194,14,30,18,300.5,180.8,408.7,361,1251,
1400000US04013116704,,"Census Tract 1167.04, Maricopa County, Arizona",49,0,28,28,9,0,0,0,17,105,58,178,507,0,0,9,33,0,136,19,94,20,20,33,143,677,22,0,0,0,53,99,19,73,73,83,72,183,188,476.5,312.5,667,1644,
1400000US04013116707,,"Census Tract 1167.07, Maricopa County, Arizona",0,0,0,0,35,0,10,0,55,29,0,54,210,0,0,0,0,33,9,0,0,26,41,19,82,267,0,0,0,0,65,0,0,0,34,36,73,59,66.5,91.25,215.25,287,660,
1400000US04013116708,,"Census Tract 1167.08, Maricopa County, Arizona",0,0,0,0,0,0,65,0,0,88,44,19,341,50,0,0,30,0,0,0,0,13,62,174,12,221,0,0,0,14,0,0,0,0,50,24,95,38,94,68.15,233.85,382,778,
1400000US04013116709,,"Census Tract 1167.09, Maricopa County, Arizona",14,0,0,0,0,9,4,0,38,0,26,28,182,0,0,0,0,0,15,4,0,59,93,0,11,123,0,10,0,0,0,5,0,0,8,88,9,3,10,42.25,280.75,77,410,
1400000US04013116710,,"Census Tract 1167.10, Maricopa County, Arizona",10,11,0,0,0,0,0,0,34,0,31,204,455,23,20,0,0,0,0,0,0,33,37,38,304,435,12,0,0,0,0,0,0,7,55,80,75,206,66,13.1,232.9,858,1170,
1400000US04013116711,,"Census Tract 1167.11, Maricopa County, Arizona",12,0,0,0,19,0,0,11,36,2,19,52,244,0,0,23,0,93,0,0,0,49,0,15,64,230,17,0,22,0,54,0,44,20,44,0,10,19,168,164.45,124.55,179,636,
1400000US04013116712,,"Census Tract 1167.12, Maricopa County, Arizona",23,0,0,0,0,68,0,0,176,158,84,116,658,20,0,0,0,0,0,34,0,166,155,72,211,677,0,0,18,0,0,130,0,0,228,19,98,184,38,260.5,873.5,765,1937,
1400000US04013116713,,"Census Tract 1167.13, Maricopa County, Arizona",122,0,23,0,0,0,0,0,34,104,82,147,389,59,0,46,0,0,0,0,0,34,71,41,138,696,0,0,47,0,0,0,0,0,72,108,71,398,244,7,416,877,1544,
1400000US04013116714,,"Census Tract 1167.14, Maricopa County, Arizona",12,0,0,0,0,0,0,0,0,65,11,128,312,0,0,0,0,0,0,0,0,0,148,33,131,402,13,0,0,0,0,0,0,0,25,94,39,231,13,1.25,330.75,573,918,
1400000US04013116715,,"Census Tract 1167.15, Maricopa County, Arizona",0,0,0,17,7,0,0,0,18,12,19,28,137,0,0,0,0,7,0,0,0,10,52,23,45,149,0,0,0,23,0,0,0,0,10,23,20,73,47,8.9,123.1,208,387,
1400000US04013116717,,"Census Tract 1167.17, Maricopa County, Arizona",30,24,0,0,40,0,0,0,129,21,28,13,265,0,57,13,0,0,8,0,9,79,89,10,0,199,22,0,13,0,0,6,0,31,22,105,0,0,162,85.5,433.5,51,732,
1400000US04013116718,,"Census Tract 1167.18, Maricopa County, Arizona",0,18,0,36,10,6,10,0,37,36,11,32,164,0,0,0,0,18,28,0,0,91,27,0,0,180,10,0,0,0,0,8,0,0,103,27,13,19,78,77.55,309.45,75,540,
1400000US04013116719,,"Census Tract 1167.19, Maricopa County, Arizona",35,0,0,0,0,17,0,0,170,25,99,142,511,0,0,0,0,0,34,0,0,87,117,112,161,607,0,0,43,0,0,50,0,0,69,72,73,300,43,117.3,523.7,887,1571,
1400000US04013116720,,"Census Tract 1167.20, Maricopa County, Arizona",27,22,16,0,0,0,32,0,134,70,25,54,423,72,0,0,0,0,14,33,0,95,103,31,75,372,50,0,0,0,0,8,0,39,109,43,30,93,176,142.9,537.1,308,1164,
1400000US04013116721,,"Census Tract 1167.21, Maricopa County, Arizona",0,0,0,0,0,0,0,0,0,101,18,98,342,16,0,19,12,0,0,0,0,57,69,17,152,304,19,0,0,12,0,0,0,0,11,31,87,144,97,3.4,265.6,516,882,
1400000US04013116725,,"Census Tract 1167.25, Maricopa County, Arizona",0,0,0,2,0,84,0,0,0,88,30,24,388,18,0,0,21,0,152,0,0,25,52,37,83,359,0,0,0,0,0,74,0,0,117,3,50,115,41,317.1,277.9,339,975,
1400000US04013116727,,"Census Tract 1167.27, Maricopa County, Arizona",0,0,0,0,0,0,0,0,37,0,35,78,319,0,0,16,0,0,0,0,0,33,38,9,223,401,6,0,9,0,0,0,0,0,15,13,66,292,47,4.25,131.75,703,886,
1400000US04013116728,,"Census Tract 1167.28, Maricopa County, Arizona",0,0,0,0,0,0,0,0,14,26,20,207,388,0,9,0,0,0,0,0,0,22,27,138,192,560,0,4,0,12,0,0,0,0,16,17,156,355,25,2.6,119.4,1068,1215,
1400000US04013116729,,"Census Tract 1167.29, Maricopa County, Arizona",0,0,0,0,0,0,0,0,0,34,48,107,358,0,25,0,0,0,0,0,0,0,18,72,243,545,9,75,0,0,0,8,12,0,25,14,56,346,109,21.25,89.75,872,1092,
1400000US04013116730,,"Census Tract 1167.30, Maricopa County, Arizona",0,0,0,0,0,0,8,0,74,0,11,46,207,0,0,0,0,0,18,0,5,27,7,32,118,177,0,0,0,0,0,0,0,10,5,11,25,126,0,46.3,118.7,358,523,
1400000US04013116731,,"Census Tract 1167.31, Maricopa County, Arizona",0,0,0,0,0,0,0,0,0,30,0,151,194,0,0,0,0,0,30,0,6,39,37,10,72,344,0,0,0,0,0,0,0,0,71,12,74,187,0,41.5,183.5,494,719,
1400000US04013116732,,"Census Tract 1167.32, Maricopa County, Arizona",27,195,0,0,0,0,27,0,45,48,57,75,396,38,34,13,46,0,0,52,0,61,56,0,96,319,16,6,37,46,0,38,0,11,39,93,0,33,444,135.25,334.75,261,1175,
1400000US04013116733,,"Census Tract 1167.33, Maricopa County, Arizona",0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,22,
1400000US04013116800,,"Census Tract 1168, Maricopa County, Arizona",166,0,0,0,23,24,0,0,32,17,0,0,213,137,46,0,7,0,0,0,0,3,16,4,0,203,112,0,9,0,0,27,0,0,22,8,3,22,322.5,65.35,95.15,29,512,
1400000US04013116900,,"Census Tract 1169, Maricopa County, Arizona",188,18,54,20,13,19,28,0,16,18,24,0,355,86,16,22,35,38,26,100,0,25,0,7,0,389,110,29,23,82,0,32,74,5,34,0,0,0,596.5,313.25,89.25,31,1030,
1400000US04013117000,,"Census Tract 1170, Maricopa County, Arizona",190,0,65,67,33,26,46,0,200,0,0,35,733,95,15,210,71,30,70,195,0,47,0,0,0,688,49,0,78,146,0,269,80,0,66,0,0,0,1102.5,733.15,297.35,35,2168,
1400000US04013117100,,"Census Tract 1171, Maricopa County, Arizona",9,0,0,0,0,0,0,0,31,0,0,0,41,21,0,0,0,0,0,0,0,9,0,11,0,59,12,0,0,0,0,12,0,0,0,35,0,0,33,14,73,11,131,
1400000US04013117200,,"Census Tract 1172, Maricopa County, Arizona",28,0,0,22,2,0,0,16,7,0,0,0,138,36,20,13,5,6,0,0,4,54,0,0,0,121,40,20,25,27,0,0,0,0,9,0,0,0,225,27.5,66.5,0,319,
1400000US04013117300,,"Census Tract 1173, Maricopa County, Arizona",30,47,23,0,0,4,74,0,12,0,0,0,128,95,11,0,0,0,16,0,0,0,0,6,0,123,101,12,10,0,0,0,0,0,0,0,0,0,322,94.6,11.4,6,434,
1400000US04013216806,,"Census Tract 2168.06, Maricopa County, Arizona",0,0,0,11,0,0,0,0,11,0,0,79,172,0,0,0,0,0,0,0,0,38,0,41,93,158,0,0,0,0,14,0,0,0,114,0,9,21,18,15.15,154.85,243,431,
1400000US04013216807,,"Census Tract 2168.07, Maricopa County, Arizona",0,0,0,0,0,0,0,0,0,79,0,249,148,0,0,0,0,0,0,0,0,0,0,0,148,439,0,0,0,0,0,0,0,14,0,40,20,365,0,14,119,782,915,
1400000US04013216809,,"Census Tract 2168.09, Maricopa County, Arizona",8,0,0,0,0,0,0,0,0,17,37,132,252,0,0,12,0,0,0,0,0,0,16,61,163,812,13,0,0,0,0,0,0,0,0,16,66,717,37,0,49,1176,1262,
1400000US04013216810,,"Census Tract 2168.10, Maricopa County, Arizona",0,0,0,0,8,0,0,0,5,14,10,13,13,0,0,0,0,0,0,0,0,0,0,7,6,12,0,0,0,0,0,0,0,6,0,6,0,0,4,10.25,24.75,36,75,
1400000US04013216813,,"Census Tract 2168.13, Maricopa County, Arizona",0,0,0,0,0,0,18,0,0,77,0,0,232,0,0,0,0,0,0,17,0,0,0,0,215,140,0,0,0,0,0,0,0,0,0,0,0,140,0,35,77,355,467,
1400000US04013216816,,"Census Tract 2168.16, Maricopa County, Arizona",0,16,0,0,0,0,0,0,0,36,15,300,562,0,17,0,0,0,0,0,0,0,155,158,232,543,0,0,0,0,0,0,0,0,14,88,81,360,33,0.7,292.3,1146,1472,
1400000US04013216818,,"Census Tract 2168.18, Maricopa County, Arizona",0,0,23,0,17,70,0,15,46,0,40,52,228,0,0,0,0,13,0,0,15,45,26,58,71,348,0,0,0,15,29,0,0,0,41,40,166,57,90.5,136.1,191.4,444,862,
1400000US04013216819,,"Census Tract 2168.19, Maricopa County, Arizona",0,0,0,0,0,0,0,0,176,0,12,72,237,0,0,0,0,42,0,0,0,42,32,0,121,274,0,0,0,0,0,0,19,0,75,23,0,157,21,54.65,333.35,362,771,
1400000US04013216820,,"Census Tract 2168.20, Maricopa County, Arizona",0,0,0,0,0,16,0,0,21,13,15,17,152,0,0,0,62,0,7,0,0,23,47,0,13,278,14,0,0,64,0,0,0,0,89,38,34,39,140,29.65,224.35,118,512,
